date,temperature,humidity,dc_output,energy_kWh
2015-08-21,425.2000000000001,1583.0,23120.633,12.390000000000006
2015-08-22,429.2,1619.0,18427.221,10.739999999999998
2015-08-23,431.09999999999997,1719.0,19322.492000000006,5.209999999999997
2015-08-24,416.2,1711.0,23478.285999999996,6.359999999999999
2015-08-25,396.00000000000006,1637.0,20239.409,6.429999999999998
2015-08-26,415.2,1674.0,22462.044999999995,6.359999999999998
2015-08-27,478.1000000000001,1514.0,18510.716,6.399999999999999
2015-08-28,442.7,1826.0,16195.464999999998,17.55
2015-08-29,422.10000000000014,1927.0,15526.313000000002,17.34
2015-08-30,388.9,1871.0,9320.089,13.55
2015-08-31,363.40000000000003,2134.0,21093.149,23.029999999999998
2015-09-01,362.19999999999993,2007.0,20371.868000000006,14.180000000000001
2015-09-02,321.6,1838.0,15397.235,21.34
2015-09-03,304.59999999999997,1926.0,18584.671,16.009999999999998
2015-09-04,311.80000000000007,1954.0,5114.624999999999,9.38
2015-09-05,330.79999999999995,1827.0,21824.219,16.44
2015-09-06,336.5,1852.0,16833.804,18.29
2015-09-07,374.0,1780.0,23202.987,16.07
2015-09-08,392.50000000000006,2008.0,16261.939,18.969999999999995
2015-09-09,402.0,1845.0,19137.219999999998,14.230000000000002
2015-09-10,398.69999999999993,2086.0,12240.568000000001,13.27
2015-09-11,414.2000000000001,2082.0,14555.795,8.86
2015-09-12,414.29999999999995,2004.0,11678.946,23.440000000000005
2015-09-13,376.8,1640.0,14293.655999999999,16.05
2015-09-14,307.00000000000006,1838.0,11022.957000000002,13.87
2015-09-15,319.5,1686.0,6245.456,24.530000000000005
2015-09-16,346.69999999999993,1581.0,4187.874000000001,12.660000000000002
2015-09-17,343.59999999999997,1908.0,8269.346,17.009999999999998
2015-09-18,349.09999999999997,2031.0,5534.773999999999,20.610000000000003
2015-09-19,363.00000000000006,2185.0,10456.168,18.7
2015-09-20,381.0999999999998,2004.0,16805.262,24.580000000000002
2015-09-21,299.4,1865.0,21526.917999999998,17.820000000000004
2015-09-22,286.79999999999995,1893.0,3870.088,17.419999999999998
2015-09-23,315.09999999999997,1732.0,8893.316,15.930000000000001
2015-09-24,345.29999999999995,1981.0,18396.511,37.2
2015-09-25,311.0,2126.0,12622.195,18.78
2015-09-26,290.09999999999997,1902.0,7719.067000000001,14.409999999999998
2015-09-27,260.9999999999999,1994.0,14573.336,15.459999999999997
2015-09-28,266.99999999999994,2032.0,11413.579,15.750000000000002
2015-09-29,292.50000000000006,2134.0,8123.338000000001,15.059999999999999
2015-09-30,300.0,2136.0,9225.389,15.519999999999998
2015-10-01,276.8,2272.0,4722.887,14.690000000000001
2015-10-02,286.4,2242.0,13827.561,19.070000000000004
2015-10-03,284.9000000000001,1895.0,22687.773,17.645000000000003
2015-10-04,280.0,2035.0,21424.524000000005,23.200000000000003
2015-10-05,272.90000000000003,2048.0,10461.192000000001,16.13
2015-10-06,314.09999999999997,1938.0,17706.588000000003,21.889999999999993
2015-10-07,336.30000000000007,2260.0,16278.310000000001,16.13
2015-10-08,349.99999999999994,2228.0,6899.857,17.47
2015-10-09,383.4000000000001,2034.0,4469.273,14.640000000000002
2015-10-10,375.7,2085.0,4069.5119999999997,19.32
2015-10-11,311.09999999999997,1847.0,17820.611,18.45
2015-10-12,294.2,2086.0,14901.572000000002,27.01
2015-10-13,279.59999999999997,2149.0,4465.186000000001,15.229999999999999
2015-10-14,247.00000000000003,2214.0,15312.462000000001,19.22
2015-10-15,251.0,2186.0,5026.155,17.3
2015-10-16,264.2,2186.0,12222.225000000002,19.669999999999998
2015-10-17,305.00000000000006,2191.0,3154.91,24.800000000000004
2015-10-18,322.9,2235.0,3467.896,18.91
2015-10-19,302.19999999999993,2296.0,3318.8529999999996,21.12
2015-10-20,287.69999999999993,2212.0,7725.567,16.960000000000004
2015-10-21,257.59999999999997,2209.0,9461.082,16.310000000000002
2015-10-22,255.59999999999997,2040.0,5585.745999999999,29.319999999999997
2015-10-23,215.9,2138.0,8401.816,14.870000000000005
2015-10-24,204.0,2170.0,16539.951,18.57
2015-10-25,265.20000000000005,2166.0,9562.505000000003,20.89
2015-10-26,289.0999999999999,2144.0,3022.314,18.659999999999997
2015-10-27,244.79999999999995,2145.0,3115.806,17.45
2015-10-28,254.60000000000002,2229.0,9143.322999999999,19.52
2015-10-29,294.2,2199.0,15725.501999999999,22.5
2015-10-30,284.7,2198.0,4847.683,21.650000000000006
2015-10-31,286.7,2088.0,2853.0609999999997,33.88999999999999
2015-11-01,223.40000000000003,2269.0,1567.647,19.819999999999997
2015-11-02,193.8,2098.0,1522.6850000000002,19.11
2015-11-03,152.5,2091.0,14529.795000000002,18.569999999999997
2015-11-04,163.59999999999997,2150.0,12635.588,20.1
2015-11-05,193.3,2154.0,9466.239000000001,25.790000000000003
2015-11-06,203.80000000000007,2210.0,3615.958,20.259999999999998
2015-11-07,245.5,2267.0,7320.286999999999,19.24
2015-11-08,189.39999999999998,2224.0,3575.4149999999995,30.819999999999993
2015-11-09,172.60000000000005,2119.0,4711.736000000001,19.36
2015-11-10,134.7,2125.0,3017.661,15.500000000000004
2015-11-11,192.60000000000002,1883.0,9724.795000000002,17.29
2015-11-12,175.3,2112.0,4877.987,24.095
2015-11-13,252.99999999999994,2225.0,6988.232,18.229999999999993
2015-11-14,180.8,2257.0,1712.1549999999997,22.82
2015-11-15,164.79999999999998,1839.0,2350.641,22.869999999999997
2015-11-16,98.99999999999997,2146.0,4587.534000000001,25.560000000000002
2015-11-17,202.3,2080.0,8983.793,26.13
2015-11-18,138.9,1858.0,4989.994000000001,21.910000000000004
2015-11-19,87.1,1943.0,8674.027,44.61999999999999
2015-11-20,36.49999999999999,2006.0,12660.974999999999,26.560000000000002
2015-11-21,40.699999999999996,1977.0,8310.423999999999,24.23
2015-11-22,78.1,2013.0,2461.9359999999997,22.330000000000005
2015-11-23,104.2,2105.0,1539.7100000000003,29.43
2015-11-24,90.3,1781.0,981.239,23.080000000000002
2015-11-25,19.2,1821.0,1344.101,27.98
2015-11-26,30.299999999999994,2029.0,6455.43,27.53000000000001
2015-11-27,23.900000000000002,2199.0,3775.9930000000004,26.130000000000006
2015-11-28,6.199999999999999,2219.0,3503.965,27.25
2015-11-29,-13.899999999999999,2292.0,7281.9039999999995,37.56999999999999
2015-11-30,16.4,2058.0,1443.4159999999997,26.820000000000004
2015-12-01,183.39999999999998,2023.0,7402.285000000001,19.390000000000004
2015-12-02,198.90000000000003,2165.0,1671.0510000000002,24.090000000000003
2015-12-03,242.40000000000006,2041.0,4946.929,22.28
2015-12-04,181.2,2140.0,1265.1870000000001,20.419999999999998
2015-12-05,193.9,1984.0,7391.037,33.82
2015-12-06,216.2,2124.0,10277.354,19.789999999999996
2015-12-07,223.20000000000002,2203.0,3462.0480000000007,25.059999999999995
2015-12-08,246.69999999999996,2108.0,9302.506,20.28
2015-12-09,205.89999999999998,1977.0,2964.0899999999997,23.91
2015-12-10,194.50000000000006,1946.0,2168.005,17.81
2015-12-11,181.20000000000005,1913.0,955.656,19.44
2015-12-12,122.89999999999999,2191.0,919.254,27.94
2015-12-13,174.49999999999997,1998.0,1715.419,23.939999999999994
2015-12-14,120.80000000000001,2116.0,843.9649999999999,24.59
2015-12-15,102.6,2243.0,4749.529,22.880000000000003
2015-12-16,66.99999999999997,1996.0,5636.984,26.13
2015-12-17,54.50000000000001,2026.0,3383.148,21.169999999999995
2015-12-18,114.09999999999998,2166.0,6424.369,25.34
2015-12-19,132.2,2032.0,3187.25,16.150000000000002
2015-12-20,143.9,1998.0,5494.324999999999,23.150000000000002
2015-12-21,111.79999999999998,2110.0,3268.033,24.830000000000002
2015-12-22,70.3,2196.0,1882.977,35.27
2015-12-23,93.0,2192.0,12635.117999999999,24.11
2015-12-24,80.1,2218.0,1388.557,31.020000000000003
2015-12-25,49.6,1882.0,1233.5149999999999,35.26
2015-12-26,48.400000000000006,2044.0,10043.914,33.13
2015-12-27,65.5,2174.0,4007.034,29.220000000000002
2015-12-28,57.50000000000001,2202.0,1385.535,27.419999999999998
2015-12-29,44.69999999999999,2058.0,6743.450000000001,20.349999999999998
2015-12-30,-18.099999999999998,1983.0,2113.975,45.360000000000014
2015-12-31,-38.6,2063.0,3806.31,31.29
2016-01-01,-42.0,2188.0,4130.736,26.53
2016-01-02,-56.2,2279.0,13555.077,26.23
2016-01-03,-34.10000000000001,2253.0,14369.59,30.609999999999996
2016-01-04,27.600000000000005,2188.0,14049.7,28.39
2016-01-05,38.4,2282.0,13921.015000000001,21.689999999999998
2016-01-06,106.80000000000001,2256.0,1742.731,20.52
2016-01-07,83.80000000000001,2296.0,3454.2659999999996,25.73
2016-01-08,86.49999999999999,2245.0,5990.694,19.7
2016-01-09,47.20000000000001,2268.0,1811.783,22.73
2016-01-10,54.500000000000014,2151.0,1137.832,24.32
2016-01-11,33.800000000000004,2219.0,1152.2079999999999,39.46000000000001
2016-01-12,151.79999999999995,2280.0,1910.223,24.73
2016-01-13,146.80000000000004,2278.0,1572.826,20.200000000000003
2016-01-14,122.50000000000001,2144.0,1031.291,25.410000000000004
2016-01-15,55.79999999999998,2209.0,1826.2389999999998,28.259999999999998
2016-01-16,157.39999999999998,2246.0,985.4930000000002,33.480000000000004
2016-01-17,194.8,2108.0,6354.936,27.43
2016-01-18,192.6,2022.0,9537.596000000001,22.83
2016-01-19,173.49999999999997,2049.0,14153.334999999997,20.949999999999996
2016-01-20,137.20000000000002,2126.0,9165.468,22.200000000000003
2016-01-21,189.9,2244.0,15387.465,23.28
2016-01-22,224.7,2205.0,4253.099,18.27
2016-01-23,153.29999999999998,2222.0,5415.162,22.76
2016-01-24,156.49999999999997,2136.0,15335.806,53.21
2016-01-25,151.49999999999997,1886.0,9141.141,23.02
2016-01-26,209.20000000000002,2198.0,4955.909,23.669999999999998
2016-01-27,263.00000000000006,2187.0,9384.655999999999,28.5
2016-01-28,229.00000000000003,2029.0,4673.355,22.82
2016-01-29,152.3,2038.0,4937.022,23.765
2016-01-30,128.4,2018.0,5429.428,36.37
2016-01-31,109.59999999999998,2152.0,14483.339,24.445
2016-02-01,98.7,2157.0,8226.162,23.080000000000002
2016-02-02,110.99999999999999,1964.0,10651.497,21.849999999999998
2016-02-03,130.2,1996.0,11411.935,24.940000000000005
2016-02-04,163.79999999999998,2158.0,10133.477,20.98
2016-02-05,198.20000000000002,1967.0,1927.132,21.570000000000004
2016-02-06,146.39999999999998,1977.0,1786.157,49.58
2016-02-07,125.4,2109.0,3338.491,32.53
2016-02-08,163.9,2212.0,8757.923999999999,19.72
2016-02-09,139.2,2232.0,9870.671,20.73
2016-02-10,198.0,2139.0,4491.392000000001,18.35
2016-02-11,176.70000000000002,2235.0,17256.694,21.949999999999996
2016-02-12,237.50000000000003,2043.0,16631.224000000002,19.130000000000003
2016-02-13,178.4,2115.0,18492.487999999998,21.35
2016-02-14,188.1,2287.0,20182.489,31.65
2016-02-15,193.1,2296.0,19519.218,24.2
2016-02-16,200.40000000000006,2059.0,10145.650000000001,21.86
2016-02-17,189.2,2158.0,6089.6759999999995,27.709999999999997
2016-02-18,193.40000000000003,2129.0,9925.914000000002,21.03
2016-02-19,183.7,2045.0,10863.255000000001,19.9
2016-02-20,161.6,1888.0,17813.36,21.950000000000003
2016-02-21,112.10000000000001,1938.0,3011.327,23.630000000000003
2016-02-22,138.70000000000002,2087.0,20747.292,22.090000000000003
