date,temperature,humidity,dc_output,energy_kWh
2016-06-01,389.8000000000001,1845.0,21955.654,3.3600000000000003
2016-06-02,390.4,1772.0,20822.332,2.9900000000000007
2016-06-03,430.3,1697.0,20913.483,4.389999999999999
2016-06-04,446.3,1920.0,20356.163999999997,2.380000000000001
2016-06-05,464.39999999999986,1716.0,10677.876,4.3999999999999995
2016-06-06,463.89999999999986,1726.0,8843.811000000003,2.2600000000000002
2016-06-07,427.09999999999997,1761.0,8570.593,3.9000000000000004
2016-06-08,375.59999999999997,1587.0,9502.861,2.64
2016-06-09,350.0,1470.0,10872.747000000001,2.2700000000000005
2016-06-10,336.1,1624.0,14685.188,3.7600000000000002
2016-06-11,325.9,1833.0,8358.264,5.15
2016-06-12,357.79999999999995,1652.0,18421.588000000003,4.39
2016-06-13,352.80000000000007,1662.0,14592.677999999998,4.45
2016-06-14,276.4,1800.0,11658.853000000001,9.83
2016-06-15,280.3999999999999,1791.0,21376.329999999998,7.710000000000001
2016-06-16,319.0,1682.0,25639.269000000004,4.030000000000001
2016-06-17,373.1,1593.0,24641.094999999998,6.86
2016-06-18,316.20000000000005,2091.0,5857.021,4.87
2016-06-19,335.40000000000003,1991.0,17436.733,3.52
2016-06-20,381.29999999999995,1914.0,24834.104,3.8500000000000005
2016-06-21,391.80000000000007,1731.0,24296.471999999998,2.7000000000000006
2016-06-22,384.7,1875.0,23943.231,3.3900000000000006
2016-06-23,363.1,2017.0,23162.179,3.3899999999999997
2016-06-24,364.5999999999999,1834.0,16249.903999999999,3.66
2016-06-25,380.09999999999997,1853.0,24850.154,3.67
2016-06-26,420.2,1908.0,24776.643,4.14
2016-06-27,470.50000000000006,1775.0,23846.002,4.1800000000000015
2016-06-28,431.09999999999997,1838.0,23741.693,3.2800000000000002
2016-06-29,428.0,1824.0,23610.266,2.9800000000000004
2016-06-30,402.90000000000003,1786.0,12210.520000000002,4.56
2016-07-01,391.9,1768.0,21535.221999999998,4.240000000000001
2016-07-02,449.5000000000001,1708.0,22173.271999999997,5.41
2016-07-03,431.29999999999995,1582.0,19815.642,4.58
2016-07-04,412.8,1719.0,19762.231,2.91
2016-07-05,371.7,1917.0,24901.744000000006,3.6100000000000003
2016-07-06,402.30000000000007,1760.0,22543.489999999998,2.9400000000000013
2016-07-07,380.69999999999993,2024.0,4497.615,4.54
2016-07-08,421.2,1882.0,19640.834000000003,2.7
2016-07-09,403.50000000000006,1824.0,24914.797,3.7900000000000005
2016-07-10,424.40000000000003,1731.0,23589.478,3.8900000000000006
2016-07-11,396.3,1744.0,24093.588,3.3100000000000005
2016-07-12,427.29999999999995,1829.0,23995.102000000006,3.6500000000000012
2016-07-13,419.9,1916.0,18464.096999999998,3.4400000000000004
2016-07-14,409.79999999999995,1827.0,11458.009000000002,2.9100000000000006
2016-07-15,413.5,1808.0,24391.016999999996,3.9599999999999995
2016-07-16,429.30000000000007,1890.0,24062.063000000006,4.73
2016-07-17,451.1,1950.0,22124.716999999997,3.6350000000000002
2016-07-18,467.40000000000003,1821.0,21734.324000000004,3.1900000000000004
2016-07-19,448.6,1786.0,19379.419,3.5700000000000007
2016-07-20,470.8,1740.0,24473.262000000002,4.080000000000001
2016-07-21,468.20000000000005,1798.0,24355.054,3.5300000000000002
2016-07-22,469.3,1611.0,23730.046000000002,5.590000000000001
2016-07-23,426.0,1749.0,23195.219,5.52
2016-07-24,452.0,1714.0,22755.663,4.1499999999999995
2016-07-25,482.6,1844.0,8523.081000000002,4.630000000000001
