date,temperature,humidity,dc_output,energy_kWh
2017-05-13,238.80000000000004,1871.0,23308.738,8.24
2017-05-14,251.29999999999998,1895.0,11733.576,14.32
2017-05-15,219.2,2062.0,17508.737,12.71
2017-05-16,218.0,1945.0,23423.311000000005,9.790000000000001
2017-05-17,285.90000000000003,1793.0,20244.024000000005,10.0
2017-05-18,322.7,1731.0,25546.134,11.690000000000001
2017-05-19,331.4,1784.0,21951.843999999994,10.779999999999998
2017-05-20,346.99999999999994,1867.0,9345.353000000001,5.690000000000002
2017-05-21,370.69999999999993,1895.0,17634.311,4.720000000000002
2017-05-22,398.4000000000001,1714.0,10764.746,5.08
2017-05-23,391.40000000000003,1626.0,23088.302,9.690000000000001
2017-05-24,302.70000000000005,1679.0,10659.312999999998,9.280000000000001
2017-05-25,330.79999999999995,1843.0,15746.307999999999,7.54
2017-05-26,372.3,1818.0,22331.861999999997,6.900000000000001
2017-05-27,409.09999999999997,1698.0,24504.703999999998,11.05
2017-05-28,450.3,1574.0,19413.014999999996,14.040000000000001
2017-05-29,421.29999999999995,1710.0,25270.438,15.05
2017-05-30,316.00000000000006,2054.0,9681.515,7.250000000000001
2017-05-31,333.59999999999997,1995.0,24498.446999999996,6.244999999999999
2017-06-01,355.0000000000001,1953.0,21955.654,7.74
2017-06-02,355.8,1868.0,20822.332,7.0699999999999985
2017-06-03,343.1,1761.0,20913.483,14.61
2017-06-04,333.1,1599.0,20356.163999999997,13.480000000000002
2017-06-05,332.49999999999994,1587.0,12769.23,8.58
2017-06-06,428.99999999999994,1454.0,8843.811000000003,12.059999999999999
2017-06-07,437.69999999999993,1497.0,8570.593,15.639999999999999
2017-06-08,334.90000000000003,2010.0,9502.861,13.32
2017-06-09,318.1,1663.0,10872.747000000001,6.11
2017-06-10,335.7,1764.0,14685.188,7.240000000000001
2017-06-11,356.3999999999999,1799.0,8358.264,8.620000000000003
2017-06-12,387.8,1741.0,18421.588000000003,9.49
2017-06-13,318.4,1760.0,14592.677999999998,8.685
2017-06-14,319.8,1618.0,11658.853000000001,9.290000000000001
2017-06-15,318.9,2039.0,21376.329999999998,8.520000000000001
2017-06-16,379.90000000000003,1717.0,25639.269000000004,10.060000000000002
2017-06-17,330.3,1739.0,24641.094999999998,13.860000000000003
2017-06-18,325.30000000000007,2156.0,5857.021,9.15
2017-06-19,363.7,2183.0,17436.733,6.7700000000000005
2017-06-20,400.2000000000001,1973.0,24834.104,5.880000000000002
2017-06-21,368.4000000000001,1708.0,24296.471999999998,7.540000000000002
2017-06-22,374.8,1758.0,23943.231,11.299999999999999
2017-06-23,411.99999999999994,1746.0,23162.179,7.340000000000001
2017-06-24,461.20000000000005,1698.0,16249.903999999999,14.0
2017-06-25,491.6000000000001,1717.0,24850.154,21.619999999999997
2017-06-26,433.1,1692.0,24776.643,24.110000000000003
2017-06-27,394.20000000000005,1731.0,23846.002,13.450000000000001
2017-06-28,401.8,1781.0,23741.693,6.780000000000002
2017-06-29,429.00000000000006,1763.0,23610.266,12.340000000000002
2017-06-30,451.3999999999999,1803.0,12210.520000000002,6.330000000000003
2017-07-01,416.79999999999995,1691.0,21535.221999999998,4.840000000000002
2017-07-02,440.3999999999999,1613.0,22173.271999999997,4.65
2017-07-03,414.1999999999999,1612.0,19815.642,13.89
2017-07-04,413.0,1729.0,19762.231,8.550000000000002
2017-07-05,454.00000000000006,1668.0,24901.744000000006,8.74
2017-07-06,464.8,1619.0,22543.489999999998,19.810000000000002
2017-07-07,450.40000000000003,1464.0,4497.615,8.71
2017-07-08,430.40000000000003,1695.0,19640.834000000003,7.950000000000001
2017-07-09,455.4000000000001,1675.0,24914.797,10.56
2017-07-10,429.8,1722.0,23589.478,7.48
2017-07-11,413.3999999999999,1728.0,24093.588,7.560000000000001
2017-07-12,435.40000000000003,1547.0,23995.102000000006,17.560000000000002
2017-07-13,443.00000000000006,1596.0,18464.096999999998,7.55
2017-07-14,424.6000000000001,1636.0,11458.009000000002,9.780000000000001
2017-07-15,447.4,1483.0,24391.016999999996,7.049999999999999
2017-07-16,427.70000000000005,1469.0,24062.063000000006,8.309999999999999
2017-07-17,429.5,1650.0,22124.716999999997,8.48
2017-07-18,450.49999999999994,1612.0,21734.324000000004,9.01
2017-07-19,457.10000000000014,1346.0,19379.419,7.170000000000001
2017-07-20,457.69999999999993,1611.0,24473.262000000002,14.440000000000001
2017-07-21,417.3,1762.0,24355.054,6.75
2017-07-22,437.80000000000007,1971.0,23730.046000000002,9.354999999999999
2017-07-23,450.50000000000006,1889.0,23195.219,8.42
2017-07-24,442.0,1840.0,22755.663,7.040000000000001
2017-07-25,464.0,1804.0,8523.081000000002,20.56
2017-07-26,462.7,1623.0,8314.913,14.760000000000002
2017-07-27,425.4,1673.0,22336.813000000006,16.349999999999998
2017-07-28,419.4,1738.0,6327.021000000001,6.940000000000001
2017-07-29,458.9000000000001,1495.0,17373.964,9.950000000000003
2017-07-30,465.8999999999999,1710.0,16749.197,15.639999999999997
2017-07-31,462.1,1688.0,24327.321000000004,20.830000000000002
2017-08-01,479.6,1822.0,14003.502,17.28
2017-08-02,483.20000000000005,1822.0,24405.29,21.95
2017-08-03,484.79999999999995,1809.0,24267.717999999997,24.93
2017-08-04,449.0,1918.0,23640.260000000006,13.549999999999999
2017-08-05,468.1000000000001,1820.0,23882.023999999998,6.4799999999999995
