date,temperature,humidity,dc_output,energy_kWh
2016-06-29,428.0,1824.0,23610.266,9.290000000000001
2016-06-30,402.90000000000003,1786.0,12210.520000000002,3.379999999999999
2016-07-01,391.9,1768.0,21535.221999999998,3.0500000000000003
2016-07-02,449.5000000000001,1708.0,22173.271999999997,3.429999999999999
2016-07-03,431.29999999999995,1582.0,19815.642,3.0600000000000005
2016-07-04,412.8,1719.0,19762.231,7.04
2016-07-05,371.7,1917.0,24901.744000000006,3.0700000000000003
2016-07-06,402.30000000000007,1760.0,22543.489999999998,7.09
2016-07-07,380.69999999999993,2024.0,4497.615,3.849999999999999
2016-07-08,421.2,1882.0,19640.834000000003,6.884999999999999
2016-07-09,403.50000000000006,1824.0,24914.797,11.629999999999999
2016-07-10,424.40000000000003,1731.0,23589.478,4.21
2016-07-11,396.3,1744.0,24093.588,4.02
2016-07-12,427.29999999999995,1829.0,23995.102000000006,10.84
2016-07-13,419.9,1916.0,18464.096999999998,9.99
2016-07-14,409.79999999999995,1827.0,11458.009000000002,5.680000000000001
2016-07-15,413.5,1808.0,24391.016999999996,7.9
2016-07-16,429.30000000000007,1890.0,24062.063000000006,4.87
2016-07-17,451.1,1950.0,22124.716999999997,4.91
2016-07-18,467.40000000000003,1821.0,21734.324000000004,13.17
2016-07-19,448.6,1786.0,19379.419,12.780000000000001
2016-07-20,470.8,1740.0,24473.262000000002,7.529999999999999
2016-07-21,468.20000000000005,1798.0,24355.054,12.9
2016-07-22,469.3,1611.0,23730.046000000002,7.0200000000000005
2016-07-23,426.0,1749.0,23195.219,4.2700000000000005
2016-07-24,452.0,1714.0,22755.663,3.9499999999999993
2016-07-25,482.6,1844.0,8523.081000000002,4.02
2016-07-26,449.30000000000007,1857.0,8314.913,3.9000000000000004
2016-07-27,478.0,1864.0,22336.813000000006,3.91
2016-07-28,491.5,1892.0,6327.021000000001,4.33
2016-07-29,481.59999999999997,1862.0,17373.964,3.99
2016-07-30,429.00000000000006,1680.0,16749.197,4.05
2016-07-31,413.3000000000002,1741.0,24327.321000000004,6.949999999999998
2016-08-01,447.40000000000003,1706.0,14003.502,17.169999999999995
2016-08-02,377.7,1909.0,24405.29,5.93
2016-08-03,403.5,1955.0,24267.717999999997,6.71
2016-08-04,429.69999999999993,1914.0,23640.260000000006,4.07
2016-08-05,432.20000000000005,1741.0,23882.023999999998,7.870000000000001
2016-08-06,389.20000000000005,1763.0,18992.569,4.220000000000001
2016-08-07,407.29999999999995,1783.0,18743.038,8.31
2016-08-08,396.2999999999999,1935.0,23345.451,7.4
2016-08-09,412.7999999999999,2036.0,21153.695,3.8300000000000005
2016-08-10,445.89999999999986,1897.0,9109.604000000001,4.55
2016-08-11,450.99999999999994,1933.0,11418.423999999997,3.91
2016-08-12,473.1,1929.0,21319.658999999996,4.15
2016-08-13,485.69999999999993,1909.0,23139.054,3.91
2016-08-14,471.49999999999994,1758.0,22928.015,4.2700000000000005
2016-08-15,457.1000000000001,1868.0,22917.565000000006,4.62
2016-08-16,452.90000000000003,1865.0,5698.781,4.16
2016-08-17,449.80000000000007,1821.0,13778.345,6.84
2016-08-18,467.7,1795.0,23220.814000000002,13.94
2016-08-19,499.9999999999999,1714.0,22321.93,6.7399999999999975
2016-08-20,476.90000000000003,1838.0,21450.803,4.119999999999998
2016-08-21,433.6000000000001,1820.0,23120.633,3.9499999999999993
2016-08-22,416.8,1552.0,18427.221,9.79
2016-08-23,412.3,1786.0,19322.492000000006,8.6
2016-08-24,453.00000000000006,1843.0,23478.285999999996,7.169999999999999
2016-08-25,486.90000000000003,1706.0,20239.409,11.139999999999999
2016-08-26,492.9000000000001,1625.0,22462.044999999995,8.370000000000001
2016-08-27,465.0,1657.0,18510.716,8.930000000000003
2016-08-28,389.5000000000001,1829.0,16195.464999999998,4.06
2016-08-29,424.8,1886.0,15526.313000000002,8.64
2016-08-30,421.20000000000005,1786.0,9320.089,8.62
2016-08-31,408.3,1999.0,21093.149,11.159999999999998
2016-09-01,372.1,1998.0,20371.868000000006,6.26
2016-09-02,354.40000000000003,2028.0,15397.235,4.169999999999999
2016-09-03,349.5,1997.0,18584.671,7.549999999999999
2016-09-04,354.0000000000001,1960.0,5114.624999999999,3.9
2016-09-05,332.80000000000007,1954.0,21824.219,4.19
2016-09-06,351.0,2027.0,16833.804,4.66
2016-09-07,353.2000000000001,2064.0,23202.987,3.810000000000001
2016-09-08,376.3000000000001,1921.0,16261.939,3.8100000000000005
2016-09-09,357.99999999999994,1848.0,19137.219999999998,4.110000000000001
2016-09-10,407.20000000000005,1752.0,12240.568000000001,3.92
2016-09-11,367.8,1811.0,14555.795,3.9399999999999995
