date,temperature,humidity,dc_output,energy_kWh
2015-02-21,145.99999999999997,2163.0,3011.327,38.76000000000001
2015-02-22,114.1,2000.0,20747.292,23.01
2015-02-23,107.69999999999999,2036.0,21822.801,25.45
2015-02-24,124.0,2072.0,22472.837,24.750000000000004
2015-02-25,154.6,2132.0,19818.934999999998,29.019999999999992
2015-02-26,176.79999999999998,2142.0,22124.635000000002,19.759999999999998
2015-02-27,166.10000000000002,2172.0,8374.545,25.339999999999996
2015-02-28,119.60000000000001,1359.0,17744.233,47.24999999999999
2015-03-01,100.10000000000001,1843.0,20422.488999999998,24.439999999999994
2015-03-02,132.89999999999998,2025.0,2164.0879999999997,15.229999999999999
2015-03-03,99.80000000000001,1176.0,4285.888,15.2
2015-03-04,90.10000000000001,1536.0,16154.375000000002,15.229999999999999
2015-03-05,130.49999999999997,1663.0,3435.444,18.910000000000004
2015-03-06,153.4,2062.0,12087.714999999998,20.15
2015-03-07,154.9,2164.0,6217.039000000001,23.119999999999997
2015-03-08,137.10000000000002,2166.0,3496.8289999999997,25.390000000000004
2015-03-09,129.70000000000002,2322.0,5469.156999999999,19.330000000000002
2015-03-10,142.70000000000002,2359.0,3826.746,31.650000000000002
2015-03-11,263.0,2078.0,3240.2720000000004,28.839999999999996
2015-03-12,294.09999999999997,1991.0,2700.451,25.59
2015-03-13,244.70000000000002,2083.0,2398.553,25.06
2015-03-14,257.09999999999997,2070.0,7121.446,23.69
2015-03-15,179.90000000000003,2204.0,15536.202,17.159999999999997
2015-03-16,171.20000000000005,2016.0,14996.571999999998,15.370000000000001
2015-03-17,187.3,1909.0,19467.977,17.88
2015-03-18,244.0,1766.0,11114.692,32.86
2015-03-19,238.6,2077.0,3043.508,33.190000000000005
2015-03-20,240.99999999999997,2206.0,10669.161,45.419999999999995
2015-03-21,232.79999999999998,2100.0,4907.784,45.82
2015-03-22,198.4,1983.0,17397.744,45.059999999999995
2015-03-23,188.70000000000007,2183.0,5523.104,39.81
2015-03-24,207.5,1958.0,14477.610999999999,35.92
2015-03-25,213.9,2256.0,13579.899000000001,34.519999999999996
2015-03-26,313.1,2073.0,17755.12,30.259999999999998
2015-03-27,292.8,2011.0,21984.913999999997,31.179999999999996
2015-03-28,263.0,1869.0,15309.761000000004,35.2
2015-03-29,225.7,2209.0,16657.420999999995,58.650000000000006
2015-03-30,305.99999999999994,1937.0,11360.074999999999,31.37
2015-03-31,218.50000000000003,1799.0,23079.605,35.92
2015-04-01,197.40000000000003,1872.0,6702.0960000000005,30.25
2015-04-02,195.7,1840.0,11923.306,23.450000000000006
2015-04-03,201.99999999999997,1829.0,9614.098,24.71
2015-04-04,176.70000000000002,1884.0,8110.977000000001,26.06
2015-04-05,173.8,1911.0,16930.546000000002,23.680000000000003
2015-04-06,203.89999999999998,1737.0,21513.220999999998,27.22
2015-04-07,211.20000000000002,1879.0,14758.317000000003,31.96
2015-04-08,220.8,1742.0,20787.805999999997,18.410000000000004
2015-04-09,248.2,1607.0,15110.799,18.125
2015-04-10,231.7,1803.0,9331.839000000002,24.43
2015-04-11,200.90000000000006,1614.0,19862.503999999997,27.6
2015-04-12,196.50000000000003,1600.0,15802.395,27.320000000000007
2015-04-13,175.7,2015.0,15351.567,32.46
2015-04-14,192.40000000000003,1742.0,23100.228,24.909999999999997
2015-04-15,199.1,1735.0,24188.99,30.73
2015-04-16,229.9,1704.0,14364.687,30.925
2015-04-17,269.19999999999993,1870.0,25234.701999999994,28.230000000000004
2015-04-18,260.4,1908.0,11416.616,43.78
2015-04-19,264.9,1935.0,24277.543,41.54
2015-04-20,295.79999999999995,1822.0,25353.459999999995,31.81
2015-04-21,261.3,1996.0,23785.735,29.46
2015-04-22,241.7,1403.0,19599.810999999998,30.889999999999997
2015-04-23,192.19999999999996,1841.0,4129.2,20.979999999999997
2015-04-24,182.4,1968.0,18870.328999999998,23.050000000000004
2015-04-25,197.89999999999998,1902.0,23705.920000000002,16.79
2015-04-26,244.4,1662.0,25422.54,27.910000000000007
2015-04-27,299.9,2098.0,26017.217,24.169999999999998
2015-04-28,290.29999999999995,1904.0,24545.638999999996,23.63
2015-04-29,266.79999999999995,1735.0,25638.315,18.330000000000002
2015-04-30,271.2,1720.0,25240.872,29.830000000000002
2015-05-01,293.90000000000003,1826.0,24181.780000000002,29.53
2015-05-02,262.6,1745.0,19093.691,39.60000000000001
2015-05-03,268.79999999999995,1796.0,10625.498000000001,34.800000000000004
2015-05-04,283.0,1618.0,9376.253999999999,34.21000000000001
2015-05-05,254.6,1736.0,23861.513000000003,32.64
2015-05-06,261.0,1858.0,25142.079,36.730000000000004
2015-05-07,298.79999999999995,1802.0,20252.592999999997,43.02000000000001
2015-05-08,338.6,1759.0,16007.248999999998,37.12
2015-05-09,370.8,1519.0,23006.743999999995,42.94
2015-05-10,357.90000000000003,1727.0,18157.612999999998,39.88
2015-05-11,325.2999999999999,1895.0,18660.853999999996,37.31000000000001
2015-05-12,356.6,1813.0,22670.336,41.76
2015-05-13,329.8,1923.0,23308.738,38.55
2015-05-14,322.6,1910.0,11733.576,37.730000000000004
2015-05-15,354.9,1914.0,17508.737,43.660000000000004
2015-05-16,353.19999999999993,1873.0,23423.311000000005,40.46000000000001
2015-05-17,347.6,1874.0,20244.024000000005,28.9
2015-05-18,394.00000000000006,2020.0,25546.134,25.619999999999997
2015-05-19,392.30000000000007,1898.0,21951.843999999994,20.700000000000003
2015-05-20,374.7,1936.0,9345.353000000001,33.0
2015-05-21,413.0,1824.0,17634.311,29.51
2015-05-22,383.0,1800.0,10764.746,19.74
2015-05-23,352.7,1884.0,23088.302,27.82
2015-05-24,356.5,1897.0,10659.312999999998,21.21
2015-05-25,347.59999999999997,1851.0,15746.307999999999,25.619999999999994
2015-05-26,387.8999999999999,1821.0,22331.861999999997,25.48
2015-05-27,405.90000000000003,1812.0,24504.703999999998,33.910000000000004
2015-05-28,429.20000000000005,1817.0,19413.014999999996,31.599999999999998
2015-05-29,440.2,1761.0,25270.438,32.699999999999996
2015-05-30,399.3999999999999,1605.0,9681.515,32.39
2015-05-31,379.5999999999999,1668.0,24498.446999999996,41.510000000000005
2015-06-01,377.80000000000007,1885.0,21955.654,38.44
2015-06-02,344.9,1978.0,20822.332,33.885000000000005
2015-06-03,359.4000000000001,1802.0,20913.483,38.150000000000006
2015-06-04,385.20000000000005,1780.0,20356.163999999997,34.839999999999996
2015-06-05,413.90000000000003,1782.0,12769.23,30.160000000000004
2015-06-06,451.2,1724.0,8843.811000000003,51.78
2015-06-07,484.19999999999993,1638.0,8570.593,48.25999999999999
2015-06-08,468.80000000000007,1674.0,9502.861,50.4
2015-06-09,412.2,1689.0,10872.747000000001,34.37
2015-06-10,412.9,1634.0,14685.188,32.39
2015-06-11,409.5,1643.0,8358.264,36.900000000000006
2015-06-12,377.2,1401.0,18421.588000000003,31.109999999999996
2015-06-13,362.1999999999999,1698.0,14592.677999999998,34.33
2015-06-14,406.3999999999999,1723.0,11658.853000000001,38.550000000000004
2015-06-15,446.0,1700.0,21376.329999999998,32.91
2015-06-16,416.9,1503.0,25639.269000000004,37.040000000000006
2015-06-17,396.49999999999994,1622.0,24641.094999999998,42.77
2015-06-18,408.8,1681.0,5857.021,52.9
2015-06-19,395.3,1729.0,17436.733,44.97
2015-06-20,404.5,1621.0,24834.104,52.46999999999999
2015-06-21,434.59999999999997,1564.0,24296.471999999998,30.199999999999996
2015-06-22,446.9,1334.0,23943.231,38.58
2015-06-23,435.1,1389.0,23162.179,40.67
2015-06-24,448.9000000000001,1585.0,16249.903999999999,37.46
2015-06-25,480.69999999999993,1741.0,24850.154,36.459999999999994
2015-06-26,502.3,1889.0,24776.643,29.789999999999996
2015-06-27,518.7,1732.0,23846.002,34.94
2015-06-28,521.2,1696.0,23741.693,39.61
2015-06-29,563.4,1586.0,23610.266,36.49
2015-06-30,499.2,1703.0,12210.520000000002,37.48
2015-07-01,492.0999999999999,1735.0,21535.221999999998,33.56999999999999
2015-07-02,505.39999999999986,1652.0,22173.271999999997,30.309999999999995
2015-07-03,494.3,1605.0,19815.642,22.7
2015-07-04,485.79999999999995,1506.0,19762.231,30.300000000000004
2015-07-05,489.4000000000001,1677.0,24901.744000000006,30.66
2015-07-06,507.59999999999997,1411.0,22543.489999999998,40.16
2015-07-07,452.20000000000005,1746.0,4497.615,35.99
2015-07-08,471.8,1758.0,19640.834000000003,34.45
2015-07-09,497.29999999999995,1699.0,24914.797,34.11
2015-07-10,453.49999999999994,1718.0,23589.478,30.060000000000002
2015-07-11,419.8,1876.0,24093.588,52.510000000000005
2015-07-12,443.3999999999999,1911.0,23995.102000000006,50.47
2015-07-13,465.1000000000001,1718.0,18464.096999999998,36.16
2015-07-14,450.49999999999994,1745.0,11458.009000000002,32.019999999999996
2015-07-15,445.29999999999995,1737.0,24391.016999999996,33.47999999999999
2015-07-16,452.0,1532.0,24062.063000000006,33.78
2015-07-17,446.3,1695.0,22124.716999999997,26.579999999999995
2015-07-18,496.6,1775.0,21734.324000000004,33.13
2015-07-19,528.6000000000001,1738.0,19379.419,23.004999999999995
2015-07-20,477.8999999999999,1679.0,24473.262000000002,33.04
2015-07-21,451.3999999999999,1565.0,24355.054,38.79
2015-07-22,421.19999999999993,1662.0,23730.046000000002,32.349999999999994
2015-07-23,447.49999999999994,1600.0,23195.219,27.339999999999996
2015-07-24,381.2,2032.0,22755.663,40.11
2015-07-25,418.7,1721.0,8523.081000000002,37.0
2015-07-26,380.90000000000003,1883.0,8314.913,40.170000000000016
2015-07-27,412.5000000000001,1771.0,22336.813000000006,27.58
2015-07-28,446.09999999999997,1694.0,6327.021000000001,27.49
2015-07-29,477.4,1716.0,17373.964,22.040000000000003
2015-07-30,505.50000000000006,1614.0,16749.197,24.750000000000007
2015-07-31,504.69999999999993,1719.0,24327.321000000004,25.08
2015-08-01,494.5,1831.0,14003.502,22.410000000000004
2015-08-02,488.9,1883.0,24405.29,24.18
2015-08-03,461.9999999999999,1760.0,24267.717999999997,25.14000000000001
2015-08-04,452.2,1670.0,23640.260000000006,18.150000000000002
2015-08-05,391.6,1925.0,23882.023999999998,27.250000000000004
2015-08-06,384.8,1701.0,18414.400999999998,28.75
2015-08-07,454.09999999999997,1688.0,18743.038,22.73
2015-08-08,450.00000000000006,1882.0,23345.451,29.67
2015-08-09,440.20000000000005,1678.0,21153.695,30.090000000000003
2015-08-10,456.7,1837.0,9109.604000000001,42.75000000000001
2015-08-11,481.5,1851.0,11418.423999999997,33.59
2015-08-12,495.50000000000006,1791.0,21319.658999999996,35.739999999999995
2015-08-13,484.4,1722.0,23139.054,32.66
2015-08-14,408.7000000000001,1974.0,22928.015,37.79999999999999
2015-08-15,406.9,1824.0,22917.565000000006,31.860000000000003
2015-08-16,418.9999999999999,1784.0,5698.781,46.05
2015-08-17,433.3,1866.0,13778.345,36.04
2015-08-18,455.49999999999994,1881.0,23220.814000000002,31.37
2015-08-19,473.20000000000005,1832.0,22321.93,31.6
2015-08-20,415.5,1689.0,18463.664,34.970000000000006
2015-08-21,425.2000000000001,1583.0,23120.633,34.779999999999994
2015-08-22,429.2,1619.0,18427.221,27.309999999999995
2015-08-23,431.09999999999997,1719.0,19322.492000000006,32.455
2015-08-24,416.2,1711.0,23478.285999999996,37.919999999999995
2015-08-25,396.00000000000006,1637.0,20239.409,28.53
2015-08-26,415.2,1674.0,22462.044999999995,24.860000000000007
2015-08-27,478.1000000000001,1514.0,18510.716,34.019999999999996
2015-08-28,442.7,1826.0,16195.464999999998,46.07
2015-08-29,422.10000000000014,1927.0,15526.313000000002,66.16
2015-08-30,388.9,1871.0,9320.089,43.180000000000014
2015-08-31,363.40000000000003,2134.0,21093.149,42.305
2015-09-01,362.19999999999993,2007.0,20371.868000000006,33.87000000000001
2015-09-02,321.6,1838.0,15397.235,33.10000000000001
2015-09-03,304.59999999999997,1926.0,18584.671,37.33
2015-09-04,311.80000000000007,1954.0,5114.624999999999,34.010000000000005
2015-09-05,330.79999999999995,1827.0,21824.219,49.419999999999995
2015-09-06,336.5,1852.0,16833.804,45.93
2015-09-07,374.0,1780.0,23202.987,40.25000000000001
2015-09-08,392.50000000000006,2008.0,16261.939,35.96999999999999
2015-09-09,402.0,1845.0,19137.219999999998,27.85
2015-09-10,398.69999999999993,2086.0,12240.568000000001,37.06
2015-09-11,414.2000000000001,2082.0,14555.795,31.460000000000004
2015-09-12,414.29999999999995,2004.0,11678.946,31.76
2015-09-13,376.8,1640.0,14293.655999999999,41.13
2015-09-14,307.00000000000006,1838.0,11022.957000000002,42.69999999999999
2015-09-15,319.5,1686.0,6245.456,39.779999999999994
2015-09-16,346.69999999999993,1581.0,4187.874000000001,45.81000000000002
2015-09-17,343.59999999999997,1908.0,8269.346,44.709999999999994
2015-09-18,349.09999999999997,2031.0,5534.773999999999,43.43999999999999
2015-09-19,363.00000000000006,2185.0,10456.168,50.32000000000001
2015-09-20,381.0999999999998,2004.0,16805.262,54.87
2015-09-21,299.4,1865.0,21526.917999999998,50.85
2015-09-22,286.79999999999995,1893.0,3870.088,36.800000000000004
2015-09-23,315.09999999999997,1732.0,8893.316,42.92
2015-09-24,345.29999999999995,1981.0,18396.511,51.75
2015-09-25,311.0,2126.0,12622.195,43.080000000000005
2015-09-26,290.09999999999997,1902.0,7719.067000000001,43.97
2015-09-27,260.9999999999999,1994.0,14573.336,43.32
2015-09-28,266.99999999999994,2032.0,11413.579,35.33
2015-09-29,292.50000000000006,2134.0,8123.338000000001,37.040000000000006
2015-09-30,300.0,2136.0,9225.389,42.94
2015-10-01,276.8,2272.0,4722.887,36.13
2015-10-02,286.4,2242.0,13827.561,43.145
2015-10-03,284.9000000000001,1895.0,22687.773,35.459999999999994
2015-10-04,280.0,2035.0,21424.524000000005,42.305
2015-10-05,272.90000000000003,2048.0,10461.192000000001,36.31999999999999
2015-10-06,314.09999999999997,1938.0,17706.588000000003,38.480000000000004
2015-10-07,336.30000000000007,2260.0,16278.310000000001,53.160000000000004
2015-10-08,349.99999999999994,2228.0,6899.857,47.349999999999994
2015-10-09,383.4000000000001,2034.0,4469.273,40.46999999999999
2015-10-10,375.7,2085.0,4069.5119999999997,37.99999999999999
2015-10-11,311.09999999999997,1847.0,17820.611,52.63
2015-10-12,294.2,2086.0,14901.572000000002,45.69
2015-10-13,279.59999999999997,2149.0,4465.186000000001,34.02
2015-10-14,247.00000000000003,2214.0,15312.462000000001,35.42999999999999
2015-10-15,251.0,2186.0,5026.155,39.5
2015-10-16,264.2,2186.0,12222.225000000002,42.5
2015-10-17,305.00000000000006,2191.0,3154.91,47.00000000000001
2015-10-18,322.9,2235.0,3467.896,43.19
2015-10-19,302.19999999999993,2296.0,3318.8529999999996,55.3
2015-10-20,287.69999999999993,2212.0,7725.567,53.55
2015-10-21,257.59999999999997,2209.0,9461.082,48.11999999999999
2015-10-22,255.59999999999997,2040.0,5585.745999999999,45.19
2015-10-23,215.9,2138.0,8401.816,42.62
2015-10-24,204.0,2170.0,16539.951,39.730000000000004
2015-10-25,265.20000000000005,2166.0,9562.505000000003,46.21
2015-10-26,289.0999999999999,2144.0,3022.314,47.09000000000001
2015-10-27,244.79999999999995,2145.0,3115.806,35.2
2015-10-28,254.60000000000002,2229.0,9143.322999999999,40.38
2015-10-29,294.2,2199.0,15725.501999999999,38.52
2015-10-30,284.7,2198.0,4847.683,45.39
2015-10-31,286.7,2088.0,2853.0609999999997,55.85999999999999
2015-11-01,223.40000000000003,2269.0,1567.647,65.39
2015-11-02,193.8,2098.0,1522.6850000000002,43.779999999999994
2015-11-03,152.5,2091.0,14529.795000000002,44.88
2015-11-04,163.59999999999997,2150.0,12635.588,36.85000000000001
2015-11-05,193.3,2154.0,9466.239000000001,26.01
2015-11-06,203.80000000000007,2210.0,3615.958,20.669999999999998
2015-11-07,245.5,2267.0,7320.286999999999,19.770000000000007
2015-11-08,189.39999999999998,2224.0,3575.4149999999995,19.42
2015-11-09,172.60000000000005,2119.0,4711.736000000001,20.740000000000002
2015-11-10,134.7,2125.0,3017.661,21.58
2015-11-11,192.60000000000002,1883.0,9724.795000000002,26.98
2015-11-12,175.3,2112.0,4877.987,22.860000000000003
2015-11-13,252.99999999999994,2225.0,6988.232,25.029999999999994
2015-11-14,180.8,2257.0,1712.1549999999997,32.31999999999999
2015-11-15,164.79999999999998,1839.0,2350.641,25.400000000000006
2015-11-16,98.99999999999997,2146.0,4587.534000000001,23.580000000000002
2015-11-17,202.3,2080.0,8983.793,29.870000000000005
2015-11-18,138.9,1858.0,4989.994000000001,23.15
2015-11-19,87.1,1943.0,8674.027,23.73
2015-11-20,36.49999999999999,2006.0,12660.974999999999,19.5
2015-11-21,40.699999999999996,1977.0,8310.423999999999,30.090000000000003
2015-11-22,78.1,2013.0,2461.9359999999997,33.67999999999999
2015-11-23,104.2,2105.0,1539.7100000000003,44.64
2015-11-24,90.3,1781.0,981.239,41.35000000000001
2015-11-25,19.2,1821.0,1344.101,27.130000000000003
2015-11-26,30.299999999999994,2029.0,6455.43,29.71
2015-11-27,23.900000000000002,2199.0,3775.9930000000004,44.58
2015-11-28,6.199999999999999,2219.0,3503.965,32.010000000000005
2015-11-29,-13.899999999999999,2292.0,7281.9039999999995,45.67000000000001
2015-11-30,16.4,2058.0,1443.4159999999997,42.35
2015-12-01,183.39999999999998,2023.0,7402.285000000001,46.449999999999996
2015-12-02,198.90000000000003,2165.0,1671.0510000000002,38.85999999999999
2015-12-03,242.40000000000006,2041.0,4946.929,42.97
2015-12-04,181.2,2140.0,1265.1870000000001,41.07
2015-12-05,193.9,1984.0,7391.037,39.339999999999996
