date,hour,humidity,pressure,dc_output,ac_output,weather,energy_kWh
2017-11-05 05:00:00,5,86.0,101.03,0.0,0.0,Cloudy,1.29
2017-11-05 06:00:00,6,88.0,101.08,0.0,0.0,,1.37
2017-11-05 07:00:00,7,74.0,101.12,29.653,6.853,,1.5
2017-11-05 08:00:00,8,73.0,101.16,714.644,677.353,Mostly Cloudy,1.84
2017-11-05 09:00:00,9,64.0,101.24,349.927,320.849,,2.23
2017-11-05 10:00:00,10,59.0,101.31,1326.117,1272.512,,1.48
2017-11-05 11:00:00,11,48.0,101.35,1817.373,1748.353,Mainly Clear,1.49
2017-11-05 12:00:00,12,38.0,101.38,1520.465,1461.008,,1.31
2017-11-05 13:00:00,13,47.0,101.38,1608.475,1546.262,,1.16
2017-11-05 14:00:00,14,47.0,101.39,1394.284,1338.663,Mainly Clear,1.18
2017-11-05 15:00:00,15,42.0,101.4,626.842,591.631,,1.23
2017-11-05 16:00:00,16,37.0,101.45,78.459,54.759,,1.15
2017-11-05 17:00:00,17,42.0,101.51,0.0,0.0,Mainly Clear,1.21
2017-11-05 18:00:00,18,41.0,101.59,0.0,0.0,,1.49
2017-11-05 19:00:00,19,46.0,101.66,0.0,0.0,,1.37
2017-11-05 20:00:00,20,47.0,101.72,0.0,0.0,Clear,1.6
2017-11-05 21:00:00,21,50.0,101.81,0.0,0.0,,2.89
2017-11-05 22:00:00,22,51.0,101.9,0.0,0.0,,1.5
2017-11-05 23:00:00,23,51.0,101.97,0.0,0.0,Mainly Clear,1.46
2017-11-06 00:00:00,0,59.0,102.0,0.0,0.0,,1.28
2017-11-06 01:00:00,1,63.0,102.07,0.0,0.0,,1.33
2017-11-06 02:00:00,2,60.0,102.14,0.0,0.0,Mainly Clear,1.38
2017-11-06 03:00:00,3,60.0,102.2,0.0,0.0,,1.32
2017-11-06 04:00:00,4,62.0,102.25,0.0,0.0,,1.26
2017-11-06 05:00:00,5,59.0,102.3,0.0,0.0,Clear,1.35
2017-11-06 06:00:00,6,63.0,102.36,0.0,0.0,,1.19
2017-11-06 07:00:00,7,74.0,102.42,50.194,27.018,,1.61
2017-11-06 08:00:00,8,70.0,102.47,159.488,134.249,Mainly Clear,1.63
2017-11-06 09:00:00,9,73.0,102.54,191.363,165.503,,1.97
2017-11-06 10:00:00,10,61.0,102.59,371.528,341.996,,1.36
2017-11-06 11:00:00,11,51.0,102.62,1064.508,1018.273,Clear,0.94
2017-11-06 12:00:00,12,50.0,102.65,1203.53,1153.451,,1.47
2017-11-06 13:00:00,13,41.0,102.68,240.516,213.681,,0.79
2017-11-06 14:00:00,14,47.0,102.65,127.857,103.225,Mainly Clear,0.47
2017-11-06 15:00:00,15,42.0,102.57,197.592,171.609,,0.36
2017-11-06 16:00:00,16,37.0,102.57,9.382,0.0,,0.39
2017-11-06 17:00:00,17,59.0,102.6,0.0,0.0,Mainly Clear,1.5
2017-11-06 18:00:00,18,65.0,102.6,0.0,0.0,,1.6
2017-11-06 19:00:00,19,75.0,102.63,0.0,0.0,,1.86
2017-11-06 20:00:00,20,65.0,102.62,0.0,0.0,Mainly Clear,1.28
2017-11-06 21:00:00,21,66.0,102.6,0.0,0.0,,1.23
2017-11-06 22:00:00,22,68.0,102.61,0.0,0.0,,1.26
2017-11-06 23:00:00,23,64.0,102.6,0.0,0.0,Mostly Cloudy,1.21
2017-11-07 00:00:00,0,65.0,102.62,0.0,0.0,,1.13
2017-11-07 01:00:00,1,64.0,102.64,0.0,0.0,,1.12
2017-11-07 02:00:00,2,69.0,102.62,0.0,0.0,Mostly Cloudy,1.11
2017-11-07 03:00:00,3,69.0,102.61,0.0,0.0,,1.12
2017-11-07 04:00:00,4,66.0,102.54,0.0,0.0,,1.1
2017-11-07 05:00:00,5,70.0,102.5,0.0,0.0,Cloudy,1.11
2017-11-07 06:00:00,6,66.0,102.5,0.0,0.0,,1.11
2017-11-07 07:00:00,7,60.0,102.44,62.56,39.155,,1.16
2017-11-07 08:00:00,8,62.0,102.4,389.492,359.578,Cloudy,1.48
2017-11-07 09:00:00,9,64.0,102.39,520.006,487.239,,1.36
2017-11-07 10:00:00,10,67.0,102.34,797.844,758.52,,1.17
2017-11-07 11:00:00,11,65.0,102.3,343.813,314.863,Cloudy,1.26
2017-11-07 12:00:00,12,62.0,102.23,1897.763,1826.026,,1.27
2017-11-07 13:00:00,13,57.0,102.15,1920.021,1847.522,,1.37
2017-11-07 14:00:00,14,57.0,102.05,965.196,921.605,Cloudy,1.24
2017-11-07 15:00:00,15,56.0,102.0,400.625,370.473,,1.19
2017-11-07 16:00:00,16,58.0,101.96,22.967,0.289,,1.16
2017-11-07 17:00:00,17,61.0,101.89,0.0,0.0,Cloudy,1.34
2017-11-07 18:00:00,18,62.0,101.82,0.0,0.0,,1.23
2017-11-07 19:00:00,19,67.0,101.8,0.0,0.0,,1.29
2017-11-07 20:00:00,20,60.0,101.76,0.0,0.0,Cloudy,2.01
2017-11-07 21:00:00,21,63.0,101.71,0.0,0.0,,1.61
2017-11-07 22:00:00,22,68.0,101.65,0.0,0.0,,1.24
2017-11-07 23:00:00,23,76.0,101.63,0.0,0.0,Cloudy,1.29
2017-11-08 00:00:00,0,67.0,101.6,0.0,0.0,,1.22
2017-11-08 01:00:00,1,84.0,101.52,0.0,0.0,,1.14
2017-11-08 02:00:00,2,66.0,101.5,0.0,0.0,Cloudy,1.16
2017-11-08 03:00:00,3,77.0,101.48,0.0,0.0,,1.14
2017-11-08 04:00:00,4,75.0,101.4,0.0,0.0,,1.15
2017-11-08 05:00:00,5,82.0,101.42,0.0,0.0,Cloudy,1.15
2017-11-08 06:00:00,6,81.0,101.37,0.0,0.0,,1.14
2017-11-08 07:00:00,7,61.0,101.33,28.924,6.137,,1.14
2017-11-08 08:00:00,8,65.0,101.25,311.461,283.183,Cloudy,1.13
2017-11-08 09:00:00,9,63.0,101.15,325.32,296.755,,1.43
2017-11-08 11:00:00,11,63.0,101.1,421.096,390.504,Cloudy,1.44
2017-11-08 12:00:00,12,56.0,101.11,310.686,282.424,,1.39
2017-11-08 13:00:00,13,52.0,100.98,323.335,294.812,,1.37
2017-11-08 14:00:00,14,57.0,100.92,280.049,252.415,Cloudy,3.69
2017-11-08 15:00:00,15,54.0,100.75,296.575,268.604,,1.22
2017-11-08 16:00:00,16,60.0,100.72,9.49,0.0,,1.11
2017-11-08 17:00:00,17,61.0,100.73,0.0,0.0,Cloudy,2.84
2017-11-08 18:00:00,18,61.0,100.67,0.0,0.0,,2.1
2017-11-08 19:00:00,19,61.0,100.6,0.0,0.0,,1.59
2017-11-08 20:00:00,20,66.0,100.55,0.0,0.0,Cloudy,1.58
2017-11-08 21:00:00,21,61.0,100.56,0.0,0.0,,2.91
2017-11-08 22:00:00,22,75.0,100.52,0.0,0.0,,1.42
2017-11-08 23:00:00,23,64.0,100.51,0.0,0.0,Cloudy,1.27
2017-11-09 00:00:00,0,75.0,100.56,0.0,0.0,Rain,1.25
2017-11-09 01:00:00,1,82.0,100.58,0.0,0.0,Rain,1.19
2017-11-09 02:00:00,2,79.0,100.55,0.0,0.0,Cloudy,1.12
2017-11-09 03:00:00,3,81.0,100.54,0.0,0.0,,1.15
2017-11-09 04:00:00,4,85.0,100.48,0.0,0.0,,1.12
2017-11-09 05:00:00,5,85.0,100.45,0.0,0.0,Cloudy,1.13
2017-11-09 06:00:00,6,88.0,100.42,0.0,0.0,,1.12
2017-11-09 07:00:00,7,89.0,100.4,61.349,37.967,,1.14
2017-11-09 08:00:00,8,82.0,100.38,88.58,64.69,Mostly Cloudy,1.23
2017-11-09 09:00:00,9,84.0,100.44,318.036,289.623,,1.42
2017-11-09 10:00:00,10,90.0,100.5,597.572,563.041,,1.17
2017-11-09 11:00:00,11,81.0,100.57,393.096,363.105,Cloudy,1.19
2017-11-09 12:00:00,12,78.0,100.61,505.039,472.606,Rain,1.34
2017-11-09 13:00:00,13,82.0,100.59,1372.918,1317.933,Rain,1.43
2017-11-09 14:00:00,14,81.0,100.61,379.733,350.027,Cloudy,1.33
2017-11-09 15:00:00,15,82.0,100.66,910.612,868.439,,1.24
2017-11-09 16:00:00,16,87.0,100.74,84.801,60.982,,1.21
2017-11-09 17:00:00,17,85.0,100.8,0.0,0.0,Rain,1.21
2017-11-09 18:00:00,18,87.0,100.85,0.0,0.0,Rain,1.35
2017-11-09 19:00:00,19,94.0,100.9,0.0,0.0,Rain,1.44
2017-11-09 20:00:00,20,96.0,100.95,0.0,0.0,Rain,2.02
2017-11-09 21:00:00,21,95.0,100.99,0.0,0.0,,1.75
2017-11-09 22:00:00,22,95.0,101.04,0.0,0.0,,1.2
2017-11-09 23:00:00,23,94.0,101.08,0.0,0.0,Cloudy,1.17
2017-11-10 00:00:00,0,93.0,101.11,0.0,0.0,,1.14
2017-11-10 01:00:00,1,92.0,101.1,0.0,0.0,,1.11
2017-11-10 02:00:00,2,91.0,101.08,0.0,0.0,Cloudy,1.12
2017-11-10 03:00:00,3,93.0,101.06,0.0,0.0,,1.13
2017-11-10 04:00:00,4,93.0,101.07,0.0,0.0,,1.11
2017-11-10 05:00:00,5,96.0,101.09,0.0,0.0,Cloudy,1.13
2017-11-10 06:00:00,6,97.0,101.11,0.0,0.0,,1.13
2017-11-10 07:00:00,7,97.0,101.11,25.557,2.832,,1.13
2017-11-10 08:00:00,8,97.0,101.15,123.448,98.9,Cloudy,1.37
2017-11-10 09:00:00,9,95.0,101.17,142.267,117.36,,0.46
2017-11-10 10:00:00,10,95.0,101.19,208.675,182.474,,0.78
2017-11-10 11:00:00,11,85.0,101.21,307.737,279.536,Mainly Clear,1.28
2017-11-10 12:00:00,12,86.0,101.24,333.993,305.248,,1.28
2017-11-10 13:00:00,13,92.0,101.25,198.15,172.156,,1.21
2017-11-10 14:00:00,14,91.0,101.24,615.691,580.74,Mostly Cloudy,1.24
2017-11-10 15:00:00,15,91.0,101.25,973.197,929.396,,1.18
2017-11-10 16:00:00,16,90.0,101.29,88.946,65.05,,1.25
2017-11-10 17:00:00,17,91.0,101.33,0.0,0.0,Mainly Clear,1.18
2017-11-10 18:00:00,18,97.0,101.35,0.0,0.0,,1.48
2017-11-10 19:00:00,19,97.0,101.37,0.0,0.0,,1.32
2017-11-10 20:00:00,20,97.0,101.4,0.0,0.0,Mainly Clear,1.15
2017-11-10 21:00:00,21,98.0,101.44,0.0,0.0,,1.25
2017-11-10 22:00:00,22,97.0,101.5,0.0,0.0,,1.27
2017-11-10 23:00:00,23,96.0,101.56,0.0,0.0,Cloudy,1.26
2017-11-11 00:00:00,0,93.0,101.57,0.0,0.0,,1.14
2017-11-11 01:00:00,1,93.0,101.59,0.0,0.0,,1.12
2017-11-11 02:00:00,2,92.0,101.59,0.0,0.0,Cloudy,1.13
2017-11-11 03:00:00,3,88.0,101.59,0.0,0.0,,1.19
2017-11-11 04:00:00,4,92.0,101.6,0.0,0.0,,1.15
2017-11-11 05:00:00,5,90.0,101.57,0.0,0.0,Cloudy,1.13
2017-11-11 06:00:00,6,91.0,101.57,0.0,0.0,,1.13
2017-11-11 07:00:00,7,92.0,101.55,76.526,52.862,,1.13
2017-11-11 08:00:00,8,92.0,101.52,233.403,206.711,Mostly Cloudy,1.25
2017-11-11 09:00:00,9,89.0,101.49,376.364,346.729,,1.57
2017-11-11 10:00:00,10,88.0,101.48,553.651,520.125,,1.46
2017-11-11 11:00:00,11,84.0,101.46,939.746,896.82,Cloudy,1.33
2017-11-11 12:00:00,12,86.0,101.43,2415.288,2324.733,Rain Showers,1.6
2017-11-11 13:00:00,13,85.0,101.39,2240.807,2156.852,Rain,1.13
2017-11-11 14:00:00,14,91.0,101.38,1721.208,1655.368,Rain,1.55
2017-11-11 15:00:00,15,91.0,101.38,1069.414,1023.046,Rain,1.87
2017-11-11 16:00:00,16,89.0,101.35,98.388,74.314,,2.61
2017-11-11 17:00:00,17,90.0,101.35,0.0,0.0,Cloudy,2.31
2017-11-11 18:00:00,18,88.0,101.31,0.0,0.0,,0.67
2017-11-11 19:00:00,19,89.0,101.28,0.0,0.0,Rain,0.41
2017-11-11 20:00:00,20,91.0,101.27,0.0,0.0,Rain,0.49
2017-11-11 21:00:00,21,90.0,101.27,0.0,0.0,Rain,1.16
2017-11-11 22:00:00,22,91.0,101.26,0.0,0.0,Rain,1.35
2017-11-11 23:00:00,23,91.0,101.29,0.0,0.0,Rain,1.13
2017-11-12 00:00:00,0,90.0,101.28,0.0,0.0,Rain,0.57
2017-11-12 01:00:00,1,91.0,101.27,0.0,0.0,Rain,0.56
2017-11-12 02:00:00,2,89.0,101.24,0.0,0.0,Cloudy,0.565
2017-11-12 03:00:00,3,92.0,101.22,0.0,0.0,Rain,0.595
2017-11-12 04:00:00,4,96.0,101.24,0.0,0.0,Rain,0.575
2017-11-12 05:00:00,5,97.0,101.24,0.0,0.0,Rain,0.565
2017-11-12 06:00:00,6,95.0,101.22,0.0,0.0,,0.565
2017-11-12 07:00:00,7,95.0,101.24,22.658,0.0,,0.565
2017-11-12 08:00:00,8,93.0,101.22,137.324,112.512,Cloudy,0.625
2017-11-12 09:00:00,9,93.0,101.24,822.786,782.842,,0.785
2017-11-12 10:00:00,10,95.0,101.26,1160.589,1111.714,Rain,0.73
2017-11-12 11:00:00,11,95.0,101.22,560.597,526.914,Rain,0.665
2017-11-12 12:00:00,12,92.0,101.25,1003.485,958.884,,0.8
2017-11-12 13:00:00,13,88.0,101.17,475.25,443.478,Rain,0.565
2017-11-12 14:00:00,14,87.0,101.13,641.508,605.955,Cloudy,0.775
2017-11-12 15:00:00,15,93.0,101.09,53.79,30.548,Rain,0.935
2017-11-12 16:00:00,16,96.0,101.05,0.0,0.0,Rain,1.305
2017-11-12 17:00:00,17,94.0,100.99,0.0,0.0,Cloudy,1.155
2017-11-12 18:00:00,18,94.0,100.93,0.0,0.0,Rain,0.335
2017-11-12 19:00:00,19,97.0,100.87,0.0,0.0,Rain,0.205
2017-11-12 20:00:00,20,96.0,100.83,0.0,0.0,Rain,0.245
2017-11-12 21:00:00,21,94.0,100.78,0.0,0.0,Rain,0.58
2017-11-12 22:00:00,22,95.0,100.68,0.0,0.0,Rain,0.675
2017-11-12 23:00:00,23,93.0,100.56,0.0,0.0,Rain,0.565
2017-11-13 00:00:00,0,92.0,100.41,0.0,0.0,Rain,0.285
2017-11-13 01:00:00,1,92.0,100.22,0.0,0.0,Rain,0.28
2017-11-13 02:00:00,2,88.0,99.97,0.0,0.0,Cloudy,0.2825
2017-11-13 03:00:00,3,82.0,99.82,0.0,0.0,Rain,0.2975
2017-11-13 04:00:00,4,91.0,99.93,0.0,0.0,Rain,0.2875
2017-11-13 05:00:00,5,91.0,99.82,0.0,0.0,Mostly Cloudy,0.2825
2017-11-13 06:00:00,6,81.0,99.95,0.0,0.0,,0.2825
2017-11-13 07:00:00,7,85.0,99.91,95.374,71.357,Rain,0.2825
2017-11-13 08:00:00,8,86.0,99.97,919.516,877.114,Rain,0.3125
2017-11-13 09:00:00,9,86.0,100.04,273.8,246.294,,0.3925
2017-11-13 10:00:00,10,86.0,100.13,285.199,257.46,Rain Showers,0.365
2017-11-13 11:00:00,11,82.0,100.3,372.337,342.787,Mostly Cloudy,0.3325
2017-11-13 12:00:00,12,74.0,100.3,993.86,949.515,,0.4
2017-11-13 13:00:00,13,78.0,100.27,1642.521,1579.224,Rain Showers,0.2825
2017-11-13 14:00:00,14,73.0,100.14,1457.403,1399.88,Cloudy,0.3875
2017-11-13 15:00:00,15,75.0,100.03,882.789,841.329,,0.4675
2017-11-13 16:00:00,16,71.0,99.93,65.433,41.976,Rain Showers,0.6525
2017-11-13 17:00:00,17,85.0,99.97,0.0,0.0,Rain,0.5775
2017-11-13 18:00:00,18,81.0,100.04,0.0,0.0,,0.1675
2017-11-13 19:00:00,19,82.0,100.2,0.0,0.0,,0.1025
2017-11-13 20:00:00,20,85.0,100.31,0.0,0.0,Cloudy,0.1225
2017-11-13 21:00:00,21,86.0,100.44,0.0,0.0,,0.29
2017-11-13 22:00:00,22,83.0,100.6,0.0,0.0,,0.3375
2017-11-13 23:00:00,23,79.0,100.82,0.0,0.0,Cloudy,0.2825
2017-11-14 00:00:00,0,79.0,100.98,0.0,0.0,,0.6975
2017-11-14 01:00:00,1,71.0,101.11,0.0,0.0,,0.6950000000000001
2017-11-14 02:00:00,2,80.0,101.16,0.0,0.0,Cloudy,0.69125
2017-11-14 03:00:00,3,80.0,101.19,0.0,0.0,,0.69875
2017-11-14 04:00:00,4,92.0,101.25,0.0,0.0,,0.6837500000000001
2017-11-14 05:00:00,5,91.0,101.22,0.0,0.0,Mostly Cloudy,0.69125
2017-11-14 06:00:00,6,88.0,101.25,0.0,0.0,,0.69125
2017-11-14 07:00:00,7,84.0,101.2,6.321,0.0,Rain,0.68125
2017-11-14 08:00:00,8,83.0,101.24,73.027,49.428,Cloudy,0.70625
2017-11-14 09:00:00,9,83.0,101.27,138.518,113.682,Rain Showers,0.71625
2017-11-14 10:00:00,10,86.0,101.22,172.311,146.823,Rain,0.5325
2017-11-14 11:00:00,11,81.0,101.19,241.757,214.897,Rain,0.71625
2017-11-14 12:00:00,12,85.0,101.21,199.549,173.528,Rain,0.7450000000000001
2017-11-14 13:00:00,13,79.0,101.11,178.537,152.927,Rain,0.68125
2017-11-14 14:00:00,14,83.0,101.05,134.022,109.272,Rain Showers,0.7587499999999999
2017-11-14 15:00:00,15,84.0,100.99,549.868,516.428,Rain,0.77875
2017-11-14 16:00:00,16,86.0,100.91,18.245,0.0,Rain,0.86625
2017-11-14 17:00:00,17,81.0,100.85,0.0,0.0,Rain,0.82375
2017-11-14 18:00:00,18,80.0,100.79,0.0,0.0,Rain,0.62875
2017-11-14 19:00:00,19,81.0,100.74,0.0,0.0,Rain,0.58625
2017-11-14 20:00:00,20,82.0,100.68,0.0,0.0,Rain,0.6012500000000001
2017-11-14 21:00:00,21,75.0,100.59,0.0,0.0,Rain,0.6900000000000001
2017-11-14 22:00:00,22,68.0,100.5,0.0,0.0,,0.70875
2017-11-14 23:00:00,23,75.0,100.47,0.0,0.0,Rain,0.68625
2017-11-15 00:00:00,0,79.0,100.41,0.0,0.0,Rain,1.11
2017-11-15 01:00:00,1,82.0,100.38,0.0,0.0,Rain,1.11
2017-11-15 02:00:00,2,88.0,100.3,0.0,0.0,Rain,1.1
2017-11-15 03:00:00,3,89.0,100.25,0.0,0.0,Rain,1.1
2017-11-15 04:00:00,4,86.0,100.15,0.0,0.0,Rain,1.08
2017-11-15 05:00:00,5,85.0,100.08,0.0,0.0,Cloudy,1.1
2017-11-15 06:00:00,6,87.0,100.09,0.0,0.0,Rain,1.1
2017-11-15 07:00:00,7,85.0,100.15,9.357,0.0,Rain,1.08
2017-11-15 08:00:00,8,91.0,100.21,59.689,36.338,Moderate Rain,1.1
2017-11-15 09:00:00,9,90.0,100.2,452.486,421.213,,1.04
2017-11-15 10:00:00,10,85.0,100.23,207.497,181.319,,0.7
2017-11-15 11:00:00,11,81.0,100.27,223.188,196.699,Mostly Cloudy,1.1
2017-11-15 12:00:00,12,79.0,100.25,243.242,216.353,,1.09
2017-11-15 13:00:00,13,77.0,100.15,419.491,388.935,,1.08
2017-11-15 14:00:00,14,80.0,100.13,676.322,639.947,Cloudy,1.13
2017-11-15 15:00:00,15,81.0,100.08,59.369,36.023,,1.09
2017-11-15 16:00:00,16,83.0,100.06,0.0,0.0,Rain Showers,1.08
2017-11-15 17:00:00,17,85.0,100.07,0.0,0.0,Rain Showers,1.07
2017-11-15 18:00:00,18,89.0,100.02,0.0,0.0,Rain,1.09
2017-11-15 19:00:00,19,93.0,99.96,0.0,0.0,Rain,1.07
2017-11-15 20:00:00,20,87.0,99.92,0.0,0.0,Cloudy,1.08
2017-11-15 21:00:00,21,87.0,99.86,0.0,0.0,,1.09
2017-11-15 22:00:00,22,86.0,99.84,0.0,0.0,,1.08
2017-11-15 23:00:00,23,84.0,99.81,0.0,0.0,Cloudy,1.09
