date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Showers,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2018-08-01 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,101.37,72.0,0.0,0.0,0.92
2018-08-01 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,101.4,75.0,0.0,0.0,0.91
2018-08-01 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,101.41,78.0,0.0,0.0,0.85
2018-08-01 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.44,80.0,0.0,0.0,0.81
2018-08-01 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,101.47,85.0,0.0,0.0,0.93
2018-08-01 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,101.5,84.0,21.067,0.0,0.79
2018-08-01 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,101.53,86.0,136.518,111.721,0.8
2018-08-01 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,101.59,84.0,431.82,400.996,1.75
2018-08-01 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.1,101.63,83.0,395.539,365.496,2.07
2018-08-01 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,101.67,80.0,574.763,540.756,1.74
2018-08-01 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3,101.66,76.0,725.281,687.733,1.83
2018-08-01 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,101.67,73.0,1277.807,1225.607,1.73
2018-08-01 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,101.66,74.0,2105.142,2026.139,1.92
2018-08-01 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,101.63,69.0,2495.257,2401.591,1.85
2018-08-01 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.7,101.58,63.0,2030.354,1954.013,1.54
2018-08-01 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.4,101.55,60.0,1494.896,1436.228,0.56
2018-08-01 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.1,101.5,58.0,1387.545,1332.125,0.63
2018-08-01 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,101.45,60.0,670.526,634.289,0.58
2018-08-01 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,101.4,61.0,245.763,218.823,0.66
2018-08-01 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,101.36,64.0,11.224,0.0,0.62
2018-08-01 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,101.33,68.0,0.0,0.0,0.7
2018-08-01 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,101.34,75.0,0.0,0.0,1.93
2018-08-01 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,101.35,78.0,0.0,0.0,1.44
2018-08-01 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.36,77.0,0.0,0.0,0.86
2018-08-02 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.36,77.0,0.0,0.0,0.96
2018-08-02 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,101.39,79.0,0.0,0.0,1.0
2018-08-02 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,101.39,83.0,0.0,0.0,1.14
2018-08-02 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,101.42,87.0,0.0,0.0,1.3
2018-08-02 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,101.43,87.0,0.0,0.0,1.39
2018-08-02 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8,101.43,90.0,66.22,42.747,1.67
2018-08-02 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.9,101.46,89.0,291.35,263.486,1.84
2018-08-02 07:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.9,101.51,85.0,962.136,918.625,2.55
2018-08-02 08:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.8,101.55,81.0,1783.047,1715.172,2.01
2018-08-02 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.4,101.62,77.0,2369.092,2280.309,1.76
2018-08-02 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.9,101.65,75.0,2810.274,2703.822,1.98
2018-08-02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.6,101.67,62.0,3050.142,2933.387,2.1
2018-08-02 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.5,101.7,57.0,3097.18,2978.347,2.16
2018-08-02 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.7,101.69,56.0,2968.303,2855.118,2.4
2018-08-02 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.3,101.7,56.0,2679.637,2578.59,2.06
2018-08-02 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.3,101.68,55.0,2003.487,1928.091,0.61
2018-08-02 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.2,101.66,52.0,1394.742,1339.108,0.56
2018-08-02 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,101.65,58.0,670.878,634.633,0.56
2018-08-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.1,101.63,56.0,250.491,223.456,0.48
2018-08-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.9,101.62,61.0,8.311,0.0,0.49
2018-08-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.5,101.59,69.0,0.0,0.0,0.51
2018-08-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.8,101.6,69.0,0.0,0.0,0.58
2018-08-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,101.64,71.0,0.0,0.0,0.48
2018-08-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.7,101.65,75.0,0.0,0.0,0.49
2018-08-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,101.62,78.0,0.0,0.0,0.51
2018-08-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.7,101.63,78.0,0.0,0.0,0.55
2018-08-03 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,101.64,78.0,0.0,0.0,0.51
2018-08-03 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,101.64,78.0,0.0,0.0,0.51
2018-08-03 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,101.65,81.0,0.0,0.0,0.53
2018-08-03 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5,101.66,81.0,57.445,34.135,0.53
2018-08-03 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2,101.66,81.0,284.617,256.89,0.65
2018-08-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.2,101.74,81.0,980.682,936.685,0.5
2018-08-03 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,101.77,81.0,1773.048,1705.504,0.46
2018-08-03 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,101.79,76.0,2342.395,2254.628,0.51
2018-08-03 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.84,71.0,2799.742,2693.731,0.56
2018-08-03 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,101.89,67.0,3103.749,2984.624,0.57
2018-08-03 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,101.93,66.0,3037.091,2920.909,
2018-08-03 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,101.93,60.0,2973.039,2859.649,0.56
2018-08-03 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.3,101.92,53.0,2639.078,2539.679,0.61
2018-08-03 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.1,101.9,58.0,2029.35,1953.045,0.6
2018-08-03 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.1,101.88,63.0,1373.002,1318.014,0.54
2018-08-03 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.3,101.86,57.0,624.423,589.269,0.58
2018-08-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.9,101.83,59.0,243.137,216.249,0.59
2018-08-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.4,101.81,58.0,6.92,0.0,0.69
2018-08-03 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.5,101.81,61.0,0.0,0.0,1.53
2018-08-03 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9,101.83,66.0,0.0,0.0,0.5
2018-08-03 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,101.85,68.0,0.0,0.0,0.44
2018-08-03 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.81,76.0,0.0,0.0,0.5
2018-08-04 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,101.79,81.0,0.0,0.0,0.43
2018-08-04 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,101.79,82.0,0.0,0.0,0.45
2018-08-04 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,101.78,81.0,0.0,0.0,0.43
2018-08-04 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,101.75,81.0,0.0,0.0,0.42
2018-08-04 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,101.76,83.0,0.0,0.0,0.52
2018-08-04 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,101.75,86.0,56.531,33.238,0.44
2018-08-04 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,101.74,82.0,268.233,240.839,0.48
2018-08-04 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,101.76,84.0,977.31,933.401,0.44
2018-08-04 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.8,101.76,81.0,1748.704,1681.964,0.43
2018-08-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.2,101.74,75.0,2311.691,2225.086,0.48
2018-08-04 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.7,101.72,78.0,2734.941,2631.623,0.44
2018-08-04 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9,101.69,72.0,2944.019,2831.882,0.41
2018-08-04 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9,101.66,76.0,3040.165,2923.849,0.39
2018-08-04 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.9,101.61,72.0,2857.699,2749.249,0.51
2018-08-04 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.3,101.58,69.0,2529.832,2434.804,0.43
2018-08-04 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.4,101.52,63.0,1976.488,1902.035,0.42
2018-08-04 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.1,101.44,62.0,1325.748,1272.154,0.41
2018-08-04 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.8,101.37,63.0,631.759,596.434,0.61
2018-08-04 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.9,101.31,65.0,230.222,203.593,0.53
2018-08-04 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.8,101.27,64.0,6.918,0.0,0.46
2018-08-04 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.4,101.3,66.0,0.0,0.0,0.43
2018-08-04 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.4,101.35,62.0,0.0,0.0,0.58
2018-08-04 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.4,101.41,70.0,0.0,0.0,0.46
2018-08-04 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.3,101.42,75.0,0.0,0.0,0.47
2018-08-05 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.7,101.44,75.0,0.0,0.0,0.47
2018-08-05 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.9,101.47,79.0,0.0,0.0,0.62
2018-08-05 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.46,76.0,0.0,0.0,0.48
2018-08-05 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.49,77.0,0.0,0.0,0.41
2018-08-05 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,101.51,80.0,0.0,0.0,0.46
2018-08-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,101.54,84.0,53.476,30.239,0.55
2018-08-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.1,101.57,83.0,276.79,249.222,0.47
2018-08-05 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2,101.59,81.0,967.319,923.673,0.44
2018-08-05 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.5,101.62,79.0,1744.209,1677.615,0.42
2018-08-05 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.7,101.67,67.0,2295.982,2209.968,0.46
2018-08-05 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.8,101.67,63.0,2763.435,2658.938,0.5
2018-08-05 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.9,101.68,69.0,3073.238,2955.466,0.44
2018-08-05 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,101.67,73.0,3032.777,2916.784,0.47
2018-08-05 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.3,101.66,65.0,2900.504,2790.234,0.42
2018-08-05 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.9,101.62,67.0,2569.498,2472.895,0.58
2018-08-05 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.4,101.58,64.0,2001.677,1926.344,0.48
2018-08-05 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.1,101.52,53.0,1350.511,1296.189,0.46
2018-08-05 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,101.49,63.0,616.731,581.756,0.47
2018-08-05 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.6,101.45,65.0,232.308,205.638,0.56
2018-08-05 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.3,101.44,68.0,3.569,0.0,0.53
2018-08-05 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.6,101.45,76.0,0.0,0.0,0.47
2018-08-05 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.8,101.49,73.0,0.0,0.0,0.48
2018-08-05 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.9,101.53,79.0,0.0,0.0,0.54
2018-08-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.1,101.55,68.0,0.0,0.0,0.49
2018-08-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.4,101.58,73.0,0.0,0.0,0.44
2018-08-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5,101.61,84.0,0.0,0.0,0.54
2018-08-06 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.8,101.6,82.0,0.0,0.0,0.61
2018-08-06 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.3,101.63,78.0,0.0,0.0,0.51
2018-08-06 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.2,101.68,87.0,0.0,0.0,0.47
2018-08-06 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.7,101.72,88.0,60.853,37.48,0.57
2018-08-06 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.8,101.75,90.0,205.756,179.612,0.45
2018-08-06 07:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.7,101.8,84.0,365.987,336.572,0.46
2018-08-06 08:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.5,101.85,74.0,574.626,540.622,0.42
2018-08-06 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,101.9,66.0,766.225,727.681,0.54
2018-08-06 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1,101.92,57.0,1380.561,1325.349,0.45
2018-08-06 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.6,101.94,66.0,2914.507,2803.638,0.47
2018-08-06 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,101.94,63.0,2963.375,2850.403,0.51
2018-08-06 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,101.91,64.0,2947.271,2834.995,0.62
2018-08-06 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,101.87,58.0,2585.072,2487.847,0.44
2018-08-06 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,101.83,63.0,2033.087,1956.649,0.46
2018-08-06 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,101.77,64.0,1361.993,1307.332,0.46
2018-08-06 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,101.75,65.0,599.452,564.877,0.56
2018-08-06 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,101.71,48.0,230.262,203.632,0.44
2018-08-06 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,101.66,59.0,3.542,0.0,0.5
2018-08-06 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,101.64,65.0,0.0,0.0,0.48
2018-08-06 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1,101.64,58.0,0.0,0.0,0.57
2018-08-06 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.6,101.66,67.0,0.0,0.0,0.45
2018-08-06 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.6,101.66,75.0,0.0,0.0,0.49
2018-08-07 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.9,101.65,75.0,0.0,0.0,0.52
2018-08-07 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.6,101.68,81.0,0.0,0.0,0.53
2018-08-07 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.9,101.7,81.0,0.0,0.0,0.49
2018-08-07 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1,101.71,85.0,0.0,0.0,0.46
2018-08-07 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.6,101.72,86.0,0.0,0.0,0.5
2018-08-07 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,101.7,86.0,43.278,20.229,0.54
2018-08-07 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,101.74,84.0,215.249,188.918,0.48
2018-08-07 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,101.77,84.0,377.767,348.102,0.53
2018-08-07 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,101.8,75.0,528.963,495.995,0.5
2018-08-07 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,101.8,66.0,660.774,624.767,1.79
2018-08-07 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,101.76,56.0,1685.275,1620.602,0.55
2018-08-07 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,101.71,65.0,2981.252,2867.507,0.48
2018-08-07 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,101.67,62.0,3017.798,2902.461,0.45
2018-08-07 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,101.61,63.0,2779.122,2673.972,0.6
2018-08-07 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,101.56,63.0,2448.171,2356.344,0.46
2018-08-07 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,101.5,59.0,1864.227,1793.63,0.46
2018-08-07 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,101.4,56.0,1287.594,1235.111,0.48
2018-08-07 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,101.32,56.0,631.796,596.47,0.6
2018-08-07 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,101.27,59.0,221.772,195.311,0.47
2018-08-07 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,101.19,59.0,0.0,0.0,0.49
2018-08-07 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.8,101.16,73.0,0.0,0.0,0.51
2018-08-07 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.1,101.16,80.0,0.0,0.0,0.6
2018-08-07 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.4,101.19,85.0,0.0,0.0,0.49
2018-08-07 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,101.19,78.0,0.0,0.0,0.55
2018-08-08 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,101.19,79.0,0.0,0.0,0.57
2018-08-08 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,101.18,81.0,0.0,0.0,0.56
2018-08-08 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,101.19,80.0,0.0,0.0,0.49
2018-08-08 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,101.22,82.0,0.0,0.0,0.48
2018-08-08 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,101.21,76.0,0.0,0.0,0.57
2018-08-08 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,101.19,82.0,48.928,25.775,0.49
2018-08-08 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,101.23,86.0,259.272,232.06,0.47
2018-08-08 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,101.26,79.0,953.308,910.028,1.88
2018-08-08 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,101.29,67.0,1743.258,1676.696,2.23
2018-08-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.4,101.31,67.0,2207.946,2125.205,2.28
2018-08-08 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,101.29,60.0,2783.404,2678.076,2.36
2018-08-08 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,101.27,63.0,3021.578,2906.076,2.42
2018-08-08 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,101.28,65.0,3063.866,2946.507,2.6
2018-08-08 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,101.24,58.0,2868.574,2759.663,3.03
