date,temperature,pressure,humidity,dc_output,ac_output,weather,energy_kWh
2019-12-02 10:00:00,3.2,102.05,97.0,229.1,202.493,Drizzle,0.22
2019-12-02 11:00:00,3.4,102.1,97.0,207.069,180.9,Drizzle,0.48
2019-12-02 12:00:00,3.7,102.12,97.0,277.554,249.972,Rain,0.34
2019-12-02 13:00:00,4.0,102.12,97.0,394.461,364.441,Rain,0.31
2019-12-02 14:00:00,4.0,102.08,97.0,315.18,286.826,Rain,0.16
2019-12-02 15:00:00,4.1,102.05,96.0,0.0,0.0,Rain,0.09
2019-12-02 16:00:00,4.2,102.06,96.0,0.0,0.0,Rain,0.09
2019-12-02 17:00:00,4.0,102.06,96.0,0.0,0.0,Rain,0.08
2019-12-02 18:00:00,4.0,102.07,97.0,0.0,0.0,Rain,0.1
2019-12-02 19:00:00,4.4,102.07,97.0,0.0,0.0,Rain,0.09
2019-12-02 20:00:00,4.5,102.06,96.0,0.0,0.0,Rain,0.1
2019-12-02 21:00:00,4.4,102.06,96.0,0.0,0.0,Rain,0.1
2019-12-02 22:00:00,4.6,102.08,97.0,0.0,0.0,Rain,0.1
2019-12-02 23:00:00,4.7,102.06,97.0,0.0,0.0,Rain,0.08
2019-12-03 00:00:00,4.9,102.04,97.0,0.0,0.0,Rain,0.1
2019-12-03 01:00:00,5.0,102.02,97.0,0.0,0.0,Rain,0.1
2019-12-03 02:00:00,5.2,102.01,97.0,0.0,0.0,Cloudy,0.1
2019-12-03 03:00:00,5.3,101.96,97.0,0.0,0.0,Cloudy,0.1
2019-12-03 04:00:00,5.4,101.98,97.0,0.0,0.0,Cloudy,0.09
2019-12-03 05:00:00,5.8,101.92,97.0,0.0,0.0,Cloudy,0.08
2019-12-03 06:00:00,6.0,101.87,96.0,0.0,0.0,Cloudy,0.1
2019-12-03 07:00:00,6.2,101.86,96.0,0.0,0.0,Cloudy,0.09
2019-12-03 08:00:00,6.4,101.8,94.0,85.626,61.792,Cloudy,0.09
2019-12-03 09:00:00,7.4,101.83,91.0,185.902,160.148,Cloudy,0.21
2019-12-03 10:00:00,7.5,101.84,91.0,228.476,201.882,Cloudy,0.34
2019-12-03 11:00:00,8.2,101.87,90.0,400.167,370.025,Mostly Cloudy,0.33
2019-12-03 12:00:00,8.4,101.85,90.0,480.228,448.346,Mostly Cloudy,0.09
2019-12-03 13:00:00,8.7,101.81,88.0,1899.916,1828.105,Mostly Cloudy,0.09
2019-12-03 14:00:00,8.7,101.76,88.0,1666.614,1602.544,Cloudy,0.09
2019-12-03 15:00:00,8.8,101.69,88.0,0.0,0.0,Cloudy,0.09
2019-12-03 16:00:00,8.7,101.65,89.0,0.0,0.0,Cloudy,0.09
2019-12-03 17:00:00,8.6,101.6,90.0,0.0,0.0,Rain Showers,0.09
2019-12-03 18:00:00,8.4,101.53,91.0,0.0,0.0,Rain Showers,0.09
2019-12-03 19:00:00,8.6,101.47,89.0,0.0,0.0,Rain Showers,0.09
2019-12-03 20:00:00,8.6,101.42,89.0,0.0,0.0,Cloudy,0.09
2019-12-03 21:00:00,8.8,101.4,88.0,0.0,0.0,Cloudy,0.09
2019-12-03 22:00:00,8.8,101.35,88.0,0.0,0.0,Cloudy,0.08
2019-12-03 23:00:00,8.7,101.31,89.0,0.0,0.0,Rain,0.1
2019-12-04 00:00:00,8.7,101.27,90.0,0.0,0.0,Rain,0.09
2019-12-04 01:00:00,8.3,101.25,94.0,0.0,0.0,Rain,0.09
2019-12-04 02:00:00,8.2,101.21,95.0,0.0,0.0,Rain,0.09
2019-12-04 03:00:00,8.3,101.15,95.0,0.0,0.0,Rain,0.09
2019-12-04 04:00:00,8.2,101.12,95.0,0.0,0.0,Rain,
2019-12-04 05:00:00,8.5,101.09,93.0,0.0,0.0,Rain,0.09
2019-12-04 06:00:00,8.0,101.08,94.0,0.0,0.0,Rain,0.09
2019-12-04 07:00:00,7.8,101.08,95.0,0.0,0.0,Rain,0.09
2019-12-04 08:00:00,7.4,101.08,95.0,102.784,78.627,Cloudy,0.09
2019-12-04 09:00:00,6.9,101.07,96.0,163.386,138.071,Cloudy,0.08
2019-12-04 10:00:00,6.9,101.19,95.0,154.328,129.188,Cloudy,0.09
2019-12-04 11:00:00,7.0,101.23,94.0,188.878,163.066,Mostly Cloudy,0.09
2019-12-04 12:00:00,7.6,101.25,89.0,329.413,300.764,Mostly Cloudy,0.09
2019-12-04 13:00:00,7.7,101.25,86.0,138.178,113.348,Mostly Cloudy,0.09
2019-12-04 14:00:00,7.9,101.22,82.0,188.22,162.421,Mostly Cloudy,0.11
2019-12-04 15:00:00,7.0,101.23,87.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-04 16:00:00,7.2,101.23,84.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-04 17:00:00,6.1,101.28,87.0,0.0,0.0,Mainly Clear,0.09
2019-12-04 18:00:00,7.1,101.32,86.0,0.0,0.0,Mainly Clear,0.09
2019-12-04 19:00:00,7.2,101.33,85.0,0.0,0.0,Mainly Clear,0.09
2019-12-04 20:00:00,6.7,101.36,89.0,0.0,0.0,Cloudy,0.08
2019-12-04 21:00:00,6.9,101.41,90.0,0.0,0.0,Cloudy,0.09
2019-12-04 22:00:00,6.6,101.41,86.0,0.0,0.0,Cloudy,0.09
2019-12-04 23:00:00,6.4,101.46,88.0,0.0,0.0,Cloudy,0.09
2019-12-05 00:00:00,6.5,101.52,87.0,0.0,0.0,Cloudy,0.09
2019-12-05 01:00:00,5.5,101.55,90.0,0.0,0.0,Cloudy,0.09
2019-12-05 02:00:00,4.5,101.55,94.0,0.0,0.0,Mainly Clear,0.09
2019-12-05 03:00:00,2.9,101.59,89.0,0.0,0.0,Mainly Clear,0.09
2019-12-05 04:00:00,1.7,101.59,92.0,0.0,0.0,Mainly Clear,0.09
2019-12-05 05:00:00,2.8,101.6,96.0,0.0,0.0,Clear,0.09
2019-12-05 06:00:00,2.3,101.63,95.0,0.0,0.0,Clear,0.09
2019-12-05 07:00:00,3.5,101.64,87.0,0.0,0.0,Clear,0.08
2019-12-05 08:00:00,4.5,101.66,89.0,214.802,188.48,Mostly Cloudy,0.09
2019-12-05 09:00:00,2.4,101.69,94.0,613.362,578.465,Mostly Cloudy,0.09
2019-12-05 10:00:00,4.7,101.73,92.0,721.133,683.685,Mostly Cloudy,0.09
2019-12-05 11:00:00,5.8,101.77,86.0,455.019,423.691,Mostly Cloudy,0.09
2019-12-05 12:00:00,6.1,101.82,86.0,1958.465,1884.639,Mostly Cloudy,0.09
2019-12-05 13:00:00,6.7,101.81,79.0,2028.832,1952.544,Mostly Cloudy,0.08
2019-12-05 14:00:00,7.2,101.76,76.0,1399.424,1343.649,Mostly Cloudy,0.09
2019-12-05 15:00:00,7.4,101.74,72.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-05 16:00:00,6.9,101.77,77.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-05 17:00:00,6.3,101.76,82.0,0.0,0.0,Cloudy,0.08
2019-12-05 18:00:00,5.8,101.7,84.0,0.0,0.0,Cloudy,0.09
2019-12-05 19:00:00,5.4,101.71,91.0,0.0,0.0,Cloudy,0.09
2019-12-05 20:00:00,5.9,101.65,86.0,0.0,0.0,Cloudy,0.09
2019-12-05 21:00:00,6.0,101.65,86.0,0.0,0.0,Cloudy,0.09
2019-12-05 22:00:00,5.9,101.61,87.0,0.0,0.0,Cloudy,0.09
2019-12-05 23:00:00,5.5,101.63,92.0,0.0,0.0,Cloudy,0.09
2019-12-06 00:00:00,5.8,101.6,91.0,0.0,0.0,Cloudy,0.09
2019-12-06 01:00:00,6.1,101.54,90.0,0.0,0.0,Cloudy,0.09
2019-12-06 02:00:00,5.4,101.5,95.0,0.0,0.0,Rain,0.09
2019-12-06 03:00:00,5.8,101.49,97.0,0.0,0.0,Rain,0.09
2019-12-06 04:00:00,5.4,101.47,97.0,0.0,0.0,Rain,0.08
2019-12-06 05:00:00,5.2,101.39,97.0,0.0,0.0,Cloudy,0.1
2019-12-06 06:00:00,5.1,101.37,97.0,0.0,0.0,Cloudy,0.09
2019-12-06 07:00:00,4.8,101.32,97.0,0.0,0.0,Cloudy,0.09
2019-12-06 08:00:00,5.2,101.32,97.0,626.443,591.242,Cloudy,0.09
2019-12-06 09:00:00,5.6,101.29,97.0,1076.434,1029.875,Rain,0.09
2019-12-06 10:00:00,6.2,101.31,97.0,1829.939,1760.499,Rain,0.09
2019-12-06 11:00:00,6.8,101.3,95.0,1819.896,1750.793,Rain,0.09
2019-12-06 12:00:00,7.5,101.29,95.0,2142.387,2062.04,Rain,0.09
2019-12-06 13:00:00,8.0,101.23,93.0,1376.614,1321.519,Rain,0.09
2019-12-06 14:00:00,8.7,101.13,93.0,1405.641,1349.68,Mostly Cloudy,0.09
2019-12-06 15:00:00,9.1,101.03,91.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-06 16:00:00,7.0,101.01,94.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-06 17:00:00,6.6,101.02,96.0,0.0,0.0,Rain,0.11
2019-12-06 18:00:00,6.8,100.97,97.0,0.0,0.0,Rain,0.09
2019-12-06 19:00:00,8.3,100.88,96.0,0.0,0.0,Rain,0.09
2019-12-06 20:00:00,8.2,100.86,96.0,0.0,0.0,Rain,0.09
2019-12-06 21:00:00,8.5,100.89,95.0,0.0,0.0,Rain,0.09
2019-12-06 22:00:00,8.4,100.87,96.0,0.0,0.0,Rain,0.09
2019-12-06 23:00:00,9.0,100.84,95.0,0.0,0.0,Rain,0.09
2019-12-07 00:00:00,9.0,100.84,93.0,0.0,0.0,Rain,0.09
2019-12-07 01:00:00,8.9,100.75,92.0,0.0,0.0,Rain,0.09
2019-12-07 02:00:00,8.4,100.7,93.0,0.0,0.0,Cloudy,0.09
2019-12-07 03:00:00,8.2,100.68,95.0,0.0,0.0,Cloudy,0.09
2019-12-07 04:00:00,8.1,100.64,97.0,0.0,0.0,Rain,0.09
2019-12-07 05:00:00,8.1,100.6,97.0,0.0,0.0,Rain,0.09
2019-12-07 06:00:00,8.0,100.56,97.0,0.0,0.0,Rain,0.1
2019-12-07 07:00:00,8.2,100.54,98.0,0.0,0.0,Rain,0.09
2019-12-07 08:00:00,8.1,100.57,97.0,535.467,502.353,Rain,0.12
2019-12-07 09:00:00,8.2,100.59,96.0,693.161,656.384,Rain,0.17
2019-12-07 10:00:00,8.4,100.63,96.0,594.218,559.764,Rain,0.14
2019-12-07 11:00:00,8.6,100.65,96.0,465.917,434.35,Rain,0.15
2019-12-07 12:00:00,8.6,100.67,96.0,555.981,522.402,Rain,0.09
2019-12-07 13:00:00,8.5,100.66,96.0,338.399,309.563,Rain,0.09
2019-12-07 14:00:00,8.5,100.66,96.0,278.905,251.295,Rain,
2019-12-07 15:00:00,8.6,100.65,96.0,0.0,0.0,Rain,0.09
2019-12-07 16:00:00,8.6,100.7,96.0,0.0,0.0,Fog,0.09
2019-12-07 17:00:00,8.5,100.73,96.0,0.0,0.0,Fog,0.1
2019-12-07 18:00:00,8.5,100.76,97.0,0.0,0.0,Fog,0.09
2019-12-07 19:00:00,8.4,100.81,97.0,0.0,0.0,Fog,0.08
2019-12-07 20:00:00,8.7,100.84,95.0,0.0,0.0,Cloudy,0.1
2019-12-07 21:00:00,8.2,100.93,96.0,0.0,0.0,Cloudy,0.09
2019-12-07 22:00:00,7.5,100.97,97.0,0.0,0.0,Cloudy,0.09
2019-12-07 23:00:00,7.9,101.03,97.0,0.0,0.0,Cloudy,0.09
2019-12-08 00:00:00,7.5,101.08,97.0,0.0,0.0,Cloudy,0.09
2019-12-08 01:00:00,7.8,101.13,97.0,0.0,0.0,Fog,0.14
2019-12-08 02:00:00,7.4,101.18,98.0,0.0,0.0,Fog,0.13
2019-12-08 03:00:00,7.3,101.26,98.0,0.0,0.0,Fog,0.1
2019-12-08 04:00:00,7.3,101.32,97.0,0.0,0.0,Fog,0.1
2019-12-08 05:00:00,7.5,101.39,96.0,0.0,0.0,Cloudy,0.09
2019-12-08 06:00:00,7.1,101.45,96.0,0.0,0.0,Cloudy,0.1
2019-12-08 07:00:00,7.4,101.55,95.0,0.0,0.0,Cloudy,0.09
2019-12-08 08:00:00,7.2,101.59,95.0,616.949,581.969,Cloudy,0.08
2019-12-08 09:00:00,7.2,101.68,94.0,1292.406,1239.783,Cloudy,0.1
2019-12-08 10:00:00,7.3,101.77,93.0,1318.13,1264.759,Fog,0.09
2019-12-08 11:00:00,8.1,101.82,96.0,2045.173,1968.308,Cloudy,0.09
2019-12-08 12:00:00,8.1,101.9,93.0,1242.216,1191.038,Cloudy,0.09
2019-12-08 13:00:00,7.6,101.94,92.0,1675.033,1610.692,Cloudy,0.09
2019-12-08 14:00:00,7.8,101.97,85.0,1112.599,1065.052,Cloudy,0.09
2019-12-08 15:00:00,7.8,102.01,89.0,0.0,0.0,Cloudy,0.09
2019-12-08 16:00:00,7.7,102.06,86.0,0.0,0.0,Cloudy,0.09
2019-12-08 17:00:00,7.1,102.18,92.0,0.0,0.0,Cloudy,0.09
2019-12-08 18:00:00,6.8,102.19,95.0,0.0,0.0,Cloudy,0.09
2019-12-08 19:00:00,5.9,102.18,95.0,0.0,0.0,Cloudy,0.09
2019-12-08 20:00:00,5.9,102.22,96.0,0.0,0.0,Cloudy,0.09
2019-12-08 21:00:00,6.7,102.28,94.0,0.0,0.0,Cloudy,0.09
2019-12-08 22:00:00,6.6,102.35,94.0,0.0,0.0,Cloudy,0.08
2019-12-08 23:00:00,5.7,102.4,94.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-09 00:00:00,5.3,102.43,94.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-09 01:00:00,6.5,102.46,94.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-09 02:00:00,6.3,102.47,91.0,0.0,0.0,Cloudy,0.09
2019-12-09 03:00:00,6.0,102.47,94.0,0.0,0.0,Cloudy,0.09
2019-12-09 04:00:00,5.9,102.49,91.0,0.0,0.0,Cloudy,0.09
2019-12-09 05:00:00,5.7,102.49,94.0,0.0,0.0,Cloudy,0.09
2019-12-09 06:00:00,5.0,102.5,96.0,0.0,0.0,Cloudy,0.09
2019-12-09 07:00:00,5.3,102.51,95.0,0.0,0.0,Cloudy,0.14
2019-12-09 08:00:00,5.5,102.49,92.0,488.768,456.697,Cloudy,0.14
2019-12-09 09:00:00,5.5,102.48,89.0,629.1,593.837,Cloudy,0.09
2019-12-09 10:00:00,6.1,102.51,87.0,319.5,291.056,Cloudy,0.08
2019-12-09 11:00:00,6.3,102.52,88.0,370.116,340.613,Mostly Cloudy,0.28
2019-12-09 12:00:00,6.4,102.53,88.0,254.135,227.027,Mostly Cloudy,0.21
2019-12-09 13:00:00,7.1,102.45,85.0,274.186,246.672,Mostly Cloudy,0.17
2019-12-09 14:00:00,6.9,102.37,88.0,628.285,593.041,Mostly Cloudy,0.12
2019-12-09 15:00:00,6.3,102.34,91.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 16:00:00,6.6,102.33,87.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 17:00:00,5.4,102.27,87.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 18:00:00,4.1,102.28,94.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 19:00:00,3.2,102.27,96.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 20:00:00,4.2,102.24,96.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 21:00:00,3.2,102.27,95.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-09 22:00:00,4.1,102.21,95.0,0.0,0.0,Mostly Cloudy,0.11
2019-12-09 23:00:00,4.0,102.21,94.0,0.0,0.0,Mostly Cloudy,0.09
2019-12-10 00:00:00,4.0,102.16,95.0,0.0,0.0,Mostly Cloudy,0.11
2019-12-10 01:00:00,3.7,102.16,97.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-10 02:00:00,2.1,102.11,97.0,0.0,0.0,Mainly Clear,0.1
2019-12-10 03:00:00,1.9,102.11,97.0,0.0,0.0,Mainly Clear,0.12
2019-12-10 04:00:00,1.0,102.08,97.0,0.0,0.0,Mainly Clear,0.13
2019-12-10 05:00:00,0.3,102.07,98.0,0.0,0.0,Fog,0.1
2019-12-10 06:00:00,1.8,102.09,98.0,0.0,0.0,Fog,0.1
2019-12-10 07:00:00,2.2,102.05,98.0,0.0,0.0,Fog,0.23
2019-12-10 08:00:00,1.8,102.07,96.0,51.421,28.222,Mainly Clear,0.64
2019-12-10 09:00:00,2.6,102.01,93.0,86.801,62.945,Mainly Clear,1.93
2019-12-10 10:00:00,3.2,102.0,91.0,532.33,499.286,Mainly Clear,0.28
2019-12-10 11:00:00,3.6,102.08,91.0,972.256,928.48,Mostly Cloudy,0.14
2019-12-10 12:00:00,4.2,102.06,90.0,162.82,137.516,Mostly Cloudy,0.12
2019-12-10 13:00:00,4.9,101.99,90.0,240.39,213.558,Rain,0.11
2019-12-10 14:00:00,4.9,101.99,91.0,121.987,97.467,Rain,1.38
2019-12-10 15:00:00,4.8,101.97,94.0,0.0,0.0,Rain,0.12
2019-12-10 16:00:00,5.0,101.96,94.0,0.0,0.0,Rain,0.11
2019-12-10 17:00:00,5.1,101.93,96.0,0.0,0.0,Rain,0.1
2019-12-10 18:00:00,5.4,101.9,96.0,0.0,0.0,Rain,0.1
2019-12-10 19:00:00,5.5,101.9,96.0,0.0,0.0,Rain,0.1
2019-12-10 20:00:00,5.8,101.89,96.0,0.0,0.0,Fog,0.1
2019-12-10 21:00:00,5.9,101.88,97.0,0.0,0.0,Rain,0.1
2019-12-10 22:00:00,6.0,101.86,97.0,0.0,0.0,Rain,0.1
2019-12-10 23:00:00,6.0,101.87,97.0,0.0,0.0,Rain,0.09
2019-12-11 00:00:00,6.1,101.85,97.0,0.0,0.0,Rain,0.11
2019-12-11 01:00:00,6.0,101.84,97.0,0.0,0.0,Rain,0.1
2019-12-11 02:00:00,5.9,101.8,96.0,0.0,0.0,Cloudy,0.1
2019-12-11 03:00:00,5.9,101.74,96.0,0.0,0.0,Cloudy,0.1
2019-12-11 04:00:00,5.8,101.74,97.0,0.0,0.0,Fog,0.1
2019-12-11 05:00:00,5.8,101.75,97.0,0.0,0.0,Fog,0.1
2019-12-11 06:00:00,5.9,101.74,97.0,0.0,0.0,Fog,0.1
2019-12-11 07:00:00,6.0,101.7,97.0,0.0,0.0,Rain,0.31
2019-12-11 08:00:00,6.1,101.71,97.0,32.257,9.41,Rain,0.45
2019-12-11 09:00:00,6.3,101.7,97.0,87.005,63.145,Rain,2.01
2019-12-11 10:00:00,6.7,101.66,97.0,171.199,145.732,Rain,0.74
2019-12-11 11:00:00,7.5,101.55,93.0,171.153,145.687,Mostly Cloudy,0.13
2019-12-11 12:00:00,7.3,101.5,94.0,164.651,139.312,Mostly Cloudy,0.13
2019-12-11 13:00:00,8.6,101.38,91.0,138.804,113.963,Mostly Cloudy,0.11
2019-12-11 14:00:00,8.8,101.27,83.0,190.587,164.742,Cloudy,0.1
2019-12-11 15:00:00,8.2,101.14,90.0,0.0,0.0,Rain,0.1
2019-12-11 16:00:00,7.3,101.07,91.0,0.0,0.0,Rain,0.1
2019-12-11 17:00:00,7.2,101.08,93.0,0.0,0.0,Rain,0.1
2019-12-11 18:00:00,7.3,100.95,93.0,0.0,0.0,Rain,0.1
2019-12-11 19:00:00,7.4,100.87,91.0,0.0,0.0,Rain,0.1
2019-12-11 20:00:00,7.4,100.76,92.0,0.0,0.0,Rain,0.1
2019-12-11 21:00:00,7.4,100.7,94.0,0.0,0.0,Rain,0.1
2019-12-11 22:00:00,7.1,100.6,93.0,0.0,0.0,Rain,0.1
2019-12-11 23:00:00,7.1,100.57,92.0,0.0,0.0,Rain,0.1
2019-12-12 00:00:00,6.9,100.57,93.0,0.0,0.0,Rain,0.11
2019-12-12 01:00:00,6.9,100.6,94.0,0.0,0.0,Rain,0.09
2019-12-12 02:00:00,6.9,100.62,95.0,0.0,0.0,Mostly Cloudy,0.11
2019-12-12 03:00:00,7.2,100.7,95.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-12 04:00:00,7.5,100.79,95.0,0.0,0.0,Mostly Cloudy,0.1
2019-12-12 05:00:00,7.8,100.83,87.0,0.0,0.0,Mostly Cloudy,0.13
2019-12-12 06:00:00,8.4,100.89,86.0,0.0,0.0,Mostly Cloudy,0.12
2019-12-12 07:00:00,7.9,100.93,86.0,0.0,0.0,Mostly Cloudy,0.16
2019-12-12 08:00:00,8.3,100.95,85.0,25.35,2.628,Rain,0.13
2019-12-12 09:00:00,7.6,100.97,93.0,82.447,58.672,Rain,0.11
