date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Rain Showers,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Grains,Snow Showers,Thunderstorms,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2017-05-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,101.45,84.0,0.0,0.0,1.88
2017-05-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,101.45,86.0,0.0,0.0,1.14
2017-05-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.2,101.43,89.0,0.0,0.0,1.22
2017-05-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.3,101.42,86.0,0.0,0.0,1.06
2017-05-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,101.41,89.0,0.0,0.0,0.97
2017-05-15 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7,101.39,89.0,130.865,106.176,1.02
2017-05-15 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2,101.38,87.0,473.128,441.403,1.07
2017-05-15 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.1,101.36,79.0,1141.847,1093.493,1.06
2017-05-15 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.3,101.37,84.0,1980.412,1905.823,1.01
2017-05-15 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3,101.35,70.0,2570.91,2474.25,1.21
2017-05-15 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.7,101.35,78.0,3118.658,2998.87,0.6
2017-05-15 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2,101.35,88.0,1693.057,1628.133,0.42
2017-05-15 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1,101.32,82.0,1770.129,1702.681,0.55
2017-05-15 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6,101.29,73.0,782.219,743.281,3.3
2017-05-15 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6,101.24,80.0,1801.686,1733.191,0.4
2017-05-15 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2,101.18,79.0,566.411,532.595,1.87
2017-05-15 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.6,101.13,86.0,740.744,702.821,0.99
2017-05-15 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9,101.09,88.0,451.398,420.149,3.81
2017-05-15 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.7,101.0,94.0,279.198,251.582,2.38
2017-05-15 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.6,100.91,94.0,8.075,0.0,2.43
2017-05-15 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5,100.81,93.0,0.0,0.0,1.4
2017-05-15 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3,100.69,95.0,0.0,0.0,1.88
2017-05-15 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.8,100.61,95.0,0.0,0.0,2.24
2017-05-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6,100.49,94.0,0.0,0.0,2.26
2017-05-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,100.4,93.0,0.0,0.0,0.98
2017-05-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1,100.3,93.0,0.0,0.0,1.03
2017-05-16 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,100.2,92.0,0.0,0.0,0.99
2017-05-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4,100.1,91.0,0.0,0.0,0.91
2017-05-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,100.05,92.0,0.0,0.0,0.94
2017-05-16 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1,100.01,93.0,114.659,90.278,1.02
2017-05-16 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5,99.98,93.0,433.824,402.958,1.24
2017-05-16 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.9,100.01,92.0,1197.649,1147.736,3.29
2017-05-16 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,100.1,91.0,2022.488,1946.425,2.62
2017-05-16 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,100.16,87.0,2127.461,2047.653,2.86
2017-05-16 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,100.25,85.0,3107.168,2987.892,1.84
2017-05-16 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,100.34,77.0,3352.207,3221.78,2.09
2017-05-16 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,100.4,75.0,3155.171,3033.751,2.34
2017-05-16 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100.46,78.0,3082.326,2964.152,1.31
2017-05-16 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,100.51,77.0,2424.271,2333.369,0.27
2017-05-16 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.5,100.56,73.0,1085.121,1038.326,0.24
2017-05-16 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.3,100.58,61.0,467.937,436.326,0.42
2017-05-16 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.8,100.62,68.0,697.971,661.08,0.31
2017-05-16 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,100.67,58.0,151.908,126.814,0.32
2017-05-16 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.1,100.73,61.0,3.15,0.0,0.73
2017-05-16 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,100.82,72.0,0.0,0.0,1.07
2017-05-16 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.9,100.9,78.0,0.0,0.0,1.47
2017-05-16 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.1,101.04,82.0,0.0,0.0,1.85
2017-05-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.4,101.12,83.0,0.0,0.0,2.13
2017-05-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.3,101.19,82.0,0.0,0.0,1.28
2017-05-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.7,101.27,77.0,0.0,0.0,1.14
2017-05-17 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,101.35,77.0,0.0,0.0,1.15
2017-05-17 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,101.43,80.0,0.0,0.0,1.18
2017-05-17 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,101.52,80.0,0.0,0.0,0.8
2017-05-17 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,101.55,84.0,135.71,110.928,0.36
2017-05-17 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,101.61,83.0,286.177,258.418,0.42
2017-05-17 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,101.7,80.0,643.182,607.59,1.63
2017-05-17 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,101.79,80.0,1362.988,1308.298,0.42
2017-05-17 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,101.88,80.0,2133.347,2053.327,2.99
2017-05-17 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,101.94,80.0,2118.162,2038.689,1.09
2017-05-17 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,101.97,76.0,3144.887,3023.927,2.89
2017-05-17 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,101.99,64.0,3398.117,3265.545,2.2
2017-05-17 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,102.03,71.0,2912.758,2801.964,2.01
2017-05-17 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,102.03,69.0,830.625,790.484,0.3
2017-05-17 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,102.06,66.0,1059.755,1013.648,0.33
2017-05-17 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,102.05,65.0,1309.703,1256.578,0.26
2017-05-17 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,102.06,69.0,624.539,589.383,0.32
2017-05-17 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,102.05,68.0,275.239,247.703,0.41
2017-05-17 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,102.06,64.0,8.835,0.0,0.94
2017-05-17 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,102.06,72.0,0.0,0.0,1.22
2017-05-17 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,102.1,72.0,0.0,0.0,1.32
2017-05-17 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,102.11,77.0,0.0,0.0,1.44
2017-05-17 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,102.1,77.0,0.0,0.0,1.54
2017-05-18 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,102.11,74.0,0.0,0.0,1.41
2017-05-18 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,102.11,75.0,0.0,0.0,1.16
2017-05-18 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,102.12,78.0,0.0,0.0,1.22
2017-05-18 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,102.13,78.0,0.0,0.0,1.16
2017-05-18 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,102.14,80.0,0.0,0.0,1.1
2017-05-18 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,102.11,82.0,117.986,93.542,1.11
2017-05-18 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,102.13,82.0,442.759,411.698,1.12
2017-05-18 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,102.15,82.0,1142.341,1093.974,0.86
2017-05-18 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,102.15,80.0,1956.892,1883.12,1.6
2017-05-18 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,102.17,74.0,2601.152,2503.282,0.41
2017-05-18 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,102.17,67.0,3093.76,2975.079,3.33
2017-05-18 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,102.18,72.0,3278.032,3151.035,0.4
2017-05-18 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,102.16,71.0,3283.511,3156.262,0.4
2017-05-18 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,102.14,67.0,2956.313,2843.646,0.44
2017-05-18 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,102.11,68.0,2420.492,2329.736,0.47
2017-05-18 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,102.05,65.0,2031.23,1954.858,0.53
2017-05-18 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,102.05,61.0,1338.893,1284.913,0.58
2017-05-18 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,102.02,65.0,607.056,572.306,0.62
2017-05-18 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,101.98,55.0,264.955,237.628,0.58
2017-05-18 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,101.94,61.0,10.762,0.0,0.45
2017-05-18 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.4,101.91,71.0,0.0,0.0,1.63
2017-05-18 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.8,101.91,78.0,0.0,0.0,0.41
2017-05-18 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.4,101.95,81.0,0.0,0.0,0.37
2017-05-18 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.5,101.97,64.0,0.0,0.0,0.35
2017-05-19 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.3,101.98,78.0,0.0,0.0,0.42
2017-05-19 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.3,102.01,74.0,0.0,0.0,0.39
2017-05-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.2,102.0,74.0,0.0,0.0,0.32
2017-05-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.1,101.98,74.0,0.0,0.0,0.34
2017-05-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.1,101.98,75.0,0.0,0.0,0.36
2017-05-19 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,101.98,79.0,124.815,100.241,0.28
2017-05-19 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.7,101.99,79.0,435.948,405.036,0.28
2017-05-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.3,102.02,75.0,1223.213,1172.576,0.48
2017-05-19 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,102.05,76.0,1019.585,974.556,0.36
2017-05-19 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,102.06,72.0,2526.544,2431.646,0.38
2017-05-19 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,102.06,73.0,2857.015,2748.594,0.36
2017-05-19 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,102.06,74.0,2940.912,2828.909,0.4
2017-05-19 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,102.03,67.0,2910.046,2799.368,3.31
2017-05-19 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,102.02,70.0,1832.504,1762.978,0.26
2017-05-19 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,102.0,61.0,1903.141,1831.22,0.26
2017-05-19 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,101.97,59.0,2074.036,1996.146,0.31
2017-05-19 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,101.93,59.0,1218.835,1168.322,0.27
2017-05-19 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,101.92,73.0,606.602,571.862,0.35
2017-05-19 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,101.9,71.0,265.353,238.018,0.38
2017-05-19 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,101.87,77.0,13.295,0.0,0.44
2017-05-19 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.4,101.87,80.0,0.0,0.0,0.45
2017-05-19 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.4,101.88,86.0,0.0,0.0,0.35
2017-05-19 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.8,101.9,86.0,0.0,0.0,0.46
2017-05-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.8,101.9,92.0,0.0,0.0,0.43
2017-05-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.7,101.88,94.0,0.0,0.0,0.37
2017-05-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,101.9,84.0,0.0,0.0,0.38
2017-05-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.8,101.92,93.0,0.0,0.0,0.45
2017-05-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.8,101.94,78.0,0.0,0.0,0.39
2017-05-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.4,101.97,91.0,0.0,0.0,0.36
2017-05-20 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,102.02,92.0,50.238,27.061,0.32
2017-05-20 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,102.07,84.0,316.576,288.192,0.35
2017-05-20 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,102.1,78.0,558.621,524.982,0.55
2017-05-20 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.5,102.14,78.0,902.409,860.447,0.31
2017-05-20 09:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.3,102.2,73.0,1304.319,1251.35,0.37
2017-05-20 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.7,102.21,74.0,1178.025,1128.663,0.32
2017-05-20 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.2,102.22,70.0,1269.512,1217.551,0.31
2017-05-20 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.4,102.22,75.0,787.785,748.71,0.36
2017-05-20 13:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.8,102.22,75.0,690.035,653.334,0.38
2017-05-20 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,102.21,71.0,551.674,518.193,0.4
2017-05-20 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,102.19,69.0,534.033,500.951,0.34
2017-05-20 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,102.15,79.0,459.176,427.757,0.38
2017-05-20 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,102.12,67.0,415.905,385.425,0.42
2017-05-20 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,102.06,70.0,309.996,281.748,0.36
2017-05-20 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,102.04,71.0,17.049,0.0,0.35
2017-05-20 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.4,102.04,75.0,0.0,0.0,0.4
2017-05-20 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.7,102.06,79.0,0.0,0.0,0.5
2017-05-20 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.7,102.1,77.0,0.0,0.0,0.53
2017-05-20 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.9,102.15,70.0,0.0,0.0,0.35
2017-05-21 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.3,102.21,76.0,0.0,0.0,0.45
2017-05-21 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.9,102.23,83.0,0.0,0.0,0.43
2017-05-21 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,102.3,86.0,0.0,0.0,0.38
2017-05-21 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,102.34,85.0,0.0,0.0,0.33
2017-05-21 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,102.38,86.0,3.259,0.0,0.37
2017-05-21 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.2,102.41,91.0,150.017,124.96,0.31
2017-05-21 06:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4,102.43,94.0,356.607,327.389,0.31
2017-05-21 07:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.9,102.42,92.0,826.519,786.481,0.49
2017-05-21 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.6,102.45,77.0,1094.886,1047.824,0.39
2017-05-21 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.8,102.47,72.0,1842.18,1772.328,0.32
2017-05-21 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.7,102.46,78.0,1402.468,1346.603,0.32
2017-05-21 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,102.45,73.0,1319.042,1265.644,1.75
2017-05-21 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,102.42,77.0,1687.044,1622.315,0.55
2017-05-21 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,102.41,63.0,2940.848,2828.848,4.13
2017-05-21 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,102.36,67.0,2616.998,2518.491,0.5
2017-05-21 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,102.33,70.0,1931.554,1858.658,0.36
2017-05-21 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,102.28,71.0,712.403,675.166,0.45
2017-05-21 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,102.23,74.0,478.341,446.501,0.41
2017-05-21 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,102.17,73.0,255.506,228.37,0.42
2017-05-21 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,102.13,78.0,16.639,0.0,0.46
2017-05-21 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.2,102.1,76.0,0.0,0.0,0.5
2017-05-21 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.7,102.09,84.0,0.0,0.0,0.36
2017-05-21 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.0,102.12,83.0,0.0,0.0,0.42
2017-05-21 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.9,102.14,86.0,0.0,0.0,0.55
2017-05-22 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.7,102.14,85.0,0.0,0.0,0.37
