date,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2020-03-05,0,0,0,0,1,0,0,154.30000000000004,2434.8999999999996,1818.0,3435.444,3122.7519999999995,6.720000000000001
2020-03-06,1,0,0,0,0,0,0,118.20000000000002,2435.1499999999996,1652.0,12087.714999999998,11529.649,4.46
2020-03-07,0,0,1,0,0,0,0,87.19999999999999,2426.21,1891.0,6217.039000000001,5861.4839999999995,7.329999999999999
2020-03-08,0,0,0,1,0,0,0,70.90000000000002,2343.81,1886.0,3496.8290000000006,3205.523,6.1
2020-03-09,0,1,0,0,0,0,0,66.2,2458.71,1785.0,5469.156999999999,5130.853,4.749999999999999
2020-03-10,0,0,0,0,0,1,0,118.0,2450.73,1836.0,3826.746,3527.1789999999996,5.099999999999999
2020-03-11,0,0,0,0,0,0,1,162.9,2449.5699999999997,1793.0,3240.2720000000004,2932.272,4.5600000000000005
2020-03-12,0,0,0,0,1,0,0,140.8,2461.6899999999996,1647.0,2700.451,2402.0089999999996,7.350000000000001
2020-03-13,1,0,0,0,0,0,0,122.89999999999999,2428.3100000000004,1200.0,2398.553,2108.024,5.65
2020-03-14,0,0,1,0,0,0,0,63.1,2336.28,620.0,7121.446,6709.857,7.92
2020-03-15,0,0,0,1,0,0,0,54.50000000000001,2456.38,1093.0,15536.202,14858.229,5.93
2020-03-16,0,1,0,0,0,0,0,98.3,2454.0599999999995,1588.0,14996.571999999998,14333.637999999999,5.409999999999999
2020-03-17,0,0,0,0,0,1,0,108.39999999999999,2428.2899999999995,1857.0,19467.977,18652.121,7.740000000000001
2020-03-18,0,0,0,0,0,0,1,140.6,2427.4,1729.0,11114.692,10567.907,8.23
2020-03-19,0,0,0,0,1,0,0,159.0,2439.5599999999995,1745.0,3043.508,2733.068,6.369999999999999
2020-03-20,1,0,0,0,0,0,0,159.20000000000002,2458.36,1859.0,10669.161,10131.723,7.690000000000001
2020-03-21,0,0,1,0,0,0,0,157.09999999999997,2457.0499999999997,1899.0,4907.784,4551.835999999999,8.409999999999998
2020-03-22,0,0,0,1,0,0,0,166.70000000000002,2439.3099999999995,1935.0,17397.744,16655.37,6.46
2020-03-23,0,1,0,0,0,0,0,170.80000000000004,2419.4399999999996,1752.0,5523.104,5141.8189999999995,8.45
2020-03-24,0,0,0,0,0,1,0,129.0,2432.01,2021.0,14477.610999999999,13824.502000000002,12.459999999999997
2020-03-25,0,0,0,0,0,0,1,139.0,2438.0,1888.0,13579.899000000001,12954.99,5.26
2020-03-26,0,0,0,0,1,0,0,154.49999999999997,2438.0499999999993,1903.0,17755.12,17003.785,6.249999999999999
2020-03-27,1,0,0,0,0,0,0,168.7,2436.69,2220.0,21984.913999999997,21095.465999999997,6.09
2020-03-28,0,0,1,0,0,0,0,207.5,2428.11,2159.0,15309.761000000004,14649.016000000003,5.14
2020-03-29,0,0,0,1,0,0,0,225.1,2418.73,1719.0,16657.421,15955.188999999998,8.330000000000002
2020-03-30,0,1,0,0,0,0,0,177.90000000000003,2413.3900000000003,1806.0,11360.074999999999,10823.632000000001,5.330000000000002
2020-03-31,0,0,0,0,0,1,0,143.29999999999998,2434.17,1842.0,23079.605,22132.429,4.96
2020-04-01,0,0,0,0,0,0,1,128.10000000000002,2445.13,1850.0,6702.096,6287.2699999999995,5.26
2020-04-02,0,0,0,0,1,0,0,128.2,2450.31,1590.0,11923.306,11363.69,8.210000000000003
2020-04-03,1,0,0,0,0,0,0,137.7,2438.96,1642.0,9614.098,9111.426000000001,6.069999999999999
2020-04-04,0,0,1,0,0,0,0,130.10000000000002,2423.19,1769.0,8110.977000000001,7646.993000000001,6.030000000000001
2020-04-05,0,0,0,1,0,0,0,164.79999999999995,2411.5,1585.0,16930.546000000002,16196.162999999999,6.07
2020-04-06,0,1,0,0,0,0,0,161.09999999999997,2429.9700000000003,1763.0,21513.220999999998,20614.773999999998,5.73
2020-04-07,0,0,0,0,0,1,0,206.6,2453.1200000000003,1653.0,14758.317000000003,14092.762999999999,9.43
2020-04-08,0,0,0,0,0,0,1,188.0,2461.8600000000006,1773.0,20787.805999999997,19913.423,6.09
2020-04-09,0,0,0,0,1,0,0,214.69999999999996,2449.6800000000007,1797.0,15110.799,14433.748,6.09
2020-04-10,1,0,0,0,0,0,0,242.4,2441.0899999999997,1796.0,9331.839000000002,8824.008,5.610000000000001
2020-04-11,0,0,1,0,0,0,0,251.70000000000002,2448.7500000000005,1614.0,19862.503999999997,19007.005,6.170000000000001
2020-04-12,0,0,0,1,0,0,0,192.8,2462.1399999999994,1264.0,15802.395,15102.122000000001,7.700000000000002
2020-04-13,0,1,0,0,0,0,0,209.99999999999994,2468.4799999999996,1252.0,15351.567,14657.567,6.25
2020-04-14,0,0,0,0,0,1,0,248.0,2460.3799999999997,1378.0,23100.228,22137.888,6.890000000000001
2020-04-15,0,0,0,0,0,0,1,252.0,2459.18,1784.0,24188.989999999998,23180.470999999998,5.6499999999999995
2020-04-16,0,0,0,0,1,0,0,280.0,2456.4999999999995,1328.0,14364.687,13710.609,8.340000000000002
2020-04-17,1,0,0,0,0,0,0,263.8,2434.6400000000003,1522.0,25234.701999999994,24195.504000000004,6.039999999999999
2020-04-18,0,0,1,0,0,0,0,297.4,2431.2800000000007,1839.0,11416.616,10870.522,6.779999999999999
2020-04-19,0,0,0,1,0,0,0,287.70000000000005,2443.4100000000008,1805.0,24277.543,23282.827,8.860000000000001
2020-04-20,0,1,0,0,0,0,0,279.3,2445.01,1876.0,25353.459999999995,24323.778,5.809999999999999
2020-04-21,0,0,0,0,0,1,0,269.30000000000007,2454.94,1755.0,23785.734999999997,22810.218999999994,6.210000000000002
2020-04-22,0,0,0,0,0,0,1,242.19999999999996,2447.38,2167.0,19599.810999999998,18784.937,7.64
2020-04-23,0,0,0,0,1,0,0,269.59999999999997,2453.8100000000004,1977.0,4129.2,3759.199,6.32
2020-04-24,1,0,0,0,0,0,0,266.90000000000003,2452.97,1910.0,18870.328999999998,18076.779,7.7
2020-04-25,0,0,1,0,0,0,0,296.5,2435.5899999999997,1821.0,23705.92,22738.706,5.289999999999999
2020-04-26,0,0,0,1,0,0,0,254.39999999999998,2439.86,1745.0,25422.539999999997,24391.618000000002,7.029999999999999
2020-04-27,0,1,0,0,0,0,0,276.8,2435.39,1778.0,26017.216999999997,24962.782,5.41
2020-04-28,0,0,0,0,0,1,0,243.7,2457.6800000000003,1717.0,24545.638999999996,23551.826,6.120000000000001
2020-04-29,0,0,0,0,0,0,1,250.0,2433.5499999999997,2005.0,25638.314999999995,24599.288999999997,6.379999999999999
2020-04-30,0,0,0,0,1,0,0,288.6,2440.229999999999,1619.0,25240.872,24217.936999999998,5.8
2020-05-01,1,0,0,0,0,0,0,291.40000000000003,2441.3299999999995,1710.0,24181.780000000002,23185.587,5.2
2020-05-02,0,0,1,0,0,0,0,284.7,2424.15,1832.0,19093.691,18266.538,4.550000000000001
2020-05-03,0,0,0,1,0,0,0,237.2,2451.9400000000005,1756.0,10625.498000000001,10079.608,8.030000000000001
2020-05-04,0,1,0,0,0,0,0,233.89999999999998,2453.84,1880.0,9376.253999999999,8862.104,5.010000000000001
2020-05-05,0,0,0,0,0,1,0,298.30000000000007,2447.0599999999995,1863.0,23861.513000000003,22883.394,5.500000000000001
2020-05-06,0,0,0,0,0,0,1,302.1,2457.8100000000004,1670.0,25142.079,24106.893,5.5600000000000005
2020-05-07,0,0,0,0,1,0,0,279.5,2470.67,1775.0,20252.592999999997,19388.568,5.710000000000001
2020-05-08,1,0,0,0,0,0,0,337.0,2452.07,1631.0,16007.248999999998,15303.558,8.95
2020-05-09,0,0,1,0,0,0,0,372.1000000000001,2439.3999999999996,1689.0,23006.743999999995,22035.135000000002,6.320000000000001
2020-05-10,0,0,0,1,0,0,0,392.80000000000007,2426.2699999999995,1667.0,18157.612999999998,17377.993000000002,4.8500000000000005
2020-05-11,0,1,0,0,0,0,0,412.6999999999999,2413.1400000000003,1537.0,18660.853999999996,17839.102999999996,6.790000000000001
2020-05-12,0,0,0,0,0,1,0,333.4000000000001,2412.0999999999995,2030.0,22670.336,21718.325,6.18
2020-05-13,0,0,0,0,0,0,1,329.4,2423.3099999999995,1943.0,23308.738,22336.221999999998,8.610000000000001
2020-05-14,0,0,0,0,1,0,0,11.6,101.24,88.0,0.0,0.0,0.15
