date,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2015-02-21,0,0,1,0,0,0,0,145.99999999999997,2468.18,2163.0,3011.327,2725.352,9.160000000000002
2015-02-22,0,0,0,1,0,0,0,114.1,2474.0099999999998,2000.0,20747.292,19913.495000000003,15.84
2015-02-23,0,1,0,0,0,0,0,107.69999999999999,2471.32,2036.0,21822.801,20946.795000000002,12.190000000000001
2015-02-24,0,0,0,0,0,1,0,124.0,2466.61,2072.0,22472.837,21572.054000000004,15.540000000000001
2015-02-25,0,0,0,0,0,0,1,154.6,2467.360000000001,2132.0,19818.935000000005,19016.354999999996,20.630000000000003
2015-02-26,0,0,0,0,1,0,0,176.79999999999998,2446.78,2142.0,22124.635000000002,21237.498999999996,14.35
2015-02-27,1,0,0,0,0,0,0,166.10000000000002,2425.3399999999997,2172.0,8374.545,7938.599000000001,10.690000000000003
2015-02-28,0,0,1,0,0,0,0,119.60000000000001,2452.9300000000007,1359.0,17744.233,17007.060000000005,12.72
2015-03-01,0,0,0,1,0,0,0,100.10000000000001,2450.31,1843.0,20422.488999999998,19602.389,21.619999999999997
2015-03-02,0,1,0,0,0,0,0,132.89999999999998,2443.7999999999997,2025.0,2164.0879999999997,1887.615,13.070000000000002
2015-03-03,0,0,0,0,0,1,0,99.80000000000001,2457.8199999999997,1176.0,4285.888,3948.7920000000004,14.140000000000002
2015-03-04,0,0,0,0,0,0,1,90.10000000000001,2461.3200000000006,1536.0,16154.375000000002,15485.259,14.75
2015-03-05,0,0,0,0,1,0,0,130.49999999999997,2466.7999999999993,1663.0,3435.444,3122.7519999999995,10.970000000000002
2015-03-06,1,0,0,0,0,0,0,153.4,2470.51,2062.0,12087.714999999998,11529.649,8.440000000000001
2015-03-07,0,0,1,0,0,0,0,154.9,2464.4199999999996,2164.0,6217.039000000001,5861.4839999999995,21.86
2015-03-08,0,0,0,1,0,0,0,137.10000000000002,2352.6,2166.0,3496.8290000000006,3205.523,16.16
2015-03-09,0,1,0,0,0,0,0,129.70000000000002,2445.4199999999996,2322.0,5469.156999999999,5130.853,9.57
2015-03-10,0,0,0,0,0,1,0,142.70000000000002,2430.0099999999993,2359.0,3826.746,3527.1789999999996,15.8
2015-03-11,0,0,0,0,0,0,1,263.0,2430.289999999999,2078.0,3240.2720000000004,2932.272,11.12
2015-03-12,0,0,0,0,1,0,0,294.09999999999997,2461.5600000000004,1991.0,2700.451,2402.0089999999996,9.530000000000001
2015-03-13,1,0,0,0,0,0,0,244.70000000000002,2447.3399999999997,2083.0,2398.553,2108.024,13.95
2015-03-14,0,0,1,0,0,0,0,257.09999999999997,2422.81,2070.0,7121.446,6709.857,14.879999999999997
2015-03-15,0,0,0,1,0,0,0,179.90000000000003,2425.88,2204.0,15536.202,14858.229,20.189999999999998
2015-03-16,0,1,0,0,0,0,0,171.20000000000005,2453.98,2016.0,14996.571999999998,14333.637999999999,10.79
2015-03-17,0,0,0,0,0,1,0,187.3,2445.209999999999,1909.0,19467.977,18652.121,13.66
2015-03-18,0,0,0,0,0,0,1,244.0,2457.2900000000004,1766.0,11114.692,10567.907,13.950000000000003
2015-03-19,0,0,0,0,1,0,0,238.6,2445.4299999999994,2077.0,3043.508,2733.068,12.630000000000003
2015-03-20,1,0,0,0,0,0,0,240.99999999999997,2427.77,2206.0,10669.161,10131.723,9.360000000000001
2015-03-21,0,0,1,0,0,0,0,232.79999999999998,2434.49,2100.0,4907.784,4551.835999999999,12.86
2015-03-22,0,0,0,1,0,0,0,198.4,2334.98,1983.0,17397.744,16655.37,18.6
2015-03-23,0,1,0,0,0,0,0,188.70000000000007,2432.1099999999997,2183.0,5523.104,5141.8189999999995,13.660000000000002
2015-03-24,0,0,0,0,0,1,0,207.5,2445.0000000000005,1958.0,14477.610999999999,13824.502000000002,13.37
2015-03-25,0,0,0,0,0,0,1,213.9,2453.170000000001,2256.0,13579.899000000001,12954.99,6.37
2015-03-26,0,0,0,0,1,0,0,313.1,2455.5800000000004,2073.0,17755.12,17003.785,8.55
2015-03-27,1,0,0,0,0,0,0,292.8,2435.6499999999996,2011.0,21984.913999999997,21095.465999999997,8.75
2015-03-28,0,0,1,0,0,0,0,263.0,2450.25,1869.0,15309.761000000004,14649.016000000003,4.920000000000001
2015-03-29,0,0,0,1,0,0,0,225.7,2452.4200000000005,2209.0,16657.421,15955.188999999998,22.84
2015-03-30,0,1,0,0,0,0,0,305.99999999999994,2434.05,1937.0,11360.074999999999,10823.632000000001,14.360000000000003
2015-03-31,0,0,0,0,0,1,0,218.50000000000003,2435.5,1799.0,23079.605,22132.429,10.300000000000002
2015-04-01,0,0,0,0,0,0,1,197.40000000000003,2455.790000000001,1872.0,6702.096,6287.2699999999995,16.11
2015-04-02,0,0,0,0,1,0,0,195.7,2465.2399999999993,1840.0,11923.306,11363.69,9.21
2015-04-03,1,0,0,0,0,0,0,201.99999999999997,2449.6600000000003,1829.0,9614.098,9111.426000000001,15.83
2015-04-04,0,0,1,0,0,0,0,176.70000000000002,2442.75,1884.0,8110.977000000001,7646.993000000001,10.45
2015-04-05,0,0,0,1,0,0,0,173.8,2420.4999999999995,1911.0,16930.546000000002,16196.162999999999,21.49
2015-04-06,0,1,0,0,0,0,0,203.89999999999998,2419.7400000000002,1737.0,21513.220999999998,20614.773999999998,17.21
2015-04-07,0,0,0,0,0,1,0,211.20000000000002,2426.95,1879.0,14758.317000000003,14092.762999999999,11.070000000000002
2015-04-08,0,0,0,0,0,0,1,220.8,2440.3899999999994,1742.0,20787.805999999997,19913.423,5.16
2015-04-09,0,0,0,0,1,0,0,248.2,2443.02,1607.0,15110.799,14433.748,6.87
2015-04-10,1,0,0,0,0,0,0,231.7,2422.05,1803.0,9331.839000000002,8824.008,11.37
2015-04-11,0,0,1,0,0,0,0,200.90000000000006,2426.1800000000003,1614.0,19862.503999999997,19007.005,11.950000000000001
2015-04-12,0,0,0,1,0,0,0,196.50000000000003,2448.5700000000006,1600.0,15802.395,15102.122000000001,22.939999999999998
2015-04-13,0,1,0,0,0,0,0,175.7,2429.2400000000002,2015.0,15351.567,14657.567,15.280000000000001
2015-04-14,0,0,0,0,0,1,0,192.40000000000003,2453.02,1742.0,23100.228,22137.888,9.870000000000001
2015-04-15,0,0,0,0,0,0,1,199.1,2476.609999999999,1735.0,24188.989999999998,23180.470999999998,13.780000000000001
2015-04-16,0,0,0,0,1,0,0,229.9,2466.67,1704.0,14364.687,13710.609,13.83
2015-04-17,1,0,0,0,0,0,0,269.19999999999993,2456.63,1870.0,25234.701999999994,24195.504000000004,12.489999999999998
2015-04-18,0,0,1,0,0,0,0,260.4,2463.92,1908.0,11416.616,10870.522,14.709999999999999
2015-04-19,0,0,0,1,0,0,0,264.9,2449.28,1935.0,24277.543,23282.827,14.68
2015-04-20,0,1,0,0,0,0,0,295.79999999999995,2430.47,1822.0,25353.459999999995,24323.778,14.380000000000003
2015-04-21,0,0,0,0,0,1,0,261.3,2429.85,1996.0,23785.734999999997,22810.218999999994,18.73
