date,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2015-08-21,1,0,0,0,0,0,0,425.2000000000001,2432.25,1583.0,23120.633,22185.822999999997,12.390000000000006
2015-08-22,0,0,1,0,0,0,0,429.2,2442.6699999999996,1619.0,18427.221,17649.854999999996,10.739999999999998
2015-08-23,0,0,0,1,0,0,0,431.09999999999997,2432.7000000000003,1719.0,19322.492000000002,18509.221,5.209999999999997
2015-08-24,0,1,0,0,0,0,0,416.2,2436.93,1711.0,23478.285999999996,22534.101,6.359999999999999
2015-08-25,0,0,0,0,0,1,0,396.00000000000006,2440.9,1637.0,20239.409,19413.847999999998,6.429999999999998
2015-08-26,0,0,0,0,0,0,1,415.2,2436.379999999999,1674.0,22462.045,21538.395999999997,6.359999999999998
2015-08-27,0,0,0,0,1,0,0,478.1000000000001,2437.4200000000005,1514.0,18510.716,17706.981,6.399999999999999
2015-08-28,1,0,0,0,0,0,0,442.7,2428.689999999999,1826.0,16195.464999999998,15489.479999999998,17.55
2015-08-29,0,0,1,0,0,0,0,422.10000000000014,2402.75,1927.0,15526.313,14817.255000000001,10.830000000000002
2015-08-30,0,0,0,1,0,0,0,388.9,2422.54,1871.0,9320.089,8821.347,13.55
2015-08-31,0,1,0,0,0,0,0,363.40000000000003,2423.1400000000003,2134.0,21093.149,20220.554999999997,23.029999999999998
2015-09-01,0,0,0,0,0,1,0,362.19999999999993,2419.2599999999998,2007.0,20371.868000000006,19531.977000000003,14.180000000000001
2015-09-02,0,0,0,0,0,0,1,321.6,2424.76,1838.0,15397.235,14708.486000000003,21.34
2015-09-03,0,0,0,0,1,0,0,304.59999999999997,2435.5099999999998,1926.0,18584.671,17802.828999999998,16.009999999999998
2015-09-04,1,0,0,0,0,0,0,311.80000000000007,2437.9,1954.0,5114.624999999999,4733.233,9.38
2015-09-05,0,0,1,0,0,0,0,330.79999999999995,2440.96,1827.0,21824.219,20926.124,16.44
2015-09-06,0,0,0,1,0,0,0,336.5,2446.69,1852.0,16833.804,16126.993999999999,18.29
2015-09-07,0,1,0,0,0,0,0,374.0,2451.14,1780.0,23202.987,22272.894000000004,16.07
2015-09-08,0,0,0,0,0,1,0,392.50000000000006,2443.7599999999993,2008.0,16261.939,15551.399999999998,18.969999999999995
2015-09-09,0,0,0,0,0,0,1,402.0,2340.31,1845.0,19137.22,18333.060999999998,14.230000000000002
2015-09-10,0,0,0,0,1,0,0,398.69999999999993,2444.4900000000002,2086.0,12240.568000000001,11667.13,13.27
2015-09-11,1,0,0,0,0,0,0,414.2000000000001,2440.7199999999993,2082.0,14555.795,13909.029999999999,8.86
2015-09-12,0,0,1,0,0,0,0,414.29999999999995,2436.11,2004.0,11678.946,11132.284999999998,23.440000000000005
2015-09-13,0,0,0,1,0,0,0,376.8,2429.55,1640.0,14293.655999999999,13666.160999999998,16.05
2015-09-14,0,1,0,0,0,0,0,307.00000000000006,2420.2999999999997,1838.0,11022.957,10470.951,13.87
2015-09-15,0,0,0,0,0,1,0,319.5,2419.93,1686.0,6245.456,5863.156,24.530000000000005
2015-09-16,0,0,0,0,0,0,1,346.69999999999993,2423.31,1581.0,4187.874,3859.234,12.660000000000002
2015-09-17,0,0,0,0,1,0,0,343.59999999999997,2430.4,1908.0,8269.346,7826.812999999999,17.009999999999998
2015-09-18,1,0,0,0,0,0,0,349.09999999999997,2443.14,2031.0,5534.773999999999,5177.004,20.610000000000003
2015-09-19,0,0,1,0,0,0,0,363.00000000000006,2434.0999999999995,2185.0,10456.168,9958.677,18.7
2015-09-20,0,0,0,1,0,0,0,381.0999999999998,2422.1000000000004,2004.0,16805.262,16095.159,24.580000000000002
2015-09-21,0,1,0,0,0,0,0,299.4,2439.91,1865.0,21526.917999999998,20677.802000000003,17.820000000000004
2015-09-22,0,0,0,0,0,1,0,286.79999999999995,2436.7200000000003,1893.0,3870.088,3548.404,17.419999999999998
2015-09-23,0,0,0,0,0,0,1,315.09999999999997,2437.8700000000003,1732.0,8893.315999999999,8441.600999999999,15.930000000000001
2015-09-24,0,0,0,0,1,0,0,345.29999999999995,2435.6100000000006,1981.0,18396.511,17611.122000000003,37.2
2015-09-25,1,0,0,0,0,0,0,311.0,2441.12,2126.0,12622.195,12025.874,18.78
2015-09-26,0,0,1,0,0,0,0,290.09999999999997,2448.5999999999995,1902.0,7719.067,7277.783,14.409999999999998
2015-09-27,0,0,0,1,0,0,0,260.9999999999999,2451.9299999999994,1994.0,14573.336000000001,13913.328000000001,15.459999999999997
2015-09-28,0,1,0,0,0,0,0,266.99999999999994,2339.43,2032.0,11413.579000000002,10871.44,15.750000000000002
2015-09-29,0,0,0,0,0,1,0,292.50000000000006,2432.6800000000003,2134.0,8123.338000000001,7668.7880000000005,15.059999999999999
