date,temperature,pressure,humidity,dc_output,ac_output,weekday,energy_kWh
2019-04-19,268.20000000000005,2434.8500000000004,2122.0,24277.543,23282.827,Friday,15.069999999999999
2019-04-20,248.3,2440.88,1889.0,25353.459999999995,24323.778,Saturday,18.22
2019-04-21,261.70000000000005,2457.0699999999993,1757.0,23785.734999999997,22810.218999999994,Sunday,13.870000000000001
2019-04-22,236.89999999999998,2456.6499999999996,1997.0,19599.810999999998,18784.937,Monday,26.14
2019-04-23,270.3,2450.6800000000007,1995.0,4129.2,3759.199,Tuesday,9.169999999999998
2019-04-24,236.1,2462.74,1559.0,18870.328999999998,18076.779,Wednesday,14.51
2019-04-25,220.3,2452.2099999999996,1807.0,23705.92,22738.706,Thursday,3.619999999999999
2019-04-26,242.60000000000002,2446.6499999999996,1763.0,25422.539999999997,24391.618000000002,Friday,10.479999999999999
2019-04-27,226.60000000000002,2445.6399999999994,1470.0,26017.216999999997,24962.782,Saturday,27.610000000000003
2019-04-28,217.89999999999995,2458.7099999999996,1616.0,24545.638999999996,23551.826,Sunday,17.990000000000002
2019-04-29,244.1,2449.8200000000006,1490.0,25638.314999999995,24599.288999999997,Monday,13.89
2019-04-30,269.4,2445.91,1281.0,25240.872,24217.936999999998,Tuesday,15.030000000000001
2019-05-01,292.8999999999999,2436.95,1346.0,24181.780000000002,23185.587,Wednesday,5.700000000000001
2019-05-02,291.2,2443.9700000000003,1662.0,19093.691,18266.538,Thursday,17.56
2019-05-03,281.6000000000001,2446.77,1753.0,10625.498000000001,10079.608,Friday,3.180000000000001
2019-05-04,281.3,2436.7799999999997,1842.0,9376.253999999999,8862.104,Saturday,2.73
2019-05-05,304.99999999999994,2429.9599999999996,1860.0,23861.513000000003,22883.394,Sunday,4.51
2019-05-06,327.09999999999997,2435.06,1829.0,25142.079,24106.893,Monday,4.3100000000000005
2019-05-07,327.2999999999999,2443.31,1810.0,20252.592999999997,19388.568,Tuesday,4.530000000000001
2019-05-08,332.20000000000005,2449.64,1886.0,16007.248999999998,15303.558,Wednesday,5.41
2019-05-09,377.4,2441.120000000001,1809.0,23006.743999999995,22035.135000000002,Thursday,11.69
2019-05-10,409.00000000000006,2428.91,1543.0,18157.612999999998,17377.993000000002,Friday,5.450000000000001
2019-05-11,400.7,2425.0399999999995,1706.0,18660.853999999996,17839.102999999996,Saturday,5.250000000000001
2019-05-12,330.6,2430.87,1830.0,22670.336,21718.325,Sunday,7.930000000000001
2019-05-13,307.40000000000003,2432.4899999999993,1740.0,23308.738,22336.221999999998,Monday,5.869999999999999
2019-05-14,291.0,2430.4999999999995,2043.0,11733.576,11145.192000000001,Tuesday,5.97
2019-05-15,333.49999999999994,2421.33,1980.0,17508.737000000005,16734.448,Wednesday,4.82
2019-05-16,354.79999999999995,2402.2,2044.0,23423.311000000005,22438.54,Thursday,7.470000000000001
2019-05-17,335.29999999999995,2420.03,1718.0,20244.024000000005,19366.482000000004,Friday,6.510000000000001
2019-05-18,351.5,2421.2200000000003,1613.0,25546.134,24491.079,Saturday,4.670000000000001
2019-05-19,379.3999999999999,2412.8999999999996,1708.0,21951.843999999994,21029.472000000005,Sunday,4.95
2019-05-20,300.90000000000003,2415.9100000000003,2049.0,9345.353000000001,8814.363999999998,Monday,9.02
2019-05-21,327.8,2417.4600000000005,2077.0,17634.310999999998,16849.577999999998,Tuesday,9.040000000000001
2019-05-22,361.4,2434.0000000000005,1935.0,10764.746000000001,10192.885,Wednesday,5.0200000000000005
2019-05-23,389.59999999999997,2433.5199999999995,1874.0,23088.302,22114.273999999998,Thursday,2.3600000000000003
2019-05-24,331.20000000000005,2427.4700000000007,1901.0,10659.313,10085.266000000003,Friday,2.3200000000000007
2019-05-25,295.7,2429.9300000000007,2042.0,15746.307999999999,15025.315,Saturday,2.2600000000000007
2019-05-26,359.8,2427.34,1926.0,22331.862,21362.742,Sunday,2.41
2019-05-27,429.00000000000006,2431.4100000000003,1763.0,24504.703999999998,23465.603,Monday,6.6
2019-05-28,368.1000000000001,2440.9599999999996,1875.0,19413.015,18558.441,Tuesday,6.4799999999999995
2019-05-29,354.19999999999993,2438.1700000000005,1957.0,25270.438,24204.14,Wednesday,5.3100000000000005
2019-05-30,389.2,2435.93,1896.0,9681.515000000001,9133.029999999999,Thursday,8.24
2019-05-31,405.59999999999997,2439.7400000000002,1818.0,24498.446999999996,23461.386,Friday,9.000000000000002
2019-06-01,393.4,2435.41,1837.0,21955.654,20984.208,Saturday,6.09
2019-06-02,430.20000000000005,2428.29,1571.0,20822.332,19928.935999999998,Sunday,6.15
2019-06-03,392.5999999999999,2440.6000000000004,1437.0,20913.483,20015.926,Monday,7.890000000000001
2019-06-04,357.2999999999999,2446.0499999999997,1402.0,20356.163999999997,19474.574000000004,Tuesday,8.06
2019-06-05,351.79999999999995,2435.3,1462.0,12769.23,12134.869999999999,Wednesday,11.870000000000001
2019-06-06,320.50000000000006,2433.62,1478.0,8843.811000000002,8333.064999999999,Thursday,5.430000000000001
2019-06-07,313.2,2440.48,1646.0,8570.593,8068.888999999999,Friday,5.45
2019-06-08,351.5,2463.1099999999997,1616.0,9502.861,8971.876,Saturday,7.119999999999999
2019-06-09,362.90000000000003,2467.47,1568.0,10872.747000000001,10302.511999999997,Sunday,5.02
2019-06-10,400.0,2462.12,1677.0,14685.188,13998.121,Monday,6.73
2019-06-11,452.19999999999993,2455.3799999999997,1789.0,8358.264,7861.075,Tuesday,9.6
2019-06-12,510.50000000000006,2431.67,1635.0,18421.588000000003,17606.82,Wednesday,10.040000000000001
2019-06-13,474.6999999999999,2424.9500000000003,1603.0,14592.677999999998,13900.964000000002,Thursday,12.629999999999999
2019-06-14,390.29999999999995,2439.5200000000004,1751.0,11658.853000000001,11070.072,Friday,4.41
2019-06-15,413.7000000000001,2440.81,1728.0,21376.329999999998,20464.632,Saturday,6.980000000000001
2019-06-16,413.5000000000001,2438.38,1730.0,25639.269000000004,24575.829,Sunday,9.290000000000001
2019-06-17,431.20000000000005,2442.9200000000005,1696.0,24641.094999999998,23617.723,Monday,8.33
2019-06-18,434.79999999999995,2448.22,1563.0,5857.021,5421.929000000001,Tuesday,6.58
2019-06-19,380.50000000000006,2444.88,1426.0,17436.733,16671.896,Wednesday,5.680000000000001
2019-06-20,364.49999999999994,2440.94,1575.0,24834.103999999996,23801.855,Thursday,5.470000000000001
2019-06-21,410.1,2446.6800000000003,1473.0,24296.472,23281.998000000003,Friday,8.399999999999999
2019-06-22,383.1,2450.9700000000007,1659.0,23943.231,22950.196,Saturday,6.04
2019-06-23,354.1999999999999,2446.3300000000004,1862.0,23162.179,22183.047,Sunday,10.600000000000001
2019-06-24,371.4,2438.7000000000003,1694.0,16249.903999999999,15512.174,Monday,7.21
2019-06-25,398.7000000000001,2427.19,1523.0,24850.154,23819.677,Tuesday,7.3500000000000005
2019-06-26,422.5,2427.2099999999996,1568.0,24776.643,23748.992999999995,Wednesday,8.48
2019-06-27,393.30000000000007,2435.23,1809.0,23846.002,22855.645999999997,Thursday,9.6
2019-06-28,391.5,2445.3400000000006,1726.0,23741.693,22755.665000000005,Friday,4.699999999999999
2019-06-29,414.99999999999994,2448.85,1721.0,23610.266,22623.075,Saturday,4.22
2019-06-30,427.5,2446.78,1715.0,12210.52,11590.730000000001,Sunday,7.0200000000000005
2019-07-01,466.50000000000006,2438.84,1476.0,21535.222,20631.121000000003,Monday,4.72
2019-07-02,388.3999999999999,2440.5099999999998,1869.0,22173.272,21230.587000000003,Tuesday,6.369999999999998
2019-07-03,407.80000000000007,2440.2500000000005,1778.0,19815.642,18964.536,Wednesday,4.589999999999999
2019-07-04,409.8,2439.4900000000002,1748.0,19762.231,18902.628000000004,Thursday,6.69
2019-07-05,381.4,2442.56,1930.0,24901.744000000006,23874.29,Friday,7.4399999999999995
2019-07-06,384.09999999999997,2443.89,1814.0,22543.489999999998,21603.751000000004,Saturday,13.7
2019-07-07,373.8,2438.25,1942.0,4497.615,4097.138,Sunday,5.95
2019-07-08,405.1000000000001,2435.77,1869.0,19640.834000000003,18793.195,Monday,6.47
2019-07-09,438.4000000000001,2434.8100000000004,1757.0,24914.797,23886.433,Tuesday,5.040000000000001
2019-07-10,436.29999999999995,2437.3999999999996,2068.0,23589.478,22614.758,Wednesday,6.859999999999999
2019-07-11,442.29999999999995,2446.0399999999995,1870.0,24093.588,23102.381999999998,Thursday,7.659999999999999
2019-07-12,446.50000000000006,2440.2,1774.0,23995.102000000006,23008.009000000002,Friday,8.13
2019-07-13,471.8000000000001,2436.18,1605.0,18464.096999999998,17666.487,Saturday,3.5300000000000002
2019-07-14,449.6,2441.219999999999,1695.0,11458.009000000002,10881.817000000001,Sunday,4.3
2019-07-15,468.59999999999997,2440.29,1700.0,24391.016999999996,23391.756000000005,Monday,4.3100000000000005
2019-07-16,471.6000000000001,2435.2799999999997,1641.0,24062.063000000006,23054.836,Tuesday,5.300000000000001
2019-07-17,429.30000000000007,2422.6800000000003,1894.0,22124.716999999997,21180.385000000002,Wednesday,9.08
2019-07-18,421.60000000000014,2434.5899999999992,1589.0,21734.324000000004,20796.749000000003,Thursday,5.83
2019-07-19,397.0,2445.269999999999,1596.0,19379.419,18533.222000000005,Friday,3.3300000000000005
2019-07-20,412.59999999999997,2444.52,1691.0,24473.262,23448.004,Saturday,3.31
2019-07-21,485.40000000000003,2434.8299999999995,1637.0,24355.054,23333.791000000005,Sunday,4.860000000000001
2019-07-22,487.5000000000001,2435.719999999999,1489.0,23730.046000000002,22733.103,Monday,7.42
2019-07-23,441.9,2440.1100000000006,1769.0,23195.219,22219.159,Tuesday,10.77
2019-07-24,450.5,2453.24,1504.0,22755.663,21786.852,Wednesday,8.629999999999999
2019-07-25,458.5,2448.4399999999996,1623.0,8523.081,8008.325000000001,Thursday,4.29
2019-07-26,525.8,2438.67,1523.0,8314.913,7804.6219999999985,Friday,8.330000000000002
2019-07-27,481.0999999999999,2449.3,1671.0,22336.813000000006,21393.679,Saturday,6.98
2019-07-28,458.6,2450.8999999999996,1737.0,6327.021000000001,5869.585000000001,Sunday,12.780000000000001
2019-07-29,472.59999999999997,2436.3699999999994,1731.0,17373.964,16586.245,Monday,5.59
2019-07-30,458.7999999999999,2436.5199999999995,1529.0,16749.197,15977.640999999998,Tuesday,5.770000000000001
2019-07-31,480.20000000000005,2437.1399999999994,1736.0,24327.321000000004,23317.205,Wednesday,17.51
2019-08-01,480.80000000000007,2432.13,1715.0,14003.502,13335.517,Thursday,6.630000000000001
2019-08-02,493.30000000000007,2438.5799999999995,1664.0,24405.29,23394.891,Friday,7.499999999999999
2019-08-03,455.79999999999995,2447.3799999999997,1839.0,24267.717999999997,23263.011,Saturday,12.82
2019-08-04,472.00000000000006,2439.16,1858.0,23640.260000000006,22660.150999999998,Sunday,8.89
2019-08-05,494.3000000000001,2436.5900000000006,1708.0,23882.023999999998,22894.961,Monday,4.900000000000001
2019-08-06,461.1,2433.0299999999997,1812.0,18992.569,18156.689,Tuesday,7.8500000000000005
2019-08-07,469.19999999999993,2430.0499999999993,1741.0,18743.038,17919.419000000005,Wednesday,12.28
2019-08-08,443.4999999999999,2433.0599999999995,1739.0,23345.451,22379.629,Thursday,6.300000000000002
2019-08-09,446.00000000000006,2432.6599999999994,1736.0,21153.695,20246.351,Friday,11.759999999999998
2019-08-10,420.30000000000007,2433.2100000000005,1972.0,9109.604000000001,8598.298,Saturday,9.78
2019-08-11,408.6,2440.6299999999997,2018.0,11418.423999999999,10837.689999999999,Sunday,2.99
2019-08-12,445.99999999999994,2446.65,1825.0,21319.659000000003,20411.378,Monday,4.580000000000001
2019-08-13,453.60000000000014,2445.7299999999996,1842.0,23139.054,22181.994,Tuesday,10.16
2019-08-14,478.2000000000001,2448.61,1821.0,22928.015,21998.755,Wednesday,5.83
2019-08-15,464.50000000000006,2448.78,1754.0,22917.565,21987.111999999997,Thursday,6.93
2019-08-16,431.59999999999997,2442.1000000000004,1835.0,5698.781,5300.744999999999,Friday,6.910000000000002
2019-08-17,455.5,2433.7599999999998,1752.0,13778.345,13145.271999999999,Saturday,7.199999999999999
2019-08-18,435.30000000000007,2425.56,1731.0,23220.814000000002,22276.657000000003,Sunday,4.72
2019-08-19,435.20000000000005,2434.0099999999984,1607.0,22321.93,21416.366000000005,Monday,9.440000000000001
2019-08-20,458.20000000000005,2430.7399999999993,1603.0,21450.803,20571.926,Tuesday,6.789999999999999
2019-08-21,412.99999999999994,2433.67,2112.0,23120.633,22185.822999999997,Wednesday,5.220000000000001
2019-08-22,419.4,2440.3099999999995,1726.0,18427.221,17649.854999999996,Thursday,6.15
2019-08-23,392.59999999999997,2434.6800000000003,1948.0,19322.492000000002,18509.221,Friday,6.65
2019-08-24,413.6,2433.8100000000004,1850.0,23478.285999999996,22534.101,Saturday,3.9100000000000006
2019-08-25,427.20000000000005,2447.4599999999996,1733.0,20239.409,19413.847999999998,Sunday,7.950000000000001
2019-08-26,407.9,2453.79,1788.0,22462.045,21538.395999999997,Monday,4.640000000000001
2019-08-27,448.70000000000005,2440.1099999999997,1853.0,18510.716,17706.981,Tuesday,7.220000000000001
2019-08-28,455.9,2426.95,1930.0,16195.464999999998,15489.479999999998,Wednesday,7.949999999999999
2019-08-29,482.4,2430.5199999999995,1713.0,15526.313,14817.255000000001,Thursday,8.23
2019-08-30,451.1,2439.3500000000004,1905.0,9320.089,8821.347,Friday,4.26
2019-08-31,467.1,2434.08,1891.0,21093.149,20220.554999999997,Saturday,7.04
2019-09-01,460.7000000000001,2435.6,1895.0,20371.868000000006,19531.977000000003,Sunday,7.64
2019-09-02,447.9,2440.6200000000003,1989.0,15397.235,14708.486000000003,Monday,5.66
2019-09-03,450.4,2437.1800000000003,1857.0,18584.671,17802.828999999998,Tuesday,6.250000000000001
2019-09-04,414.3,2441.1800000000003,1965.0,5114.624999999999,4733.233,Wednesday,4.510000000000001
2019-09-05,430.70000000000005,2437.15,2020.0,21824.219,20926.124,Thursday,5.6000000000000005
2019-09-06,478.7,2438.7200000000007,1704.0,16833.804,16126.993999999999,Friday,6.159999999999999
2019-09-07,413.6,2436.560000000001,1885.0,23202.987,22272.894000000004,Saturday,8.8
2019-09-08,400.70000000000005,2426.7499999999995,2028.0,16261.939,15551.399999999998,Sunday,10.560000000000002
2019-09-09,400.59999999999997,2424.3699999999994,2100.0,19137.22,18333.060999999998,Monday,4.179999999999999
2019-09-10,411.49999999999994,2431.8199999999997,1996.0,12240.568000000001,11667.13,Tuesday,3.01
2019-09-11,395.49999999999994,2446.74,1896.0,14555.795,13909.029999999999,Wednesday,3.0300000000000007
2019-09-12,397.4,2443.87,2089.0,11678.946,11132.284999999998,Thursday,3.14
2019-09-13,383.80000000000007,2441.9799999999996,2158.0,14293.655999999999,13666.160999999998,Friday,3.3100000000000005
2019-09-14,363.99999999999994,2428.9099999999994,2189.0,11022.957,10470.951,Saturday,3.7399999999999998
2019-09-15,358.79999999999995,2413.1799999999994,2118.0,6245.456,5863.156,Sunday,8.91
2019-09-16,355.5,2420.75,1995.0,4187.874,3859.234,Monday,10.12
2019-09-17,331.90000000000003,2414.2599999999998,2111.0,8269.346,7826.812999999999,Tuesday,8.4
2019-09-18,346.9,2426.88,2090.0,5534.773999999999,5177.004,Wednesday,7.110000000000001
2019-09-19,322.70000000000005,2441.16,2183.0,10456.168,9958.677,Thursday,9.1
2019-09-20,357.40000000000003,2444.09,2134.0,16805.262,16095.159,Friday,13.909999999999997
2019-09-21,377.20000000000005,2443.81,1948.0,21526.917999999998,20677.802000000003,Saturday,9.350000000000001
2019-09-22,360.40000000000003,2426.01,2259.0,3870.088,3548.404,Sunday,22.17
2019-09-23,311.59999999999997,2445.46,2133.0,8893.315999999999,8441.600999999999,Monday,21.34
2019-09-24,349.90000000000003,2452.93,2121.0,18396.511,17611.122000000003,Tuesday,14.64
2019-09-25,336.0,2454.2999999999997,1924.0,12622.195,12025.874,Wednesday,15.690000000000001
2019-09-26,340.70000000000005,2429.2,1929.0,7719.067,7277.783,Thursday,4.660000000000001
2019-09-27,286.59999999999997,2426.73,1747.0,14573.336000000001,13913.328000000001,Friday,5.050000000000001
2019-09-28,294.1,2426.5,1478.0,13625.538,13000.51,Saturday,7.280000000000001
2019-09-29,287.6,2433.2900000000004,1005.0,8123.338000000001,7668.7880000000005,Sunday,17.599999999999998
2019-09-30,250.6,2445.4300000000003,1406.0,9225.389,8739.173,Monday,18.54
2019-10-01,234.4,2449.8099999999995,1705.0,4722.887,4360.704,Tuesday,8.769999999999998
2019-10-02,266.69999999999993,2440.1600000000003,1839.0,13827.561,13203.912999999999,Wednesday,11.259999999999996
2019-10-03,291.1,2432.9200000000005,1847.0,22687.773,21766.317999999996,Thursday,22.36
2019-10-04,262.90000000000003,2445.92,2044.0,21424.524,20548.415999999997,Friday,6.38
2019-10-05,257.09999999999997,2465.439999999999,2086.0,10461.192000000001,9941.577000000001,Saturday,22.310000000000002
2019-10-06,240.3,2463.29,2094.0,17706.588000000003,16970.517999999996,Sunday,5.219999999999998
2019-10-07,282.4,2429.6,2138.0,16278.310000000001,15571.534,Monday,4.379999999999999
2019-10-08,210.29999999999998,2431.4100000000003,1715.0,6899.857000000001,6486.432000000001,Tuesday,4.31
2019-10-09,135.89999999999998,2468.7000000000003,1368.0,4469.273,4118.790000000001,Wednesday,4.25
2019-10-10,132.59999999999997,2472.9900000000002,1719.0,4069.512,3736.994,Thursday,4.28
2019-10-11,160.70000000000005,2452.77,1881.0,17820.610999999997,17062.61,Friday,18.21
2019-10-12,227.00000000000003,2437.86,2032.0,14901.572000000002,14240.217,Saturday,19.470000000000002
2019-10-13,251.10000000000002,2433.760000000001,2083.0,4465.186000000001,4127.866999999999,Sunday,18.01
2019-10-14,218.8,2443.9100000000003,2144.0,15312.461999999998,14657.410999999998,Monday,19.63
2019-10-15,239.39999999999995,2433.3799999999997,2058.0,5026.155,4678.147000000001,Tuesday,28.760000000000005
2019-10-16,273.4,2411.54,2075.0,12222.225,11652.66,Wednesday,18.400000000000002
2019-10-17,259.19999999999993,2404.1699999999996,2128.0,3154.91,2854.1989999999996,Thursday,29.849999999999994
2019-10-18,234.60000000000002,2418.76,2022.0,3467.896,3168.57,Friday,19.209999999999997
2019-10-19,216.2,2417.38,2120.0,3318.8529999999996,3024.326,Saturday,18.009999999999998
2019-10-20,197.49999999999997,2433.81,2226.0,7725.567,7311.165999999999,Sunday,27.689999999999994
2019-10-21,226.2,2444.14,2280.0,9461.082,8993.740999999998,Monday,42.97
2019-10-22,259.2,2460.5000000000005,2115.0,5585.745999999999,5231.232,Tuesday,13.799999999999999
2019-10-23,193.5,2477.0899999999997,2143.0,8401.816,7976.264,Wednesday,22.240000000000002
2019-10-24,257.9,2466.95,1988.0,16539.951,15858.525,Thursday,41.91
2019-10-25,269.7,2445.38,1914.0,9562.505000000003,9089.944000000001,Friday,35.349999999999994
2019-10-26,179.49999999999997,2469.3199999999997,1939.0,3022.314,2740.3399999999997,Saturday,33.77
2019-10-27,143.20000000000002,2475.94,1778.0,3115.806,2832.24,Sunday,55.04
2019-10-28,131.9,2458.75,1929.0,9143.322999999999,8707.062000000002,Monday,38.46
2019-10-29,128.6,2476.0999999999995,1087.0,15725.501999999999,15084.462999999998,Tuesday,29.340000000000003
2019-10-30,97.89999999999999,2469.9799999999996,1698.0,4847.683,4519.034,Wednesday,52.29
2019-10-31,118.7,2467.8699999999994,1914.0,2853.0609999999997,2574.5660000000003,Thursday,41.08
2019-11-01,114.29999999999998,2475.4499999999994,2054.0,1567.6469999999997,1319.162,Friday,31.91999999999999
2019-11-02,130.2,2462.9199999999996,2177.0,1522.6850000000002,1284.657,Saturday,21.75
2019-11-03,125.80000000000001,2558.11,2346.0,14529.795000000002,13935.796999999999,Sunday,48.849999999999994
2019-11-04,139.1,2455.5600000000004,2262.0,12635.588,12089.562,Monday,46.36999999999999
2019-11-05,187.70000000000002,2454.7899999999995,2178.0,9466.239000000001,9018.242999999999,Tuesday,28.28
2019-11-06,148.09999999999997,2459.689999999999,2223.0,3615.958,3329.0049999999997,Wednesday,45.39000000000001
2019-11-07,143.50000000000003,2456.11,2219.0,7320.286999999999,6925.2699999999995,Thursday,32.55000000000001
2019-11-08,168.4,2449.2000000000003,2136.0,3575.4149999999995,3291.3819999999996,Friday,39.29
2019-11-09,225.2,2453.79,2264.0,4711.736000000001,4388.4130000000005,Saturday,37.919999999999995
2019-11-10,215.00000000000003,2462.250000000001,2319.0,3017.661,2733.692,Sunday,36.339999999999996
2019-11-11,173.6,2460.2200000000003,2228.0,9724.795000000002,9257.560000000001,Monday,51.86
2019-11-12,209.4,2446.7700000000004,2286.0,4877.987,4572.847,Tuesday,39.660000000000004
2019-11-13,207.80000000000004,2449.3700000000003,2289.0,6988.232,6606.936,Wednesday,33.620000000000005
2019-11-14,179.79999999999998,2437.1600000000003,2186.0,1712.1549999999997,1476.9850000000001,Thursday,26.109999999999996
2019-11-15,231.19999999999996,2438.2300000000005,2170.0,2350.641,2116.827,Friday,17.060000000000002
2019-11-16,218.99999999999997,2456.15,2260.0,4587.534000000001,4284.54,Saturday,21.77
2019-11-17,256.5,2442.63,2266.0,8983.793,8563.297,Sunday,41.08
2019-11-18,232.80000000000007,2430.75,2275.0,4989.994000000001,4683.330999999999,Monday,46.419999999999995
2019-11-19,194.79999999999998,2426.0800000000004,2172.0,8674.027,8264.384,Tuesday,23.090000000000003
2019-11-20,101.5,2451.4799999999996,2104.0,12660.975,12145.123,Wednesday,52.93000000000001
2019-11-21,77.20000000000002,2439.6299999999997,2118.0,8310.423999999999,7930.785999999998,Thursday,53.09000000000001
2019-11-22,77.7,2457.14,2162.0,2461.9359999999997,2213.138,Friday,36.059999999999995
2019-11-23,165.4,2453.9700000000003,2064.0,1539.7100000000003,1354.5500000000002,Saturday,17.19
2019-11-24,190.79999999999998,2449.129999999999,2010.0,981.239,807.0699999999999,Sunday,54.93
2019-11-25,118.40000000000002,2445.25,2070.0,1344.101,1162.512,Monday,76.73
2019-11-26,81.0,2425.4200000000005,1980.0,6455.43,6148.134,Tuesday,65.90999999999998
2019-11-27,115.39999999999999,2415.1499999999996,735.0,3775.9929999999995,3535.063,Wednesday,77.60999999999999
2019-11-28,24.1,2432.0,1228.0,3503.965,3276.0580000000004,Thursday,69.33
2019-11-29,-16.100000000000005,2431.09,1581.0,7281.9039999999995,6952.2119999999995,Friday,67.28
2019-11-30,-18.399999999999995,2442.7000000000003,1751.0,1443.416,1260.1860000000001,Saturday,92.07
2019-12-01,14.8,2435.6,1917.0,7402.285000000001,7058.040000000001,Sunday,91.89000000000001
2019-12-02,84.10000000000001,2448.2099999999996,2317.0,1671.0510000000002,1483.197,Monday,81.82000000000001
2019-12-03,177.10000000000002,2441.8399999999997,2207.0,4946.929,4672.842,Tuesday,46.59
2019-12-04,178.6,2429.5699999999997,2170.0,1265.1870000000001,1085.485,Wednesday,38.940000000000005
2019-12-05,122.20000000000003,2440.13,2089.0,7391.037,7055.153,Thursday,49.370000000000005
2019-12-06,163.5,2428.9199999999996,2284.0,10277.354,9865.648,Friday,51.17
2019-12-07,200.7,2417.1600000000003,2302.0,3462.048,3236.1110000000003,Saturday,35.47999999999999
2019-12-08,172.79999999999995,2442.9000000000005,2257.0,9302.506,8921.601,Sunday,61.89
2019-12-09,130.9,2457.5899999999997,2201.0,2964.0899999999997,2748.943,Monday,65.19
