date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2017-11-01,213.60000000000005,2046.0,2417.0799999999995,1567.6469999999997,1319.162,5.25
2017-11-02,138.5,2068.0,2410.640000000001,1522.6850000000002,1284.657,6.46
2017-11-03,42.89999999999999,1564.0,2437.0200000000004,14529.795000000002,13935.796999999999,8.430000000000001
2017-11-04,6.499999999999999,1892.0,2437.0499999999997,12635.588,12089.562,9.21
2017-11-05,62.99999999999999,1432.0,2432.56,9466.239000000001,9018.242999999999,5.09
2017-11-06,24.4,1434.0,2459.3399999999997,3615.958,3329.0049999999997,8.709999999999999
2017-11-07,97.8,1534.0,2452.55,7320.286999999999,6925.2699999999995,6.800000000000001
2017-11-08,158.9,1512.0,2323.7400000000002,2306.9359999999997,2074.834,5.390000000000001
2017-11-09,192.09999999999997,2057.0,2415.689999999999,4711.736000000001,4388.4130000000005,3.960000000000001
2017-11-10,184.2,2247.0,2429.67,3017.661,2733.692,6.07
2017-11-11,192.49999999999997,2156.0,2434.5400000000004,9724.795000000002,9257.560000000001,7.549999999999999
2017-11-12,207.0,2240.0,2426.22,4877.987,4572.847,9.720000000000002
2017-11-13,219.50000000000003,1994.0,2403.5200000000004,6988.232,6606.936,6.8999999999999995
2017-11-14,208.70000000000005,1957.0,2424.1699999999996,1712.1549999999997,1476.9850000000001,4.3
2017-11-15,197.99999999999994,2039.0,2402.87,2350.641,2116.827,3.3000000000000003
2017-11-16,163.1,2104.0,2401.9600000000005,4587.534000000001,4284.54,4.770000000000001
2017-11-17,150.79999999999998,2029.0,2436.43,8983.793,8563.297,7.7700000000000005
2017-11-18,191.09999999999997,2042.0,2452.4100000000003,4989.994000000001,4683.330999999999,3.530000000000001
2017-11-19,169.00000000000003,2094.0,2417.5200000000004,8674.027,8264.384,6.08
2017-11-20,147.3,2275.0,2415.8399999999997,12660.975,12145.123,10.14
2017-11-21,154.5,2253.0,2431.95,8310.423999999999,7930.785999999998,6.59
2017-11-22,323.20000000000005,2263.0,2424.8800000000006,2461.9359999999997,2213.138,4.880000000000002
2017-11-23,254.70000000000002,1998.0,2419.41,1539.7100000000003,1354.5500000000002,5.3
2017-11-24,209.4,2011.0,2435.6,981.239,807.0699999999999,6.119999999999999
2017-11-25,229.10000000000002,1877.0,2428.48,1344.101,1162.512,5.93
2017-11-26,229.7,2003.0,2397.8999999999996,6455.43,6148.134,15.16
2017-11-27,162.7,2004.0,2436.5900000000006,3775.9929999999995,3535.063,7.290000000000001
2017-11-28,151.69999999999996,2149.0,2433.84,3503.965,3276.0580000000004,7.189999999999999
2017-11-29,134.2,2223.0,2461.4899999999993,7281.9039999999995,6952.2119999999995,5.65
2017-11-30,155.5,2187.0,2446.1099999999997,1443.416,1260.1860000000001,6.9700000000000015
2017-12-01,150.79999999999998,2258.0,2434.55,7402.285000000001,7058.040000000001,8.35
2017-12-02,131.6,2205.0,2427.9700000000003,1671.0510000000002,1483.197,10.540000000000003
2017-12-03,95.49999999999999,2098.0,2448.76,4946.929,4672.842,9.559999999999999
2017-12-04,87.7,2073.0,2482.5299999999993,1265.1870000000001,1085.485,8.57
2017-12-05,63.000000000000014,2140.0,2491.33,7391.037,7055.153,6.409999999999999
2017-12-06,86.49999999999999,2335.0,2491.6400000000003,10277.354,9865.648,5.230000000000001
2017-12-07,74.49999999999999,2400.0,2482.7999999999993,3462.048,3236.1110000000003,7.794999999999999
2017-12-08,56.49999999999999,2400.0,2479.5100000000007,9302.506,8921.601,5.08
2017-12-09,33.4,2398.0,2473.0399999999995,2964.0899999999997,2748.943,5.419999999999999
2017-12-10,104.09999999999998,2317.0,2471.7299999999987,2168.005,1967.4740000000002,11.750000000000002
2017-12-11,73.0,2230.0,2465.7800000000007,955.6560000000001,781.991,9.64
2017-12-12,115.8,2211.0,2473.86,919.254,746.281,6.85
2017-12-13,108.70000000000002,2289.0,2472.66,1715.419,1526.1100000000001,7.2
2017-12-14,64.9,2378.0,2464.15,843.965,672.432,6.83
2017-12-15,124.5,2215.0,2451.89,4749.529,4484.188,2.709999999999999
2017-12-16,108.69999999999999,2290.0,2458.91,5636.984,5342.762,1.790000000000001
2017-12-17,139.59999999999997,2330.0,2439.56,3383.148,3153.233,2.1800000000000006
2017-12-18,152.10000000000005,2172.0,2439.2099999999996,6424.369,6118.725,1.800000000000001
2017-12-19,60.3,2301.0,2410.64,3187.25,2960.877,1.9900000000000009
2017-12-20,35.00000000000001,1952.0,2452.4,5494.324999999999,5215.666000000001,1.7500000000000009
2017-12-21,4.300000000000001,2097.0,2469.46,3268.033,3043.2280000000005,1.630000000000001
2017-12-22,34.699999999999996,1930.0,2461.4199999999996,1882.977,1690.2250000000001,3.1500000000000012
2017-12-23,-40.900000000000006,1578.0,2478.24,12635.117999999999,12144.135000000002,17.119999999999997
2017-12-24,-39.90000000000001,1820.0,2462.3199999999997,1388.557,1206.197,7.3999999999999995
2017-12-25,-3.2999999999999994,1976.0,2460.9900000000007,1233.5149999999999,1054.401,4.620000000000002
2017-12-26,-6.100000000000001,1813.0,2464.729999999999,10043.914,9634.489,6.879999999999999
2017-12-27,13.899999999999999,2204.0,2459.769999999999,4007.0339999999997,3762.96,8.110000000000001
2017-12-28,76.5,2322.0,2441.1200000000003,1385.535,1206.498,5.579999999999999
2017-12-29,69.0,2363.0,2425.32,6743.449999999999,6427.44,6.1400000000000015
2017-12-30,60.599999999999994,2108.0,2448.3700000000003,2113.975,1894.185,9.15
2017-12-31,-9.199999999999996,2139.0,2464.08,3806.31,3546.863,4.52
2018-01-01,-24.800000000000004,2210.0,2472.0899999999997,4130.735999999999,3863.141,7.04
2018-01-02,1.2000000000000022,2238.0,2468.01,13555.077,13020.662999999999,5.840000000000001
2018-01-03,47.89999999999999,2321.0,2453.69,14369.589999999998,13807.356,4.46
2018-01-04,80.60000000000001,2294.0,2439.2500000000005,14049.7,13474.96,7.649999999999999
2018-01-05,167.70000000000002,2295.0,2433.68,13921.015000000001,13354.079,5.09
2018-01-06,146.9,2229.0,2450.8099999999995,1742.731,1531.454,4.3500000000000005
2018-01-07,136.49999999999997,2219.0,2441.28,3454.2659999999996,3188.676,11.990000000000002
2018-01-08,159.20000000000002,2281.0,2419.4800000000005,5990.694,5664.196,8.305000000000001
2018-01-09,151.5,2225.0,2405.7100000000005,1811.7829999999997,1595.497,4.65
2018-01-10,122.3,2149.0,2430.7599999999998,1137.832,937.8169999999999,5.98
2018-01-11,102.39999999999999,2243.0,2426.84,1152.2079999999999,951.489,5.450000000000001
2018-01-12,89.10000000000001,2348.0,2455.7,1910.2230000000002,1689.0919999999996,6.570000000000001
2018-01-13,149.29999999999998,2320.0,2470.26,1572.8260000000002,1358.342,9.12
2018-01-14,86.9,2397.0,2454.74,1031.291,827.451,5.76
2018-01-15,114.6,2268.0,2436.8799999999997,1826.2390000000003,1603.333,7.12
2018-01-16,225.50000000000006,1984.0,2444.7700000000004,985.4930000000002,782.6410000000001,5.09
2018-01-17,218.3,1926.0,2424.6400000000003,6354.936,5998.877,4.170000000000001
2018-01-18,186.5,1966.0,2412.79,9537.596000000001,9096.990000000002,4.790000000000001
