date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2018-08-01,440.0,1763.0,2435.8500000000004,14003.502,13335.517,28.419999999999998
2018-08-02,427.79999999999995,1707.0,2437.6900000000005,24405.29,23394.891,31.07999999999999
2018-08-03,440.6,1676.0,2442.89,24267.717999999997,23263.011,14.805
2018-08-04,442.49999999999994,1773.0,2438.27,23640.260000000006,22660.150999999998,11.07
2018-08-05,486.1,1727.0,2437.1600000000003,23882.023999999998,22894.961,11.670000000000003
2018-08-06,507.40000000000003,1678.0,2442.02,18992.569,18156.689,11.91
2018-08-07,504.3,1717.0,2436.96,18743.038,17919.419000000005,13.530000000000003
2018-08-08,550.3999999999999,1646.0,2428.08,23345.451,22379.629,28.169999999999998
2018-08-09,556.5,1488.0,2431.91,21153.695,20246.351,36.065000000000005
2018-08-10,542.5000000000001,1624.0,2427.91,9109.604000000001,8598.298,33.239999999999995
2018-08-11,445.50000000000006,1838.0,2436.679999999999,11418.423999999999,10837.689999999999,15.779999999999998
2018-08-12,412.79999999999995,2044.0,2447.7499999999995,21319.659000000003,20411.378,14.96
2018-08-13,436.59999999999997,2076.0,2443.3,23139.054,22181.994,29.570000000000004
2018-08-14,469.29999999999995,2032.0,2430.57,22928.015,21998.755,26.020000000000003
2018-08-15,471.4000000000001,1966.0,2428.0299999999997,22917.565,21987.111999999997,27.369999999999997
2018-08-16,434.10000000000014,1899.0,2438.67,5698.781,5300.744999999999,23.27
2018-08-17,406.3999999999999,1879.0,2451.5899999999997,13778.345,13145.271999999999,20.759999999999998
2018-08-18,405.1,1824.0,2349.78,23220.814000000002,22276.657000000003,15.56
2018-08-19,420.69999999999993,2062.0,2442.3199999999997,22321.93,21416.366000000005,16.899999999999995
2018-08-20,443.99999999999994,1990.0,2439.21,21450.803,20571.926,16.759999999999998
2018-08-21,485.29999999999995,1631.0,2439.24,23120.633,22185.822999999997,21.210000000000004
2018-08-22,441.49999999999994,1863.0,2429.8,18427.221,17649.854999999996,26.019999999999996
2018-08-23,393.4,1933.0,2434.68,19322.492000000002,18509.221,25.55
2018-08-24,395.8,1807.0,2440.43,23478.285999999996,22534.101,19.560000000000002
2018-08-25,341.79999999999995,2086.0,2440.5900000000006,20239.409,19413.847999999998,19.24
2018-08-26,370.7,2012.0,2435.27,22462.045,21538.395999999997,18.889999999999997
2018-08-27,387.70000000000005,1923.0,2443.07,18510.716,17706.981,25.649999999999995
2018-08-28,403.29999999999995,1739.0,2440.49,16195.464999999998,15489.479999999998,21.109999999999996
2018-08-29,410.99999999999994,1977.0,2427.079999999999,15526.313,14817.255000000001,24.43
2018-08-30,410.2,1881.0,2435.8299999999995,9320.089,8821.347,20.059999999999995
2018-08-31,406.00000000000006,1753.0,2443.31,21093.149,20220.554999999997,24.73
2018-09-01,381.4,1781.0,2445.4799999999996,20371.868000000006,19531.977000000003,10.409999999999998
2018-09-02,384.19999999999993,1791.0,2443.3800000000006,15397.235,14708.486000000003,8.85
2018-09-03,387.3000000000001,1808.0,2445.1899999999996,18584.671,17802.828999999998,10.674999999999999
2018-09-04,372.8,1960.0,2445.1100000000006,5114.624999999999,4733.233,29.630000000000006
2018-09-05,396.10000000000014,1836.0,2437.02,21824.219,20926.124,32.71
2018-09-06,453.59999999999997,1564.0,2437.6300000000006,16833.804,16126.993999999999,34.019999999999996
2018-09-07,381.59999999999997,1890.0,2440.8699999999994,23202.987,22272.894000000004,47.99999999999999
2018-09-08,377.30000000000007,2116.0,2440.98,16261.939,15551.399999999998,77.56
2018-09-09,360.70000000000016,2163.0,2432.6799999999994,19137.22,18333.060999999998,75.11999999999999
2018-09-10,344.99999999999994,2181.0,2431.8600000000006,12240.568000000001,11667.13,56.97000000000001
2018-09-11,352.59999999999997,2088.0,2431.17,14555.795,13909.029999999999,34.54
2018-09-12,355.00000000000006,1977.0,2430.1899999999996,11678.946,11132.284999999998,28.980000000000004
2018-09-13,351.1,1925.0,2432.38,14293.655999999999,13666.160999999998,27.99000000000001
2018-09-14,347.69999999999993,1898.0,2433.0799999999995,11022.957,10470.951,54.519999999999996
2018-09-15,323.09999999999997,2113.0,2424.6299999999997,6245.456,5863.156,54.03999999999999
2018-09-16,317.59999999999997,2150.0,2426.58,4187.874,3859.234,68.91999999999999
