date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2015-03-16,171.20000000000005,2016.0,2453.98,14996.571999999998,14333.637999999999,49.95
2015-03-17,187.3,1909.0,2445.209999999999,19467.977,18652.121,37.86
2015-03-18,244.0,1766.0,2457.2900000000004,11114.692,10567.907,42.830000000000005
2015-03-19,238.6,2077.0,2445.4299999999994,3043.508,2733.068,51.03
2015-03-20,240.99999999999997,2206.0,2427.77,10669.161,10131.723,46.96
2015-03-21,232.79999999999998,2100.0,2434.49,4907.784,4551.835999999999,31.46
2015-03-22,198.4,1983.0,2334.98,17397.744,16655.37,43.53
2015-03-23,188.70000000000007,2183.0,2432.1099999999997,5523.104,5141.8189999999995,43.089999999999996
2015-03-24,207.5,1958.0,2445.0000000000005,14477.610999999999,13824.502000000002,40.33
2015-03-25,213.9,2256.0,2453.170000000001,13579.899000000001,12954.99,56.85
2015-03-26,313.1,2073.0,2455.5800000000004,17755.12,17003.785,29.299999999999997
2015-03-27,292.8,2011.0,2435.6499999999996,21984.913999999997,21095.465999999997,72.73000000000002
2015-03-28,263.0,1869.0,2450.25,15309.761000000004,14649.016000000003,44.400000000000006
2015-03-29,225.7,2209.0,2452.4200000000005,16657.421,15955.188999999998,44.51000000000001
2015-03-30,305.99999999999994,1937.0,2434.05,11360.074999999999,10823.632000000001,57.059999999999995
2015-03-31,218.50000000000003,1799.0,2435.5,23079.605,22132.429,44.51999999999999
2015-04-01,197.40000000000003,1872.0,2455.790000000001,6702.096,6287.2699999999995,36.269999999999996
2015-04-02,195.7,1840.0,2465.2399999999993,11923.306,11363.69,33.98
2015-04-03,201.99999999999997,1829.0,2449.6600000000003,9614.098,9111.426000000001,63.930000000000014
2015-04-04,176.70000000000002,1884.0,2442.75,8110.977000000001,7646.993000000001,36.269999999999996
2015-04-05,173.8,1911.0,2420.4999999999995,16930.546000000002,16196.162999999999,46.169999999999995
2015-04-06,203.89999999999998,1737.0,2419.7400000000002,21513.220999999998,20614.773999999998,33.12
2015-04-07,211.20000000000002,1879.0,2426.95,14758.317000000003,14092.762999999999,39.12000000000001
2015-04-08,220.8,1742.0,2440.3899999999994,20787.805999999997,19913.423,38.69
2015-04-09,248.2,1607.0,2443.02,15110.799,14433.748,47.519999999999996
2015-04-10,231.7,1803.0,2422.05,9331.839000000002,8824.008,61.959999999999994
2015-04-11,200.90000000000006,1614.0,2426.1800000000003,19862.503999999997,19007.005,36.809999999999995
2015-04-12,196.50000000000003,1600.0,2448.5700000000006,15802.395,15102.122000000001,28.860000000000003
2015-04-13,175.7,2015.0,2429.2400000000002,15351.567,14657.567,53.45
2015-04-14,192.40000000000003,1742.0,2453.02,23100.228,22137.888,42.050000000000004
2015-04-15,199.1,1735.0,2476.609999999999,24188.989999999998,23180.470999999998,41.99999999999999
2015-04-16,229.9,1704.0,2466.67,14364.687,13710.609,25.000000000000004
2015-04-17,269.19999999999993,1870.0,2456.63,25234.701999999994,24195.504000000004,33.660000000000004
2015-04-18,260.4,1908.0,2463.92,11416.616,10870.522,45.03
2015-04-19,264.9,1935.0,2449.28,24277.543,23282.827,34.790000000000006
2015-04-20,295.79999999999995,1822.0,2430.47,25353.459999999995,24323.778,45.85999999999999
2015-04-21,261.3,1996.0,2429.85,23785.734999999997,22810.218999999994,43.68999999999999
2015-04-22,241.7,1403.0,2444.6499999999996,19599.810999999998,18784.937,54.26999999999999
2015-04-23,192.19999999999996,1841.0,2424.2699999999995,4129.2,3759.199,46.79
2015-04-24,182.4,1968.0,2418.7400000000002,18870.328999999998,18076.779,38.31
2015-04-25,197.89999999999998,1902.0,2434.6899999999996,23705.92,22738.706,33.75000000000001
2015-04-26,244.4,1662.0,2451.3,25422.539999999997,24391.618000000002,50.85000000000001
2015-04-27,299.9,2098.0,2449.8000000000006,26017.216999999997,24962.782,37.13000000000001
2015-04-28,290.29999999999995,1904.0,2439.26,24545.638999999996,23551.826,64.02999999999999
2015-04-29,266.79999999999995,1735.0,2452.6799999999994,25638.314999999995,24599.288999999997,27.07
2015-04-30,271.2,1720.0,2456.04,25240.872,24217.936999999998,45.239999999999995
2015-05-01,293.90000000000003,1826.0,2440.9300000000003,24181.780000000002,23185.587,41.86
2015-05-02,262.6,1745.0,2441.3800000000006,19093.691,18266.538,27.85
2015-05-03,268.79999999999995,1796.0,2435.04,10625.498000000001,10079.608,44.169999999999995
2015-05-04,283.0,1618.0,2427.0499999999997,9376.253999999999,8862.104,34.98
2015-05-05,254.6,1736.0,2437.310000000001,23861.513000000003,22883.394,41.870000000000005
2015-05-06,261.0,1858.0,2446.5499999999997,25142.079,24106.893,41.489999999999995
2015-05-07,298.79999999999995,1802.0,2445.57,20252.592999999997,19388.568,29.580000000000002
2015-05-08,338.6,1759.0,2440.23,16007.248999999998,15303.558,29.87
2015-05-09,370.8,1519.0,2441.57,23006.743999999995,22035.135000000002,50.9
2015-05-10,357.90000000000003,1727.0,2438.1800000000003,18157.612999999998,17377.993000000002,35.0
2015-05-11,325.2999999999999,1895.0,2433.64,18660.853999999996,17839.102999999996,37.900000000000006
2015-05-12,356.6,1813.0,2422.21,22670.336,21718.325,50.589999999999996
2015-05-13,329.8,1923.0,2424.45,23308.738,22336.221999999998,44.99
2015-05-14,322.6,1910.0,2427.87,11733.576,11145.192000000001,38.54000000000001
2015-05-15,354.9,1914.0,2425.0999999999995,17508.737000000005,16734.448,35.47
2015-05-16,353.19999999999993,1873.0,2432.4000000000005,23423.311000000005,22438.54,30.114999999999995
2015-05-17,347.6,1874.0,2441.48,20244.024000000005,19366.482000000004,44.55
2015-05-18,394.00000000000006,2020.0,2441.1299999999997,25546.134,24491.079,34.709999999999994
2015-05-19,392.30000000000007,1898.0,2439.76,21951.843999999994,21029.472000000005,52.120000000000005
2015-05-20,374.7,1936.0,2432.89,9345.353000000001,8814.363999999998,45.82999999999999
2015-05-21,413.0,1824.0,2424.109999999999,17634.310999999998,16849.577999999998,37.50000000000001
2015-05-22,383.0,1800.0,2431.7200000000003,10764.746000000001,10192.885,29.08
2015-05-23,352.7,1884.0,2447.2299999999996,23088.302,22114.273999999998,32.18
2015-05-24,356.5,1897.0,2443.2099999999996,10659.313,10085.266000000003,40.21
2015-05-25,347.59999999999997,1851.0,2435.9900000000002,15746.307999999999,15025.315,46.699999999999996
2015-05-26,387.8999999999999,1821.0,2438.85,22331.862,21362.742,42.489999999999995
2015-05-27,405.90000000000003,1812.0,2439.8600000000006,24504.703999999998,23465.603,48.190000000000005
2015-05-28,429.20000000000005,1817.0,2439.5799999999995,19413.015,18558.441,32.77499999999999
2015-05-29,440.2,1761.0,2431.2100000000005,25270.438,24204.14,47.05000000000001
2015-05-30,399.3999999999999,1605.0,2429.1,9681.515000000001,9133.029999999999,16.049999999999997
2015-05-31,379.5999999999999,1668.0,2426.02,24498.446999999996,23461.386,22.759999999999998
2015-06-01,377.80000000000007,1885.0,2424.38,21955.654,20984.208,29.725
2015-06-02,344.9,1978.0,2434.2,20822.332,19928.935999999998,37.555000000000014
2015-06-03,359.4000000000001,1802.0,2439.9700000000007,20913.483,20015.926,23.780000000000005
2015-06-04,385.20000000000005,1780.0,2444.88,20356.163999999997,19474.574000000004,27.639999999999993
2015-06-05,413.90000000000003,1782.0,2444.1200000000003,12769.23,12134.869999999999,31.974999999999994
2015-06-06,451.2,1724.0,2437.73,8843.811000000002,8333.064999999999,34.1
2015-06-07,484.19999999999993,1638.0,2437.46,8570.593,8068.888999999999,34.82000000000001
2015-06-08,468.80000000000007,1674.0,2434.7600000000007,9502.861,8971.876,47.38999999999999
2015-06-09,412.2,1689.0,2431.4400000000005,10872.747000000001,10302.511999999997,43.79
2015-06-10,412.9,1634.0,2431.47,14685.188,13998.121,37.519999999999996
2015-06-11,409.5,1643.0,2441.0600000000004,8358.264,7861.075,43.330000000000005
2015-06-12,377.2,1401.0,2445.7899999999995,18421.588000000003,17606.82,37.94
2015-06-13,362.1999999999999,1698.0,2443.1600000000003,14592.677999999998,13900.964000000002,43.22
2015-06-14,406.3999999999999,1723.0,2437.26,11658.853000000001,11070.072,36.489999999999995
2015-06-15,446.0,1700.0,2430.5099999999998,21376.329999999998,20464.632,36.78
2015-06-16,416.9,1503.0,2438.3,25639.269000000004,24575.829,40.12
2015-06-17,396.49999999999994,1622.0,2440.29,24641.094999999998,23617.723,24.57
2015-06-18,408.8,1681.0,2434.2000000000003,5857.021,5421.929000000001,49.06
2015-06-19,395.3,1729.0,2444.01,17436.733,16671.896,26.270000000000003
2015-06-20,404.5,1621.0,2442.3599999999997,24834.103999999996,23801.855,46.19
2015-06-21,434.59999999999997,1564.0,2431.05,24296.472,23281.998000000003,33.13
2015-06-22,446.9,1334.0,2439.74,23943.231,22950.196,29.369999999999997
2015-06-23,435.1,1389.0,2444.17,23162.179,22183.047,30.559999999999995
2015-06-24,448.9000000000001,1585.0,2442.1199999999994,16249.903999999999,15512.174,31.31
2015-06-25,480.69999999999993,1741.0,2446.43,24850.154,23819.677,37.94
2015-06-26,502.3,1889.0,2441.4900000000002,24776.643,23748.992999999995,70.93
2015-06-27,518.7,1732.0,2433.2100000000005,23846.002,22855.645999999997,55.73
2015-06-28,521.2,1696.0,2431.8599999999997,23741.693,22755.665000000005,65.22
2015-06-29,563.4,1586.0,2432.0700000000006,23610.266,22623.075,66.92999999999999
