date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2017-05-15,219.2,2062.0,2428.47,17508.737000000005,16734.448,36.169999999999995
2017-05-16,218.0,1945.0,2410.31,23423.311000000005,22438.54,32.269999999999996
2017-05-17,285.90000000000003,1793.0,2443.8999999999996,20244.024000000005,19366.482000000004,27.640000000000004
2017-05-18,322.7,1731.0,2449.8599999999997,25546.134,24491.079,21.71
2017-05-19,331.4,1784.0,2447.36,21951.843999999994,21029.472000000005,11.639999999999999
2017-05-20,346.99999999999994,1867.0,2450.13,9345.353000000001,8814.363999999998,9.25
2017-05-21,370.69999999999993,1895.0,2455.33,17634.310999999998,16849.577999999998,14.96
2017-05-22,398.4000000000001,1714.0,2448.1700000000005,10764.746000000001,10192.885,17.68
2017-05-23,391.40000000000003,1626.0,2433.96,23088.302,22114.273999999998,19.369999999999994
2017-05-24,302.70000000000005,1679.0,2433.6600000000003,10659.313,10085.266000000003,13.350000000000001
2017-05-25,330.79999999999995,1843.0,2427.9799999999996,15746.307999999999,15025.315,13.234999999999998
2017-05-26,372.3,1818.0,2433.2800000000007,22331.862,21362.742,13.430000000000001
2017-05-27,409.09999999999997,1698.0,2442.42,24504.703999999998,23465.603,20.08
2017-05-28,450.3,1574.0,2442.480000000001,19413.015,18558.441,20.629999999999995
2017-05-29,421.29999999999995,1710.0,2434.9500000000003,25270.438,24204.14,21.3
2017-05-30,316.00000000000006,2054.0,2432.3700000000003,9681.515000000001,9133.029999999999,10.239999999999997
2017-05-31,333.59999999999997,1995.0,2427.74,24498.446999999996,23461.386,14.26
2017-06-01,355.0000000000001,1953.0,2428.2999999999997,21955.654,20984.208,16.56
2017-06-02,355.8,1868.0,2439.850000000001,20822.332,19928.935999999998,7.550000000000001
2017-06-03,343.1,1761.0,2438.6699999999996,20913.483,20015.926,15.730000000000002
2017-06-04,333.1,1599.0,2443.3700000000003,20356.163999999997,19474.574000000004,7.999999999999999
2017-06-05,332.49999999999994,1587.0,2448.9300000000003,12769.23,12134.869999999999,6.710000000000002
2017-06-06,428.99999999999994,1454.0,2433.38,8843.811000000002,8333.064999999999,17.35
2017-06-07,437.69999999999993,1497.0,2417.19,8570.593,8068.888999999999,14.150000000000004
2017-06-08,334.90000000000003,2010.0,2414.7099999999996,9502.861,8971.876,13.73
2017-06-09,318.1,1663.0,2426.15,10872.747000000001,10302.511999999997,8.46
2017-06-10,335.7,1764.0,2424.72,14685.188,13998.121,10.64
2017-06-11,356.3999999999999,1799.0,2436.2000000000003,8358.264,7861.075,9.349999999999998
2017-06-12,387.8,1741.0,2434.4500000000003,18421.588000000003,17606.82,13.22
2017-06-13,318.4,1760.0,2441.959999999999,14592.677999999998,13900.964000000002,8.740000000000002
2017-06-14,319.8,1618.0,2442.83,11658.853000000001,11070.072,8.24
2017-06-15,318.9,2039.0,2424.53,21376.329999999998,20464.632,11.379999999999999
2017-06-16,379.90000000000003,1717.0,2436.05,25639.269000000004,24575.829,11.04
2017-06-17,330.3,1739.0,2448.859999999999,24641.094999999998,23617.723,11.459999999999997
2017-06-18,325.30000000000007,2156.0,2450.5900000000006,5857.021,5421.929000000001,7.460000000000003
2017-06-19,363.7,2183.0,2441.21,17436.733,16671.896,11.669999999999998
2017-06-20,400.2000000000001,1973.0,2442.6900000000005,24834.103999999996,23801.855,9.969999999999999
2017-06-21,368.4000000000001,1708.0,2457.6199999999994,24296.472,23281.998000000003,9.860000000000003
2017-06-22,374.8,1758.0,2460.380000000001,23943.231,22950.196,8.22
2017-06-23,411.99999999999994,1746.0,2454.18,23162.179,22183.047,6.210000000000001
2017-06-24,461.20000000000005,1698.0,2446.35,16249.903999999999,15512.174,18.650000000000002
2017-06-25,491.6000000000001,1717.0,2429.57,24850.154,23819.677,21.189999999999994
2017-06-26,433.1,1692.0,2428.6200000000003,24776.643,23748.992999999995,21.470000000000002
2017-06-27,394.20000000000005,1731.0,2436.2000000000003,23846.002,22855.645999999997,8.749999999999998
2017-06-28,401.8,1781.0,2436.8999999999996,23741.693,22755.665000000005,12.32
2017-06-29,429.00000000000006,1763.0,2445.93,23610.266,22623.075,14.699999999999998
2017-06-30,451.3999999999999,1803.0,2438.65,12210.52,11590.730000000001,20.85
2017-07-01,416.79999999999995,1691.0,2438.36,21535.222,20631.121000000003,12.0
2017-07-02,440.3999999999999,1613.0,2439.9100000000008,22173.272,21230.587000000003,15.029999999999998
2017-07-03,414.1999999999999,1612.0,2447.6299999999997,19815.642,18964.536,9.770000000000001
2017-07-04,413.0,1729.0,2440.8299999999995,19762.231,18902.628000000004,12.269999999999998
2017-07-05,454.00000000000006,1668.0,2436.91,24901.744000000006,23874.29,23.369999999999997
2017-07-06,464.8,1619.0,2443.8500000000004,22543.489999999998,21603.751000000004,15.72
2017-07-07,450.40000000000003,1464.0,2447.5,4497.615,4097.138,14.355
2017-07-08,430.40000000000003,1695.0,2445.63,19640.834000000003,18793.195,18.04
2017-07-09,455.4000000000001,1675.0,2441.4499999999994,24914.797,23886.433,13.42
2017-07-10,429.8,1722.0,2438.1400000000003,23589.478,22614.758,9.340000000000002
2017-07-11,413.3999999999999,1728.0,2442.25,24093.588,23102.381999999998,11.98
2017-07-12,435.40000000000003,1547.0,2437.6500000000005,23995.102000000006,23008.009000000002,8.98
2017-07-13,443.00000000000006,1596.0,2443.02,18464.096999999998,17666.487,6.51
2017-07-14,424.6000000000001,1636.0,2447.08,11458.009000000002,10881.817000000001,11.75
2017-07-15,447.4,1483.0,2448.1599999999994,24391.016999999996,23391.756000000005,9.450000000000001
2017-07-16,427.70000000000005,1469.0,2453.4300000000003,24062.063000000006,23054.836,11.35
2017-07-17,429.5,1650.0,2444.03,22124.716999999997,21180.385000000002,7.470000000000001
2017-07-18,450.49999999999994,1612.0,2437.2599999999998,21734.324000000004,20796.749000000003,13.82
2017-07-19,457.10000000000014,1346.0,2438.8299999999995,19379.419,18533.222000000005,14.860000000000003
2017-07-20,457.69999999999993,1611.0,2441.89,24473.262,23448.004,9.19
2017-07-21,417.3,1762.0,2448.1199999999994,24355.054,23333.791000000005,10.339999999999996
2017-07-22,437.80000000000007,1971.0,2449.96,23730.046000000002,22733.103,8.470000000000002
2017-07-23,450.50000000000006,1889.0,2441.9599999999996,23195.219,22219.159,8.46
2017-07-24,442.0,1840.0,2437.8700000000003,22755.663,21786.852,18.42
2017-07-25,464.0,1804.0,2437.2799999999997,8523.081,8008.325000000001,21.12
2017-07-26,462.7,1623.0,2439.1200000000003,8314.913,7804.6219999999985,18.54
2017-07-27,425.4,1673.0,2443.71,22336.813000000006,21393.679,10.36
2017-07-28,419.4,1738.0,2443.5,6327.021000000001,5869.585000000001,10.17
2017-07-29,458.9000000000001,1495.0,2446.2699999999995,17373.964,16586.245,18.61
2017-07-30,465.8999999999999,1710.0,2455.2799999999997,16749.197,15977.640999999998,25.639999999999993
2017-07-31,462.1,1688.0,2455.7700000000004,24327.321000000004,23317.205,19.44
2017-08-01,479.6,1822.0,2447.3999999999996,14003.502,13335.517,15.969999999999999
2017-08-02,483.20000000000005,1822.0,2440.57,24405.29,23394.891,23.54
2017-08-03,484.79999999999995,1809.0,2433.1400000000003,24267.717999999997,23263.011,29.349999999999994
2017-08-04,449.0,1918.0,2425.88,23640.260000000006,22660.150999999998,27.610000000000007
2017-08-05,468.1000000000001,1820.0,2428.0899999999997,23882.023999999998,22894.961,23.17
2017-08-06,448.3,1962.0,2432.06,18992.569,18156.689,24.429999999999993
2017-08-07,454.49999999999994,1990.0,2434.8199999999997,18743.038,17919.419000000005,23.51
2017-08-08,468.9999999999999,2060.0,2433.5499999999997,23345.451,22379.629,27.289999999999996
2017-08-09,482.0000000000001,1932.0,2431.4200000000005,21153.695,20246.351,23.05
2017-08-10,495.2000000000001,1880.0,2431.3800000000006,9109.604000000001,8598.298,29.319999999999993
2017-08-11,472.6,1851.0,2428.55,11418.423999999999,10837.689999999999,19.590000000000003
2017-08-12,425.8,1739.0,2428.1399999999994,21319.659000000003,20411.378,14.899999999999999
2017-08-13,423.9,1909.0,2432.0,23139.054,22181.994,8.19
2017-08-14,406.1,1700.0,2435.1699999999996,22928.015,21998.755,17.749999999999996
2017-08-15,419.20000000000005,1791.0,2433.5800000000004,22917.565,21987.111999999997,7.89
2017-08-16,429.40000000000003,1759.0,2441.08,5698.781,5300.744999999999,10.1
2017-08-17,447.00000000000006,1798.0,2447.5000000000005,13778.345,13145.271999999999,9.06
2017-08-18,428.29999999999995,1754.0,2446.2999999999997,23220.814000000002,22276.657000000003,12.29
2017-08-19,428.0,1669.0,2449.78,22321.93,21416.366000000005,12.55
2017-08-20,418.69999999999993,1719.0,2447.43,21450.803,20571.926,7.1
2017-08-21,433.5,1858.0,2444.6899999999996,23120.633,22185.822999999997,13.58
2017-08-22,503.29999999999995,1758.0,2434.87,18427.221,17649.854999999996,20.32
2017-08-23,452.30000000000007,1682.0,2434.85,19322.492000000002,18509.221,18.470000000000002
2017-08-24,426.7000000000001,1447.0,2438.37,23478.285999999996,22534.101,14.73
2017-08-25,398.7000000000001,1701.0,2442.95,20239.409,19413.847999999998,6.7299999999999995
2017-08-26,428.80000000000007,1660.0,2449.0,22462.045,21538.395999999997,11.53
2017-08-27,474.6,1828.0,2442.0099999999998,18510.716,17706.981,20.555000000000003
2017-08-28,490.8000000000001,1856.0,2429.6300000000006,16195.464999999998,15489.479999999998,29.520000000000007
2017-08-29,537.3,1528.0,2422.5299999999997,15526.313,14817.255000000001,21.480000000000004
2017-08-30,445.5,1781.0,2433.81,9320.089,8821.347,10.159999999999998
2017-08-31,438.4,1886.0,2445.9599999999996,21093.149,20220.554999999997,12.540000000000001
2017-09-01,437.8,1790.0,2446.79,20371.868000000006,19531.977000000003,17.51
2017-09-02,497.2,1515.0,2437.0600000000004,15397.235,14708.486000000003,17.74
2017-09-03,509.90000000000003,1882.0,2438.01,18584.671,17802.828999999998,16.580000000000002
2017-09-04,517.2000000000002,1862.0,2437.1800000000003,5114.624999999999,4733.233,23.679999999999996
2017-09-05,503.40000000000003,1844.0,2429.3399999999997,21824.219,20926.124,33.489999999999995
2017-09-06,513.3,1716.0,2429.7700000000004,16833.804,16126.993999999999,23.44
2017-09-07,463.5000000000001,1984.0,2428.05,23202.987,22272.894000000004,13.39
2017-09-08,429.79999999999995,2131.0,2431.2799999999997,16261.939,15551.399999999998,9.34
2017-09-09,352.3,2044.0,2439.8000000000006,19137.22,18333.060999999998,6.92
2017-09-10,381.6,1917.0,2458.1599999999994,12240.568000000001,11667.13,11.069999999999999
2017-09-11,428.2000000000001,1764.0,2447.26,14555.795,13909.029999999999,15.03
2017-09-12,409.59999999999997,1956.0,2435.7100000000005,11678.946,11132.284999999998,9.200000000000001
2017-09-13,366.90000000000003,1906.0,2433.2599999999998,14293.655999999999,13666.160999999998,6.92
2017-09-14,354.40000000000003,1831.0,2434.8200000000006,11022.957,10470.951,8.729999999999999
2017-09-15,357.8,1580.0,2440.89,6245.456,5863.156,5.970000000000001
2017-09-16,379.50000000000006,1438.0,2435.1000000000004,4187.874,3859.234,7.590000000000001
2017-09-17,325.9000000000001,1777.0,2418.2200000000003,8269.346,7826.812999999999,8.94
2017-09-18,306.1,1773.0,2414.6899999999996,5534.773999999999,5177.004,30.975
2017-09-19,279.2,2025.0,2413.910000000001,10456.168,9958.677,19.0
2017-09-20,294.9,1981.0,2413.0699999999997,16805.262,16095.159,26.180000000000003
2017-09-21,308.29999999999995,1912.0,2431.330000000001,21526.917999999998,20677.802000000003,15.61
2017-09-22,317.6,1823.0,2439.3300000000004,3870.088,3548.404,9.67
2017-09-23,342.79999999999995,1786.0,2443.1299999999997,8893.315999999999,8441.600999999999,10.56
2017-09-24,342.90000000000003,1803.0,2446.7499999999995,18396.511,17611.122000000003,10.139999999999999
2017-09-25,354.60000000000014,2087.0,2444.6700000000005,12622.195,12025.874,11.830000000000002
2017-09-26,363.7,2139.0,2451.1200000000003,7719.067,7277.783,17.07
2017-09-27,342.49999999999994,2204.0,2445.26,14573.336000000001,13913.328000000001,7.8
2017-09-28,391.30000000000007,1924.0,2430.46,13625.538,13000.51,16.669999999999998
2017-09-29,363.69999999999993,2026.0,2428.7599999999998,8123.338000000001,7668.7880000000005,21.99
2017-09-30,298.9,2054.0,2440.88,9225.389,8739.173,25.109999999999996
2017-10-01,292.4,2039.0,2446.4799999999996,4722.887,4360.704,18.320000000000004
2017-10-02,292.40000000000003,1911.0,2452.3900000000003,13827.561,13203.912999999999,22.16
2017-10-03,278.20000000000005,1655.0,2460.09,22687.773,21766.317999999996,28.190000000000005
2017-10-04,264.19999999999993,1816.0,2451.8600000000006,21424.524,20548.415999999997,9.830000000000002
2017-10-05,258.90000000000003,1915.0,2450.82,10461.192000000001,9941.577000000001,27.78
2017-10-06,274.00000000000006,1974.0,2433.8800000000006,17706.588000000003,16970.517999999996,38.849999999999994
2017-10-07,277.1,1884.0,2430.3099999999995,16278.310000000001,15571.534,37.74
2017-10-08,244.59999999999997,1972.0,2455.1199999999994,6899.857000000001,6486.432000000001,35.51
2017-10-09,237.80000000000004,1976.0,2454.93,4469.273,4118.790000000001,49.25999999999999
2017-10-10,221.60000000000005,2017.0,2426.1899999999996,4069.512,3736.994,31.83
2017-10-11,203.2,2001.0,2436.359999999999,17820.610999999997,17062.61,30.610000000000003
2017-10-12,183.8,2160.0,2438.89,14901.572000000002,14240.217,31.339999999999993
2017-10-13,192.00000000000003,1979.0,2450.3099999999995,4465.186000000001,4127.866999999999,15.84
2017-10-14,198.09999999999997,1925.0,2475.2700000000004,15312.461999999998,14657.410999999998,10.75
2017-10-15,257.40000000000003,1894.0,2463.6800000000007,5026.155,4678.147000000001,13.630000000000003
2017-10-16,264.0,2166.0,2448.9999999999995,12222.225,11652.66,8.160000000000002
2017-10-17,278.6,1946.0,2432.1400000000003,3154.91,2854.1989999999996,9.710000000000003
2017-10-18,239.2,2032.0,2413.14,3467.896,3168.57,19.08
2017-10-19,257.79999999999995,2173.0,2394.939999999999,3318.8529999999996,3024.326,8.849999999999998
2017-10-20,218.90000000000006,2148.0,2409.8199999999997,7725.567,7311.165999999999,9.540000000000003
2017-10-21,190.99999999999994,2147.0,2413.4700000000003,9461.082,8993.740999999998,7.58
2017-10-22,269.3,1933.0,2438.3700000000003,5585.745999999999,5231.232,8.010000000000002
2017-10-23,264.4,1991.0,2486.2000000000003,8401.816,7976.264,18.119999999999997
2017-10-24,226.6,2181.0,2474.65,16539.951,15858.525,12.139999999999997
2017-10-25,243.50000000000003,2247.0,2446.7599999999993,9562.505000000003,9089.944000000001,11.559999999999999
2017-10-26,241.9,2222.0,2460.2299999999996,3022.314,2740.3399999999997,17.86
2017-10-27,215.59999999999997,2263.0,2453.5699999999993,3115.806,2832.24,15.04
2017-10-28,217.6,2280.0,2438.6099999999997,9143.322999999999,8707.062000000002,9.0
2017-10-29,200.00000000000006,2306.0,2442.6499999999996,15725.501999999999,15084.462999999998,10.889999999999999
2017-10-30,171.29999999999998,1981.0,2454.2900000000004,4847.683,4519.034,9.85
2017-10-31,154.89999999999998,2084.0,2437.4,2853.0609999999997,2574.5660000000003,28.590000000000003
2017-11-01,213.60000000000005,2046.0,2417.0799999999995,1567.6469999999997,1319.162,11.290000000000004
2017-11-02,138.5,2068.0,2410.640000000001,1522.6850000000002,1284.657,15.679999999999998
2017-11-03,42.89999999999999,1564.0,2437.0200000000004,14529.795000000002,13935.796999999999,13.280000000000003
2017-11-04,6.499999999999999,1892.0,2437.0499999999997,12635.588,12089.562,17.569999999999997
2017-11-05,64.5,1514.0,2533.5799999999995,9466.239000000001,9018.242999999999,21.919999999999998
2017-11-06,24.4,1434.0,2459.3399999999997,3615.958,3329.0049999999997,23.61
2017-11-07,97.8,1534.0,2452.55,7320.286999999999,6925.2699999999995,11.49
2017-11-08,158.9,1512.0,2323.7400000000002,2306.9359999999997,2074.834,12.120000000000001
2017-11-09,192.09999999999997,2057.0,2415.689999999999,4711.736000000001,4388.4130000000005,11.06
