date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2012-06-01,349.2,1721.0,2327.7000000000003,21955.654,20984.208,19.475999999999996
2012-06-02,320.29999999999995,1651.0,2428.73,20822.332,19928.935999999998,20.331000000000003
2012-06-03,302.8,1448.0,2434.74,20913.483,20015.926,22.843999999999998
2012-06-04,266.1,1709.0,2422.5799999999995,20356.163999999997,19474.574000000004,25.60999999999999
2012-06-05,314.7,1524.0,2435.88,12769.23,12134.869999999999,24.127
2012-06-06,297.6,1418.0,2446.1099999999997,8843.811000000002,8333.064999999999,27.718
2012-06-07,272.9,1709.0,2426.8899999999994,8570.593,8068.888999999999,27.148999999999997
2012-06-08,272.7,1698.0,2434.6600000000008,9502.861,8971.876,26.775000000000002
2012-06-09,307.29999999999995,1637.0,2443.4699999999993,10872.747000000001,10302.511999999997,22.284000000000002
2012-06-10,326.0,1511.0,2456.6300000000006,14685.188,13998.121,16.403
2012-06-11,370.49999999999994,1551.0,2449.9300000000003,8358.264,7861.075,17.695999999999998
2012-06-12,373.6,1709.0,2437.8699999999994,18421.588000000003,17606.82,15.818000000000001
2012-06-13,319.5999999999999,1686.0,2444.1400000000003,14592.677999999998,13900.964000000002,16.223
2012-06-14,293.0,1564.0,2446.7,11658.853000000001,11070.072,16.838000000000005
2012-06-15,322.0999999999999,1502.0,2452.1800000000003,21376.329999999998,20464.632,17.744000000000003
2012-06-16,353.9000000000001,1920.0,2440.3899999999994,25639.269000000004,24575.829,13.956999999999999
2012-06-17,357.79999999999995,1699.0,2425.3899999999994,24641.094999999998,23617.723,21.135
2012-06-18,332.6000000000001,1580.0,2429.4000000000005,5857.021,5421.929000000001,21.414000000000005
2012-06-19,327.29999999999995,1537.0,2444.86,17436.733,16671.896,24.755999999999997
2012-06-20,363.1,1586.0,2443.27,24834.103999999996,23801.855,19.040999999999997
2012-06-21,415.0,1552.0,2425.7799999999997,24296.472,23281.998000000003,20.930999999999997
2012-06-22,334.6,1719.0,2416.9500000000003,23943.231,22950.196,26.502000000000002
2012-06-23,323.29999999999995,1865.0,2418.920000000001,23162.179,22183.047,18.602999999999998
2012-06-24,339.0,1559.0,2438.11,16249.903999999999,15512.174,18.030000000000005
2012-06-25,357.5,1582.0,2435.0199999999995,24850.154,23819.677,22.599
2012-06-26,353.9000000000001,1567.0,2432.63,24776.643,23748.992999999995,30.636000000000003
2012-06-27,378.09999999999997,1340.0,2439.03,23846.002,22855.645999999997,21.448
2012-06-28,397.0999999999999,1464.0,2431.9899999999993,23741.693,22755.665000000005,21.503000000000004
2012-06-29,428.60000000000014,1617.0,2438.71,23610.266,22623.075,18.703000000000003
2012-06-30,402.6000000000001,1876.0,2432.6099999999997,12210.52,11590.730000000001,24.294999999999998
2012-07-01,364.1,1617.0,2437.8300000000004,21535.222,20631.121000000003,18.576000000000004
2012-07-02,324.4,1670.0,2434.56,22173.272,21230.587000000003,23.547
2012-07-03,329.29999999999995,1733.0,2433.3599999999997,19815.642,18964.536,22.517
2012-07-04,350.5,1481.0,2442.4499999999994,19762.231,18902.628000000004,20.948999999999998
2012-07-05,377.19999999999993,1534.0,2439.100000000001,24901.744000000006,23874.29,17.619
2012-07-06,424.20000000000005,1451.0,2442.8199999999997,22543.489999999998,21603.751000000004,19.401
2012-07-07,413.1,1593.0,2446.09,4497.615,4097.138,14.465
2012-07-08,456.1000000000001,1590.0,2439.53,19640.834000000003,18793.195,23.663
2012-07-09,456.59999999999997,1463.0,2440.3499999999995,24914.797,23886.433,30.108999999999998
2012-07-10,418.70000000000005,1470.0,2446.93,23589.478,22614.758,16.799
2012-07-11,433.7,1601.0,2440.6999999999994,24093.588,23102.381999999998,19.436999999999998
2012-07-12,462.1,1567.0,2433.82,23995.102000000006,23008.009000000002,21.508
2012-07-13,459.4,1535.0,2435.4999999999995,18464.096999999998,17666.487,24.302999999999994
2012-07-14,484.8999999999999,1569.0,2431.1900000000005,11458.009000000002,10881.817000000001,29.15
2012-07-15,416.4,1585.0,2429.38,24391.016999999996,23391.756000000005,21.947000000000003
2012-07-16,452.00000000000006,1525.0,2426.0499999999997,24062.063000000006,23054.836,19.964000000000002
2012-07-17,493.5,1526.0,2421.390000000001,22124.716999999997,21180.385000000002,19.075999999999997
2012-07-18,424.8,1564.0,2435.5000000000005,21734.324000000004,20796.749000000003,22.216999999999995
2012-07-19,465.40000000000003,1548.0,2437.779999999999,19379.419,18533.222000000005,22.445999999999998
2012-07-20,406.2000000000001,1739.0,2440.3999999999996,24473.262,23448.004,24.243999999999996
2012-07-21,434.0,1581.0,2449.1800000000007,24355.054,23333.791000000005,22.348000000000003
2012-07-22,392.3,1547.0,2441.56,23730.046000000002,22733.103,20.934000000000005
2012-07-23,344.30000000000007,1728.0,2449.4499999999994,23195.219,22219.159,19.519000000000005
2012-07-24,397.7,1630.0,2446.3900000000003,22755.663,21786.852,18.346
2012-07-25,438.6,1626.0,2436.42,8523.081,8008.325000000001,24.056
2012-07-26,485.7,1509.0,2431.02,8314.913,7804.6219999999985,22.541
2012-07-27,403.9,1551.0,2437.3300000000004,22336.813000000006,21393.679,18.101999999999997
2012-07-28,432.9000000000001,1423.0,2447.899999999999,6327.021000000001,5869.585000000001,19.16
2012-07-29,439.0,1438.0,2447.48,17373.964,16586.245,19.006
2012-07-30,415.19999999999993,1447.0,2446.92,16749.197,15977.640999999998,24.380999999999993
2012-07-31,432.90000000000003,1391.0,2449.359999999999,24327.321000000004,23317.205,20.551000000000002
