date,temperature,humidity,pressure,dc_output,ac_output,energy_kWh
2016-06-01,389.8000000000001,1845.0,2429.3400000000006,21955.654,20984.208,3.3600000000000003
2016-06-02,390.4,1772.0,2438.28,20822.332,19928.935999999998,2.9900000000000007
2016-06-03,430.3,1697.0,2456.04,20913.483,20015.926,4.389999999999999
2016-06-04,446.3,1920.0,2444.6200000000003,20356.163999999997,19474.574000000004,2.380000000000001
2016-06-05,464.39999999999986,1716.0,2327.2799999999997,10677.876,10122.026,4.3999999999999995
2016-06-06,463.89999999999986,1726.0,2426.66,8843.811000000002,8333.064999999999,2.2600000000000002
2016-06-07,427.09999999999997,1761.0,2420.9100000000003,8570.593,8068.888999999999,3.9000000000000004
2016-06-08,375.59999999999997,1587.0,2421.3099999999995,9502.861,8971.876,2.64
2016-06-09,350.0,1470.0,2429.2999999999997,10872.747000000001,10302.511999999997,2.2700000000000005
2016-06-10,336.1,1624.0,2433.18,14685.188,13998.121,3.7600000000000002
2016-06-11,325.9,1833.0,2449.48,8358.264,7861.075,5.15
2016-06-12,357.79999999999995,1652.0,2455.55,18421.588000000003,17606.82,4.39
2016-06-13,352.80000000000007,1662.0,2432.9199999999996,14592.677999999998,13900.964000000002,4.45
2016-06-14,276.4,1800.0,2427.6800000000003,11658.853000000001,11070.072,9.83
2016-06-15,280.3999999999999,1791.0,2432.05,21376.329999999998,20464.632,7.710000000000001
2016-06-16,319.0,1682.0,2440.609999999999,25639.269000000004,24575.829,4.030000000000001
2016-06-17,373.1,1593.0,2447.0699999999997,24641.094999999998,23617.723,6.86
2016-06-18,316.20000000000005,2091.0,2447.49,5857.021,5421.929000000001,4.87
2016-06-19,335.40000000000003,1991.0,2465.74,17436.733,16671.896,3.52
2016-06-20,381.29999999999995,1914.0,2450.08,24834.103999999996,23801.855,3.8500000000000005
2016-06-21,391.80000000000007,1731.0,2453.3100000000004,24296.472,23281.998000000003,2.7000000000000006
2016-06-22,384.7,1875.0,2441.2000000000003,23943.231,22950.196,3.3900000000000006
2016-06-23,363.1,2017.0,2434.4000000000005,23162.179,22183.047,3.3899999999999997
2016-06-24,364.5999999999999,1834.0,2448.32,16249.903999999999,15512.174,3.66
2016-06-25,380.09999999999997,1853.0,2457.6600000000008,24850.154,23819.677,3.67
2016-06-26,420.2,1908.0,2452.65,24776.643,23748.992999999995,4.14
2016-06-27,470.50000000000006,1775.0,2446.49,23846.002,22855.645999999997,4.1800000000000015
2016-06-28,431.09999999999997,1838.0,2448.3,23741.693,22755.665000000005,3.2800000000000002
2016-06-29,428.0,1824.0,2447.5699999999997,23610.266,22623.075,2.9800000000000004
2016-06-30,402.90000000000003,1786.0,2449.53,12210.52,11590.730000000001,4.56
2016-07-01,391.9,1768.0,2444.36,21535.222,20631.121000000003,4.240000000000001
2016-07-02,449.5000000000001,1708.0,2437.0099999999998,22173.272,21230.587000000003,5.41
2016-07-03,431.29999999999995,1582.0,2441.67,19815.642,18964.536,4.58
2016-07-04,412.8,1719.0,2443.0899999999992,19762.231,18902.628000000004,2.91
2016-07-05,371.7,1917.0,2442.609999999999,24901.744000000006,23874.29,3.6100000000000003
2016-07-06,402.30000000000007,1760.0,2440.1,22543.489999999998,21603.751000000004,2.9400000000000013
2016-07-07,380.69999999999993,2024.0,2428.6300000000006,4497.615,4097.138,4.54
2016-07-08,421.2,1882.0,2424.59,19640.834000000003,18793.195,2.7
2016-07-09,403.50000000000006,1824.0,2431.8100000000004,24914.797,23886.433,3.7900000000000005
2016-07-10,424.40000000000003,1731.0,2436.41,23589.478,22614.758,3.8900000000000006
2016-07-11,396.3,1744.0,2439.68,24093.588,23102.381999999998,3.3100000000000005
2016-07-12,427.29999999999995,1829.0,2437.6400000000003,23995.102000000006,23008.009000000002,3.6500000000000012
2016-07-13,419.9,1916.0,2453.2,18464.096999999998,17666.487,3.4400000000000004
2016-07-14,409.79999999999995,1827.0,2453.6400000000003,11458.009000000002,10881.817000000001,2.9100000000000006
2016-07-15,413.5,1808.0,2446.65,24391.016999999996,23391.756000000005,3.9599999999999995
2016-07-16,429.30000000000007,1890.0,2440.2400000000002,24062.063000000006,23054.836,4.73
2016-07-17,451.1,1950.0,2433.42,22124.716999999997,21180.385000000002,3.6350000000000002
2016-07-18,467.40000000000003,1821.0,2432.48,21734.324000000004,20796.749000000003,3.1900000000000004
2016-07-19,448.6,1786.0,2442.1,19379.419,18533.222000000005,3.5700000000000007
2016-07-20,470.8,1740.0,2444.890000000001,24473.262,23448.004,4.080000000000001
